"X","FINALPROCESSINGDATE","TYPE","KANTON","GROSSREGION","COUNTRY","NTRX","ISSUINGBASEAMOUNT","ATV"
20981,"25-FEB-21","ATM Deposits","UR",6,"CHE",36,30719,853.31
20982,"25-FEB-21","ATM Deposits","VD",1,"CHE",3259,4716265,1447.15
20983,"25-FEB-21","ATM Deposits","VS",1,"CHE",873,1189085,1362.07
20984,"25-FEB-21","ATM Deposits","ZG",6,"CHE",207,377488,1823.61
20985,"25-FEB-21","ATM Deposits","ZH",4,"CHE",3286,4825134,1468.39
20986,"25-FEB-21","ATM Withdraws","99",99,"CHE",217,142532,656.83
20987,"25-FEB-21","ATM Withdraws","AG",3,"CHE",14212,9760195,686.76
20988,"25-FEB-21","ATM Withdraws","AI",5,"CHE",196,100958,515.09
20989,"25-FEB-21","ATM Withdraws","AR",5,"CHE",1404,885295,630.55
20990,"25-FEB-21","ATM Withdraws","BE",2,"CHE",22824,13651575,598.12
20991,"25-FEB-21","ATM Withdraws","BL",3,"CHE",7957,5724300,719.4
20992,"25-FEB-21","ATM Withdraws","BS",3,"CHE",4564,3618800,792.9
20993,"25-FEB-21","ATM Withdraws","FR",2,"CHE",7531,4184140,555.59
20994,"25-FEB-21","ATM Withdraws","GE",1,"CHE",17387,17740515,1020.33
20995,"25-FEB-21","ATM Withdraws","GL",5,"CHE",510,284118,557.09
20996,"25-FEB-21","ATM Withdraws","GR",5,"CHE",3101,1547493,499.03
20997,"25-FEB-21","ATM Withdraws","JU",2,"CHE",2264,1560991,689.48
20998,"25-FEB-21","ATM Withdraws","LU",6,"CHE",14977,8311296,554.94
20999,"25-FEB-21","ATM Withdraws","NE",2,"CHE",6561,4822910,735.09
21000,"25-FEB-21","ATM Withdraws","NW",6,"CHE",790,312553,395.64
21001,"25-FEB-21","ATM Withdraws","OW",6,"CHE",479,254385,531.08
21002,"25-FEB-21","ATM Withdraws","SG",5,"CHE",22856,12397439,542.42
21003,"25-FEB-21","ATM Withdraws","SH",5,"CHE",3413,1918620,562.15
21004,"25-FEB-21","ATM Withdraws","SO",2,"CHE",8379,5472388,653.11
21005,"25-FEB-21","ATM Withdraws","SZ",6,"CHE",5907,3102586,525.24
21006,"25-FEB-21","ATM Withdraws","TG",5,"CHE",12223,6717213,549.56
21007,"25-FEB-21","ATM Withdraws","TI",7,"CHE",14762,15908620,1077.67
21008,"25-FEB-21","ATM Withdraws","UR",6,"CHE",1223,610075,498.83
21009,"25-FEB-21","ATM Withdraws","VD",1,"CHE",30399,21144052,695.55
21010,"25-FEB-21","ATM Withdraws","VS",1,"CHE",12686,6448839,508.34
21011,"25-FEB-21","ATM Withdraws","ZG",6,"CHE",1541,901744,585.17
21012,"25-FEB-21","ATM Withdraws","ZH",4,"CHE",42824,30836617,720.08
21013,"25-JAN-20","ATM Deposits","99",99,"CHE",116,127099,1095.68
21014,"25-JAN-20","ATM Deposits","AG",3,"CHE",1565,2487881,1589.7
21015,"25-JAN-20","ATM Deposits","AR",5,"CHE",129,263779,2044.8
21016,"25-JAN-20","ATM Deposits","BE",2,"CHE",1875,3215653,1715.01
21017,"25-JAN-20","ATM Deposits","BL",3,"CHE",364,543452,1493
21018,"25-JAN-20","ATM Deposits","BS",3,"CHE",653,754665,1155.69
21019,"25-JAN-20","ATM Deposits","FR",2,"CHE",528,752280,1424.77
21020,"25-JAN-20","ATM Deposits","GE",1,"CHE",1703,2081552,1222.29
21021,"25-JAN-20","ATM Deposits","GR",5,"CHE",301,429269,1426.14
21022,"25-JAN-20","ATM Deposits","JU",2,"CHE",165,233247,1413.62
21023,"25-JAN-20","ATM Deposits","LU",6,"CHE",1417,2193175,1547.76
21024,"25-JAN-20","ATM Deposits","NE",2,"CHE",642,823512,1282.73
21025,"25-JAN-20","ATM Deposits","NW",6,"CHE",41,99454,2425.71
21026,"25-JAN-20","ATM Deposits","OW",6,"CHE",33,41014,1242.85
21027,"25-JAN-20","ATM Deposits","SG",5,"CHE",1260,2141606,1699.69
21028,"25-JAN-20","ATM Deposits","SH",5,"CHE",260,284840,1095.54
21029,"25-JAN-20","ATM Deposits","SO",2,"CHE",594,906623,1526.3
21030,"25-JAN-20","ATM Deposits","SZ",6,"CHE",658,971813,1476.92
21031,"25-JAN-20","ATM Deposits","TG",5,"CHE",845,1317312,1558.95
21032,"25-JAN-20","ATM Deposits","TI",7,"CHE",1095,1219488,1113.69
21033,"25-JAN-20","ATM Deposits","VD",1,"CHE",2738,3524545,1287.27
21034,"25-JAN-20","ATM Deposits","VS",1,"CHE",839,1117718,1332.2
21035,"25-JAN-20","ATM Deposits","ZG",6,"CHE",169,283738,1678.92
21036,"25-JAN-20","ATM Deposits","ZH",4,"CHE",3173,4470705,1408.98
21037,"25-JAN-20","ATM Withdraws","99",99,"CHE",616,296431,481.22
21038,"25-JAN-20","ATM Withdraws","AG",3,"CHE",31208,12062452,386.52
21039,"25-JAN-20","ATM Withdraws","AI",5,"CHE",511,146598,286.88
21040,"25-JAN-20","ATM Withdraws","AR",5,"CHE",2520,919406,364.84
21041,"25-JAN-20","ATM Withdraws","BE",2,"CHE",36793,11633973,316.2
21042,"25-JAN-20","ATM Withdraws","BL",3,"CHE",12804,4674174,365.06
21043,"25-JAN-20","ATM Withdraws","BS",3,"CHE",6946,2806751,404.08
21044,"25-JAN-20","ATM Withdraws","FR",2,"CHE",12046,3573497,296.65
21045,"25-JAN-20","ATM Withdraws","GE",1,"CHE",17498,9284937,530.63
21046,"25-JAN-20","ATM Withdraws","GL",5,"CHE",850,293931,345.8
21047,"25-JAN-20","ATM Withdraws","GR",5,"CHE",5736,1556826,271.41
21048,"25-JAN-20","ATM Withdraws","JU",2,"CHE",3226,958610,297.15
21049,"25-JAN-20","ATM Withdraws","LU",6,"CHE",28552,8511192,298.09
21050,"25-JAN-20","ATM Withdraws","NE",2,"CHE",7764,2782279,358.36
21051,"25-JAN-20","ATM Withdraws","NW",6,"CHE",1510,427510,283.12
21052,"25-JAN-20","ATM Withdraws","OW",6,"CHE",1012,276557,273.28
21053,"25-JAN-20","ATM Withdraws","SG",5,"CHE",44487,13067219,293.73
21054,"25-JAN-20","ATM Withdraws","SH",5,"CHE",5647,1793806,317.66
21055,"25-JAN-20","ATM Withdraws","SO",2,"CHE",13432,4391980,326.98
21056,"25-JAN-20","ATM Withdraws","SZ",6,"CHE",10555,3325527,315.07
21057,"25-JAN-20","ATM Withdraws","TG",5,"CHE",21614,7360878,340.56
21058,"25-JAN-20","ATM Withdraws","TI",7,"CHE",16758,7499246,447.5
21059,"25-JAN-20","ATM Withdraws","UR",6,"CHE",2558,689640,269.6
21060,"25-JAN-20","ATM Withdraws","VD",1,"CHE",41143,14842155,360.75
21061,"25-JAN-20","ATM Withdraws","VS",1,"CHE",20993,5780300,275.34
21062,"25-JAN-20","ATM Withdraws","ZG",6,"CHE",2458,801463,326.06
21063,"25-JAN-20","ATM Withdraws","ZH",4,"CHE",67811,26358840,388.71
21064,"25-JAN-21","ATM Deposits","99",99,"CHE",104,181876,1748.81
21065,"25-JAN-21","ATM Deposits","AG",3,"CHE",1531,2482500,1621.49
21066,"25-JAN-21","ATM Deposits","AR",5,"CHE",111,176986,1594.47
21067,"25-JAN-21","ATM Deposits","BE",2,"CHE",1936,2818426,1455.8
21068,"25-JAN-21","ATM Deposits","BL",3,"CHE",428,741922,1733.46
21069,"25-JAN-21","ATM Deposits","BS",3,"CHE",557,667186,1197.82
21070,"25-JAN-21","ATM Deposits","FR",2,"CHE",531,754706,1421.29
21071,"25-JAN-21","ATM Deposits","GE",1,"CHE",1881,2783740,1479.93
21072,"25-JAN-21","ATM Deposits","GR",5,"CHE",317,496181,1565.24
21073,"25-JAN-21","ATM Deposits","JU",2,"CHE",168,213767,1272.42
21074,"25-JAN-21","ATM Deposits","LU",6,"CHE",1289,1935572,1501.61
21075,"25-JAN-21","ATM Deposits","NE",2,"CHE",537,678315,1263.16
21076,"25-JAN-21","ATM Deposits","NW",6,"CHE",34,27995,823.38
21077,"25-JAN-21","ATM Deposits","OW",6,"CHE",30,32580,1086
21078,"25-JAN-21","ATM Deposits","SG",5,"CHE",1154,1959537,1698.04
21079,"25-JAN-21","ATM Deposits","SH",5,"CHE",193,262208,1358.59
21080,"25-JAN-21","ATM Deposits","SO",2,"CHE",543,871847,1605.61
21081,"25-JAN-21","ATM Deposits","SZ",6,"CHE",592,800579,1352.33
21082,"25-JAN-21","ATM Deposits","TG",5,"CHE",772,1110421,1438.37
21083,"25-JAN-21","ATM Deposits","TI",7,"CHE",1172,1645395,1403.92
21084,"25-JAN-21","ATM Deposits","UR",6,"CHE",40,45780,1144.5
21085,"25-JAN-21","ATM Deposits","VD",1,"CHE",3175,4607554,1451.2
21086,"25-JAN-21","ATM Deposits","VS",1,"CHE",802,1264590,1576.8
21087,"25-JAN-21","ATM Deposits","ZG",6,"CHE",175,290473,1659.85
21088,"25-JAN-21","ATM Deposits","ZH",4,"CHE",3127,4948292,1582.44
21089,"25-JAN-21","ATM Withdraws","99",99,"CHE",388,343542,885.42
21090,"25-JAN-21","ATM Withdraws","AG",3,"CHE",14064,10682552,759.57
21091,"25-JAN-21","ATM Withdraws","AI",5,"CHE",126,71516,567.59
21092,"25-JAN-21","ATM Withdraws","AR",5,"CHE",1014,688555,679.05
21093,"25-JAN-21","ATM Withdraws","BE",2,"CHE",16671,10626041,637.4
21094,"25-JAN-21","ATM Withdraws","BL",3,"CHE",7001,5062611,723.13
21095,"25-JAN-21","ATM Withdraws","BS",3,"CHE",3902,3132833,802.88
21096,"25-JAN-21","ATM Withdraws","FR",2,"CHE",5764,3250069,563.86
21097,"25-JAN-21","ATM Withdraws","GE",1,"CHE",13683,13703277,1001.48
21098,"25-JAN-21","ATM Withdraws","GL",5,"CHE",359,191888,534.51
21099,"25-JAN-21","ATM Withdraws","GR",5,"CHE",2263,1118385,494.2
21100,"25-JAN-21","ATM Withdraws","JU",2,"CHE",1758,1261729,717.71
21101,"25-JAN-21","ATM Withdraws","LU",6,"CHE",11947,6944653,581.29
21102,"25-JAN-21","ATM Withdraws","NE",2,"CHE",4345,3199371,736.33
21103,"25-JAN-21","ATM Withdraws","NW",6,"CHE",628,269830,429.67
21104,"25-JAN-21","ATM Withdraws","OW",6,"CHE",404,193300,478.47
21105,"25-JAN-21","ATM Withdraws","SG",5,"CHE",18002,10640978,591.1
21106,"25-JAN-21","ATM Withdraws","SH",5,"CHE",2726,1529999,561.26
21107,"25-JAN-21","ATM Withdraws","SO",2,"CHE",6367,4395459,690.35
21108,"25-JAN-21","ATM Withdraws","SZ",6,"CHE",4180,2306723,551.85
21109,"25-JAN-21","ATM Withdraws","TG",5,"CHE",10249,6086567,593.87
21110,"25-JAN-21","ATM Withdraws","TI",7,"CHE",12862,13407408,1042.4
21111,"25-JAN-21","ATM Withdraws","UR",6,"CHE",892,454186,509.18
21112,"25-JAN-21","ATM Withdraws","VD",1,"CHE",23815,15983330,671.15
21113,"25-JAN-21","ATM Withdraws","VS",1,"CHE",9251,4895191,529.15
21114,"25-JAN-21","ATM Withdraws","ZG",6,"CHE",1255,684787,545.65
21115,"25-JAN-21","ATM Withdraws","ZH",4,"CHE",34561,25072955,725.47
21116,"25-JUL-20","ATM Deposits","99",99,"CHE",120,216539,1804.49
21117,"25-JUL-20","ATM Deposits","AG",3,"CHE",1396,2236797,1602.29
21118,"25-JUL-20","ATM Deposits","AR",5,"CHE",97,173143,1784.98
21119,"25-JUL-20","ATM Deposits","BE",2,"CHE",1723,2652910,1539.7
21120,"25-JUL-20","ATM Deposits","BL",3,"CHE",369,497143,1347.27
21121,"25-JUL-20","ATM Deposits","BS",3,"CHE",575,687407,1195.49
21122,"25-JUL-20","ATM Deposits","FR",2,"CHE",462,686477,1485.88
21123,"25-JUL-20","ATM Deposits","GE",1,"CHE",1540,1899865,1233.68
21124,"25-JUL-20","ATM Deposits","GR",5,"CHE",285,392151,1375.97
21125,"25-JUL-20","ATM Deposits","JU",2,"CHE",149,252025,1691.44
21126,"25-JUL-20","ATM Deposits","LU",6,"CHE",1380,2166699,1570.07
21127,"25-JUL-20","ATM Deposits","NE",2,"CHE",569,742215,1304.42
21128,"25-JUL-20","ATM Deposits","NW",6,"CHE",45,63788,1417.51
21129,"25-JUL-20","ATM Deposits","OW",6,"CHE",27,43248,1601.78
21130,"25-JUL-20","ATM Deposits","SG",5,"CHE",1142,1778852,1557.66
21131,"25-JUL-20","ATM Deposits","SH",5,"CHE",226,224259,992.3
21132,"25-JUL-20","ATM Deposits","SO",2,"CHE",602,901997,1498.33
21133,"25-JUL-20","ATM Deposits","SZ",6,"CHE",665,945334,1421.55
21134,"25-JUL-20","ATM Deposits","TG",5,"CHE",786,1352563,1720.82
21135,"25-JUL-20","ATM Deposits","TI",7,"CHE",1084,1462939,1349.57
21136,"25-JUL-20","ATM Deposits","VD",1,"CHE",2938,3751710,1276.96
21137,"25-JUL-20","ATM Deposits","VS",1,"CHE",914,1256119,1374.31
21138,"25-JUL-20","ATM Deposits","ZG",6,"CHE",202,252340,1249.21
21139,"25-JUL-20","ATM Deposits","ZH",4,"CHE",2870,4097152,1427.58
21140,"25-JUL-20","ATM Withdraws","99",99,"CHE",478,270336,565.56
21141,"25-JUL-20","ATM Withdraws","AG",3,"CHE",23065,9505547,412.12
21142,"25-JUL-20","ATM Withdraws","AI",5,"CHE",372,126018,338.76
21143,"25-JUL-20","ATM Withdraws","AR",5,"CHE",1828,647578,354.25
21144,"25-JUL-20","ATM Withdraws","BE",2,"CHE",27820,9467922,340.33
21145,"25-JUL-20","ATM Withdraws","BL",3,"CHE",9340,3733177,399.7
21146,"25-JUL-20","ATM Withdraws","BS",3,"CHE",4780,2224332,465.34
21147,"25-JUL-20","ATM Withdraws","FR",2,"CHE",8991,2935582,326.5
21148,"25-JUL-20","ATM Withdraws","GE",1,"CHE",13475,7578142,562.39
21149,"25-JUL-20","ATM Withdraws","GL",5,"CHE",538,175530,326.26
21150,"25-JUL-20","ATM Withdraws","GR",5,"CHE",4084,1324640,324.35
21151,"25-JUL-20","ATM Withdraws","JU",2,"CHE",2433,725622,298.24
21152,"25-JUL-20","ATM Withdraws","LU",6,"CHE",20117,6855078,340.76
21153,"25-JUL-20","ATM Withdraws","NE",2,"CHE",5853,2133178,364.46
21154,"25-JUL-20","ATM Withdraws","NW",6,"CHE",1133,331730,292.79
21155,"25-JUL-20","ATM Withdraws","OW",6,"CHE",797,238186,298.85
21156,"25-JUL-20","ATM Withdraws","SG",5,"CHE",31027,9794570,315.68
21157,"25-JUL-20","ATM Withdraws","SH",5,"CHE",4573,1475880,322.74
21158,"25-JUL-20","ATM Withdraws","SO",2,"CHE",9833,3668085,373.04
21159,"25-JUL-20","ATM Withdraws","SZ",6,"CHE",8276,2906744,351.23
21160,"25-JUL-20","ATM Withdraws","TG",5,"CHE",16255,5507316,338.81
21161,"25-JUL-20","ATM Withdraws","TI",7,"CHE",15872,6926947,436.43
21162,"25-JUL-20","ATM Withdraws","UR",6,"CHE",1910,542176,283.86
21163,"25-JUL-20","ATM Withdraws","VD",1,"CHE",33097,12821361,387.39
21164,"25-JUL-20","ATM Withdraws","VS",1,"CHE",17053,5255739,308.2
21165,"25-JUL-20","ATM Withdraws","ZG",6,"CHE",1704,708057,415.53
21166,"25-JUL-20","ATM Withdraws","ZH",4,"CHE",49172,21887516,445.12
21167,"25-JUN-20","ATM Deposits","99",99,"CHE",209,351769,1683.11
21168,"25-JUN-20","ATM Deposits","AG",3,"CHE",1912,2814798,1472.17
21169,"25-JUN-20","ATM Deposits","AR",5,"CHE",117,283492,2423.01
21170,"25-JUN-20","ATM Deposits","BE",2,"CHE",2334,3728341,1597.4
21171,"25-JUN-20","ATM Deposits","BL",3,"CHE",476,737645,1549.67
21172,"25-JUN-20","ATM Deposits","BS",3,"CHE",639,886532,1387.37
21173,"25-JUN-20","ATM Deposits","FR",2,"CHE",575,799627,1390.66
21174,"25-JUN-20","ATM Deposits","GE",1,"CHE",2059,3176645,1542.81
21175,"25-JUN-20","ATM Deposits","GR",5,"CHE",309,361916,1171.25
21176,"25-JUN-20","ATM Deposits","JU",2,"CHE",214,309089,1444.34
21177,"25-JUN-20","ATM Deposits","LU",6,"CHE",1537,2443722,1589.93
21178,"25-JUN-20","ATM Deposits","NE",2,"CHE",724,1161658,1604.5
21179,"25-JUN-20","ATM Deposits","NW",6,"CHE",40,89717,2242.93
21180,"25-JUN-20","ATM Deposits","SG",5,"CHE",1312,2158291,1645.04
21181,"25-JUN-20","ATM Deposits","SH",5,"CHE",225,320889,1426.17
21182,"25-JUN-20","ATM Deposits","SO",2,"CHE",613,1067168,1740.89
21183,"25-JUN-20","ATM Deposits","SZ",6,"CHE",731,1184392,1620.24
21184,"25-JUN-20","ATM Deposits","TG",5,"CHE",802,1240335,1546.55
21185,"25-JUN-20","ATM Deposits","TI",7,"CHE",1547,2045952,1322.53
21186,"25-JUN-20","ATM Deposits","VD",1,"CHE",3612,5909329,1636.03
21187,"25-JUN-20","ATM Deposits","VS",1,"CHE",978,1312147,1341.66
21188,"25-JUN-20","ATM Deposits","ZG",6,"CHE",221,323507,1463.83
21189,"25-JUN-20","ATM Deposits","ZH",4,"CHE",3555,5618297,1580.39
21190,"25-JUN-20","ATM Withdraws","99",99,"CHE",608,443572,729.56
21191,"25-JUN-20","ATM Withdraws","AG",3,"CHE",25495,14999791,588.34
21192,"25-JUN-20","ATM Withdraws","AI",5,"CHE",355,130877,368.67
21193,"25-JUN-20","ATM Withdraws","AR",5,"CHE",2192,1231180,561.67
21194,"25-JUN-20","ATM Withdraws","BE",2,"CHE",30274,15344129,506.84
21195,"25-JUN-20","ATM Withdraws","BL",3,"CHE",11942,7002016,586.34
21196,"25-JUN-20","ATM Withdraws","BS",3,"CHE",6669,4710082,706.27
21197,"25-JUN-20","ATM Withdraws","FR",2,"CHE",9405,4257365,452.67
21198,"25-JUN-20","ATM Withdraws","GE",1,"CHE",20224,17939721,887.05
21199,"25-JUN-20","ATM Withdraws","GL",5,"CHE",680,297212,437.08
21200,"25-JUN-20","ATM Withdraws","GR",5,"CHE",3563,1506649,422.86
21201,"25-JUN-20","ATM Withdraws","JU",2,"CHE",3019,1542744,511.01
21202,"25-JUN-20","ATM Withdraws","LU",6,"CHE",21043,9503545,451.63
21203,"25-JUN-20","ATM Withdraws","NE",2,"CHE",7973,5088577,638.23
21204,"25-JUN-20","ATM Withdraws","NW",6,"CHE",1149,410563,357.32
21205,"25-JUN-20","ATM Withdraws","OW",6,"CHE",717,257367,358.95
21206,"25-JUN-20","ATM Withdraws","SG",5,"CHE",35161,15748437,447.9
21207,"25-JUN-20","ATM Withdraws","SH",5,"CHE",4716,2125701,450.74
21208,"25-JUN-20","ATM Withdraws","SO",2,"CHE",11186,5846514,522.66
21209,"25-JUN-20","ATM Withdraws","SZ",6,"CHE",7750,3576476,461.48
21210,"25-JUN-20","ATM Withdraws","TG",5,"CHE",17943,7880365,439.19
21211,"25-JUN-20","ATM Withdraws","TI",7,"CHE",19851,17296394,871.31
21212,"25-JUN-20","ATM Withdraws","UR",6,"CHE",1711,685307,400.53
21213,"25-JUN-20","ATM Withdraws","VD",1,"CHE",38669,22573547,583.76
21214,"25-JUN-20","ATM Withdraws","VS",1,"CHE",15910,6851287,430.63
21215,"25-JUN-20","ATM Withdraws","ZG",6,"CHE",2191,1020471,465.76
21216,"25-JUN-20","ATM Withdraws","ZH",4,"CHE",57687,35239080,610.87
21217,"25-MAR-20","ATM Deposits","99",99,"CHE",149,203986,1369.03
21218,"25-MAR-20","ATM Deposits","AG",3,"CHE",1242,1916522,1543.09
21219,"25-MAR-20","ATM Deposits","AR",5,"CHE",97,135147,1393.27
21220,"25-MAR-20","ATM Deposits","BE",2,"CHE",1513,2225341,1470.81
21221,"25-MAR-20","ATM Deposits","BL",3,"CHE",422,675557,1600.85
21222,"25-MAR-20","ATM Deposits","BS",3,"CHE",385,487971,1267.46
21223,"25-MAR-20","ATM Deposits","FR",2,"CHE",394,495113,1256.63
21224,"25-MAR-20","ATM Deposits","GE",1,"CHE",1070,1325506,1238.79
21225,"25-MAR-20","ATM Deposits","GR",5,"CHE",191,260975,1366.36
21226,"25-MAR-20","ATM Deposits","JU",2,"CHE",90,145890,1621
21227,"25-MAR-20","ATM Deposits","LU",6,"CHE",1057,1513032,1431.44
21228,"25-MAR-20","ATM Deposits","NE",2,"CHE",465,577019,1240.9
21229,"25-MAR-20","ATM Deposits","NW",6,"CHE",27,25356,939.11
21230,"25-MAR-20","ATM Deposits","SG",5,"CHE",939,1368281,1457.17
21231,"25-MAR-20","ATM Deposits","SH",5,"CHE",161,194240,1206.46
21232,"25-MAR-20","ATM Deposits","SO",2,"CHE",467,858186,1837.66
21233,"25-MAR-20","ATM Deposits","SZ",6,"CHE",532,727941,1368.31
21234,"25-MAR-20","ATM Deposits","TG",5,"CHE",685,943698,1377.66
21235,"25-MAR-20","ATM Deposits","TI",7,"CHE",792,1099639,1388.43
21236,"25-MAR-20","ATM Deposits","VD",1,"CHE",2137,3155386,1476.55
21237,"25-MAR-20","ATM Deposits","VS",1,"CHE",602,766528,1273.3
21238,"25-MAR-20","ATM Deposits","ZG",6,"CHE",123,254824,2071.74
21239,"25-MAR-20","ATM Deposits","ZH",4,"CHE",2331,3339289,1432.56
21240,"25-MAR-20","ATM Withdraws","99",99,"CHE",404,388313,961.17
21241,"25-MAR-20","ATM Withdraws","AG",3,"CHE",15274,13063894,855.3
21242,"25-MAR-20","ATM Withdraws","AI",5,"CHE",134,67556,504.15
21243,"25-MAR-20","ATM Withdraws","AR",5,"CHE",1331,922344,692.97
21244,"25-MAR-20","ATM Withdraws","BE",2,"CHE",17137,12142986,708.58
21245,"25-MAR-20","ATM Withdraws","BL",3,"CHE",7407,6146791,829.86
21246,"25-MAR-20","ATM Withdraws","BS",3,"CHE",3332,3415817,1025.16
21247,"25-MAR-20","ATM Withdraws","FR",2,"CHE",5286,3596165,680.32
21248,"25-MAR-20","ATM Withdraws","GE",1,"CHE",8777,11010585,1254.48
21249,"25-MAR-20","ATM Withdraws","GL",5,"CHE",385,245090,636.6
21250,"25-MAR-20","ATM Withdraws","GR",5,"CHE",1772,1058479,597.34
21251,"25-MAR-20","ATM Withdraws","JU",2,"CHE",1547,1139732,736.74
21252,"25-MAR-20","ATM Withdraws","LU",6,"CHE",11748,7282439,619.89
21253,"25-MAR-20","ATM Withdraws","NE",2,"CHE",4217,4138580,981.4
21254,"25-MAR-20","ATM Withdraws","NW",6,"CHE",604,295298,488.9
21255,"25-MAR-20","ATM Withdraws","OW",6,"CHE",382,176219,461.31
21256,"25-MAR-20","ATM Withdraws","SG",5,"CHE",19233,12375612,643.46
21257,"25-MAR-20","ATM Withdraws","SH",5,"CHE",2349,1626516,692.43
21258,"25-MAR-20","ATM Withdraws","SO",2,"CHE",6900,5089571,737.62
21259,"25-MAR-20","ATM Withdraws","SZ",6,"CHE",4637,2915522,628.75
21260,"25-MAR-20","ATM Withdraws","TG",5,"CHE",10236,6741007,658.56
21261,"25-MAR-20","ATM Withdraws","TI",7,"CHE",7995,8744325,1093.72
21262,"25-MAR-20","ATM Withdraws","UR",6,"CHE",870,515196,592.18
21263,"25-MAR-20","ATM Withdraws","VD",1,"CHE",20570,17573944,854.35
21264,"25-MAR-20","ATM Withdraws","VS",1,"CHE",7484,4723110,631.09
21265,"25-MAR-20","ATM Withdraws","ZG",6,"CHE",1071,752160,702.3
21266,"25-MAR-20","ATM Withdraws","ZH",4,"CHE",34337,28645964,834.26
21267,"25-MAR-21","ATM Deposits","99",99,"CHE",52,84007,1615.52
21268,"25-MAR-21","ATM Deposits","AG",3,"CHE",1044,1703105,1631.33
21269,"25-MAR-21","ATM Deposits","AR",5,"CHE",116,220166,1897.98
21270,"25-MAR-21","ATM Deposits","BE",2,"CHE",2054,3202181,1559
21271,"25-MAR-21","ATM Deposits","BL",3,"CHE",435,769124,1768.1
21272,"25-MAR-21","ATM Deposits","BS",3,"CHE",559,734930,1314.72
21273,"25-MAR-21","ATM Deposits","FR",2,"CHE",562,732261,1302.96
21274,"25-MAR-21","ATM Deposits","GE",1,"CHE",1900,2704793,1423.58
21275,"25-MAR-21","ATM Deposits","GR",5,"CHE",277,365640,1320
21276,"25-MAR-21","ATM Deposits","JU",2,"CHE",163,260950,1600.92
21277,"25-MAR-21","ATM Deposits","LU",6,"CHE",1371,2369966,1728.64
21278,"25-MAR-21","ATM Deposits","NE",2,"CHE",653,953577,1460.3
21279,"25-MAR-21","ATM Deposits","OW",6,"CHE",31,92831,2994.55
21280,"25-MAR-21","ATM Deposits","SG",5,"CHE",1148,1659430,1445.5
21281,"25-MAR-21","ATM Deposits","SH",5,"CHE",238,335709,1410.54
21282,"25-MAR-21","ATM Deposits","SO",2,"CHE",554,1003427,1811.24
21283,"25-MAR-21","ATM Deposits","SZ",6,"CHE",678,989221,1459.03
21284,"25-MAR-21","ATM Deposits","TG",5,"CHE",803,1186225,1477.24
21285,"25-MAR-21","ATM Deposits","TI",7,"CHE",1274,1678498,1317.5
21286,"25-MAR-21","ATM Deposits","UR",6,"CHE",53,71774,1354.23
21287,"25-MAR-21","ATM Deposits","VD",1,"CHE",3221,4995867,1551.03
21288,"25-MAR-21","ATM Deposits","VS",1,"CHE",889,1436280,1615.61
21289,"25-MAR-21","ATM Deposits","ZG",6,"CHE",193,281731,1459.75
21290,"25-MAR-21","ATM Deposits","ZH",4,"CHE",3267,5289521,1619.08
21291,"25-MAR-21","ATM Withdraws","AG",3,"CHE",13538,8608018,635.84
21292,"25-MAR-21","ATM Withdraws","AI",5,"CHE",189,88562,468.58
21293,"25-MAR-21","ATM Withdraws","AR",5,"CHE",1494,975255,652.78
21294,"25-MAR-21","ATM Withdraws","BE",2,"CHE",23164,12709503,548.67
21295,"25-MAR-21","ATM Withdraws","BL",3,"CHE",8480,5801982,684.2
21296,"25-MAR-21","ATM Withdraws","BS",3,"CHE",4808,3379145,702.82
21297,"25-MAR-21","ATM Withdraws","FR",2,"CHE",7531,3811368,506.09
21298,"25-MAR-21","ATM Withdraws","GE",1,"CHE",16895,15968744,945.18
21299,"25-MAR-21","ATM Withdraws","GL",5,"CHE",512,253597,495.31
21300,"25-MAR-21","ATM Withdraws","GR",5,"CHE",2882,1474275,511.55
21301,"25-MAR-21","ATM Withdraws","JU",2,"CHE",2266,1400828,618.19
21302,"25-MAR-21","ATM Withdraws","LU",6,"CHE",15888,8206682,516.53
21303,"25-MAR-21","ATM Withdraws","NE",2,"CHE",6376,4182174,655.92
21304,"25-MAR-21","ATM Withdraws","NW",6,"CHE",828,332198,401.21
21305,"25-MAR-21","ATM Withdraws","OW",6,"CHE",521,215066,412.79
21306,"25-MAR-21","ATM Withdraws","SG",5,"CHE",22745,11917440,523.96
21307,"25-MAR-21","ATM Withdraws","SH",5,"CHE",3493,1801036,515.61
21308,"25-MAR-21","ATM Withdraws","SO",2,"CHE",8187,4952653,604.94
21309,"25-MAR-21","ATM Withdraws","SZ",6,"CHE",6164,3105888,503.88
21310,"25-MAR-21","ATM Withdraws","TG",5,"CHE",12741,6540147,513.32
21311,"25-MAR-21","ATM Withdraws","TI",7,"CHE",14516,14127029,973.2
21312,"25-MAR-21","ATM Withdraws","UR",6,"CHE",1123,541838,482.49
21313,"25-MAR-21","ATM Withdraws","VD",1,"CHE",30419,19400785,637.79
21314,"25-MAR-21","ATM Withdraws","VS",1,"CHE",12037,5756405,478.23
21315,"25-MAR-21","ATM Withdraws","ZG",6,"CHE",1608,846047,526.15
21316,"25-MAR-21","ATM Withdraws","ZH",4,"CHE",44488,28955294,650.86
21317,"25-MAY-20","ATM Deposits","99",99,"CHE",175,297138,1697.93
