"X","FINALPROCESSINGDATE","TYPE","KANTON","GROSSREGION","COUNTRY","NTRX","ISSUINGBASEAMOUNT","ATV"
33253,"18-JAN-19","POS","SZ",6,"CHE",30834,2057677,66.73
33254,"18-JAN-19","POS","TG",5,"CHE",46499,2743153,58.99
33255,"18-JAN-19","POS","TI",7,"CHE",47764,2830412,59.26
33256,"18-JAN-19","POS","UR",6,"CHE",5713,397608,69.6
33257,"18-JAN-19","POS","VD",1,"CHE",232935,12229409,52.5
33258,"18-JAN-19","POS","VS",1,"CHE",83138,5499295,66.15
33259,"18-JAN-19","POS","ZG",6,"CHE",37337,2080162,55.71
33260,"18-JAN-19","POS","ZH",4,"CHE",498293,21980674,44.11
33261,"18-JAN-20","ATM","99",99,"AUT",973,226152,232.43
33262,"18-JAN-20","ATM","99",99,"CHE",463,139598,301.51
33263,"18-JAN-20","ATM","99",99,"DEU",2825,652880,231.11
33264,"18-JAN-20","ATM","99",99,"FRA",2452,594796,242.58
33265,"18-JAN-20","ATM","99",99,"ITA",1638,415495,253.66
33266,"18-JAN-20","ATM","99",99,"LIE",826,286315,346.63
33267,"18-JAN-20","ATM","99",99,"WRD",7914,2073556,262.01
33268,"18-JAN-20","ATM","AG",3,"CHE",29801,7360387,246.98
33269,"18-JAN-20","ATM","AI",5,"CHE",460,113732,247.24
33270,"18-JAN-20","ATM","AR",5,"CHE",2044,520573,254.68
33271,"18-JAN-20","ATM","BE",2,"CHE",40259,8572213,212.93
33272,"18-JAN-20","ATM","BL",3,"CHE",10161,2443220,240.45
33273,"18-JAN-20","ATM","BS",3,"CHE",9305,1883840,202.45
33274,"18-JAN-20","ATM","FR",2,"CHE",12550,2547459,202.98
33275,"18-JAN-20","ATM","GE",1,"CHE",16158,4720054,292.12
33276,"18-JAN-20","ATM","GL",5,"CHE",1245,297304,238.8
33277,"18-JAN-20","ATM","GR",5,"CHE",8040,1818610,226.2
33278,"18-JAN-20","ATM","JU",2,"CHE",3291,636128,193.29
33279,"18-JAN-20","ATM","LU",6,"CHE",24535,5424928,221.11
33280,"18-JAN-20","ATM","NE",2,"CHE",7162,1422892,198.67
33281,"18-JAN-20","ATM","NW",6,"CHE",1775,414697,233.63
33282,"18-JAN-20","ATM","OW",6,"CHE",2649,539958,203.83
33283,"18-JAN-20","ATM","SG",5,"CHE",38173,8173750,214.12
33284,"18-JAN-20","ATM","SH",5,"CHE",5231,1129570,215.94
33285,"18-JAN-20","ATM","SO",2,"CHE",12971,2891800,222.94
33286,"18-JAN-20","ATM","SZ",6,"CHE",9949,2600392,261.37
33287,"18-JAN-20","ATM","TG",5,"CHE",17499,4175025,238.59
33288,"18-JAN-20","ATM","TI",7,"CHE",14435,3925581,271.95
33289,"18-JAN-20","ATM","UR",6,"CHE",2153,501788,233.06
33290,"18-JAN-20","ATM","VD",1,"CHE",35944,8428704,234.5
33291,"18-JAN-20","ATM","VS",1,"CHE",20148,4464969,221.61
33292,"18-JAN-20","ATM","ZG",6,"CHE",4627,1222056,264.11
33293,"18-JAN-20","ATM","ZH",4,"CHE",60936,15572705,255.56
33294,"18-JAN-20","POS","99",99,"AUT",8161,885273,108.48
33295,"18-JAN-20","POS","99",99,"CHE",65660,2529343,38.52
33296,"18-JAN-20","POS","99",99,"DEU",30553,2532304,82.88
33297,"18-JAN-20","POS","99",99,"FRA",21948,1607193,73.23
33298,"18-JAN-20","POS","99",99,"ITA",8550,754740,88.27
33299,"18-JAN-20","POS","99",99,"LIE",3891,243178,62.5
33300,"18-JAN-20","POS","99",99,"WRD",17887,1051512,58.79
33301,"18-JAN-20","POS","AG",3,"CHE",178911,11058095,61.81
33302,"18-JAN-20","POS","AI",5,"CHE",2334,198655,85.11
33303,"18-JAN-20","POS","AR",5,"CHE",6606,428185,64.82
33304,"18-JAN-20","POS","BE",2,"CHE",277981,15398549,55.39
33305,"18-JAN-20","POS","BL",3,"CHE",59619,3777999,63.37
33306,"18-JAN-20","POS","BS",3,"CHE",73002,3541757,48.52
33307,"18-JAN-20","POS","FR",2,"CHE",70678,4309966,60.98
33308,"18-JAN-20","POS","GE",1,"CHE",162678,9393422,57.74
33309,"18-JAN-20","POS","GL",5,"CHE",9815,601860,61.32
33310,"18-JAN-20","POS","GR",5,"CHE",69928,4767365,68.18
33311,"18-JAN-20","POS","JU",2,"CHE",12891,813224,63.08
33312,"18-JAN-20","POS","LU",6,"CHE",118716,6995307,58.92
33313,"18-JAN-20","POS","NE",2,"CHE",48265,2744525,56.86
33314,"18-JAN-20","POS","NW",6,"CHE",10750,732535,68.14
33315,"18-JAN-20","POS","OW",6,"CHE",8910,547192,61.41
33316,"18-JAN-20","POS","SG",5,"CHE",132836,8539073,64.28
33317,"18-JAN-20","POS","SH",5,"CHE",19115,1023455,53.54
33318,"18-JAN-20","POS","SO",2,"CHE",59792,3473370,58.09
33319,"18-JAN-20","POS","SZ",6,"CHE",41341,2774254,67.11
33320,"18-JAN-20","POS","TG",5,"CHE",61851,3891096,62.91
33321,"18-JAN-20","POS","TI",7,"CHE",61474,3898450,63.42
33322,"18-JAN-20","POS","UR",6,"CHE",7257,481913,66.41
33323,"18-JAN-20","POS","VD",1,"CHE",289681,16603281,57.32
33324,"18-JAN-20","POS","VS",1,"CHE",107789,7244928,67.21
33325,"18-JAN-20","POS","ZG",6,"CHE",41718,2469362,59.19
33326,"18-JAN-20","POS","ZH",4,"CHE",570338,30165343,52.89
33327,"18-JAN-21","ATM","99",99,"AUT",235,52080,221.62
33328,"18-JAN-21","ATM","99",99,"CHE",312,142507,456.75
33329,"18-JAN-21","ATM","99",99,"DEU",669,219911,328.72
33330,"18-JAN-21","ATM","99",99,"FRA",1343,313110,233.14
33331,"18-JAN-21","ATM","99",99,"ITA",1089,277507,254.83
33332,"18-JAN-21","ATM","99",99,"LIE",1580,813814,515.07
33333,"18-JAN-21","ATM","99",99,"WRD",4810,1465617,304.7
33334,"18-JAN-21","ATM","AG",3,"CHE",12702,4570519,359.83
33335,"18-JAN-21","ATM","AI",5,"CHE",327,116147,355.19
33336,"18-JAN-21","ATM","AR",5,"CHE",778,278123,357.48
33337,"18-JAN-21","ATM","BE",2,"CHE",17460,5444504,311.83
33338,"18-JAN-21","ATM","BL",3,"CHE",4633,1629375,351.69
33339,"18-JAN-21","ATM","BS",3,"CHE",4507,1605153,356.15
33340,"18-JAN-21","ATM","FR",2,"CHE",6400,1902055,297.2
33341,"18-JAN-21","ATM","GE",1,"CHE",12563,6928285,551.48
33342,"18-JAN-21","ATM","GL",5,"CHE",1052,307120,291.94
33343,"18-JAN-21","ATM","GR",5,"CHE",5049,1764781,349.53
33344,"18-JAN-21","ATM","JU",2,"CHE",1931,637205,329.99
33345,"18-JAN-21","ATM","LU",6,"CHE",8463,2651440,313.3
33346,"18-JAN-21","ATM","NE",2,"CHE",4267,1403234,328.86
33347,"18-JAN-21","ATM","NW",6,"CHE",927,255935,276.09
33348,"18-JAN-21","ATM","OW",6,"CHE",861,229974,267.1
33349,"18-JAN-21","ATM","SG",5,"CHE",12932,3932812,304.11
33350,"18-JAN-21","ATM","SH",5,"CHE",1727,548925,317.85
33351,"18-JAN-21","ATM","SO",2,"CHE",5246,1766268,336.69
33352,"18-JAN-21","ATM","SZ",6,"CHE",3745,1365555,364.63
33353,"18-JAN-21","ATM","TG",5,"CHE",6464,2002323,309.77
33354,"18-JAN-21","ATM","TI",7,"CHE",8014,4141559,516.79
33355,"18-JAN-21","ATM","UR",6,"CHE",894,297263,332.51
33356,"18-JAN-21","ATM","VD",1,"CHE",16785,5935981,353.65
33357,"18-JAN-21","ATM","VS",1,"CHE",9237,2928763,317.07
33358,"18-JAN-21","ATM","ZG",6,"CHE",2757,1091402,395.87
33359,"18-JAN-21","ATM","ZH",4,"CHE",23638,9238315,390.82
33360,"18-JAN-21","POS","99",99,"AUT",2464,137907,55.97
33361,"18-JAN-21","POS","99",99,"CHE",105287,4397124,41.76
33362,"18-JAN-21","POS","99",99,"DEU",9819,640947,65.28
33363,"18-JAN-21","POS","99",99,"FRA",43021,3328864,77.38
33364,"18-JAN-21","POS","99",99,"ITA",6790,532033,78.36
33365,"18-JAN-21","POS","99",99,"LIE",6135,339849,55.4
33366,"18-JAN-21","POS","99",99,"WRD",20609,1186428,57.57
33367,"18-JAN-21","POS","AG",3,"CHE",144355,6332907,43.87
33368,"18-JAN-21","POS","AI",5,"CHE",2756,153480,55.69
33369,"18-JAN-21","POS","AR",5,"CHE",8231,394904,47.98
33370,"18-JAN-21","POS","BE",2,"CHE",245459,9280879,37.81
33371,"18-JAN-21","POS","BL",3,"CHE",52352,2290255,43.75
33372,"18-JAN-21","POS","BS",3,"CHE",53567,1810207,33.79
33373,"18-JAN-21","POS","FR",2,"CHE",67471,3033227,44.96
33374,"18-JAN-21","POS","GE",1,"CHE",127568,5633953,44.16
33375,"18-JAN-21","POS","GL",5,"CHE",9083,438047,48.23
33376,"18-JAN-21","POS","GR",5,"CHE",61734,3568068,57.8
33377,"18-JAN-21","POS","JU",2,"CHE",10416,520973,50.02
33378,"18-JAN-21","POS","LU",6,"CHE",100515,3993887,39.73
33379,"18-JAN-21","POS","NE",2,"CHE",37355,1610210,43.11
33380,"18-JAN-21","POS","NW",6,"CHE",9646,446733,46.31
33381,"18-JAN-21","POS","OW",6,"CHE",8416,406556,48.31
33382,"18-JAN-21","POS","SG",5,"CHE",117257,5192785,44.29
33383,"18-JAN-21","POS","SH",5,"CHE",19043,794023,41.7
33384,"18-JAN-21","POS","SO",2,"CHE",51003,2110109,41.37
33385,"18-JAN-21","POS","SZ",6,"CHE",36874,1880476,51
33386,"18-JAN-21","POS","TG",5,"CHE",61280,2872556,46.88
33387,"18-JAN-21","POS","TI",7,"CHE",52859,2973010,56.24
33388,"18-JAN-21","POS","UR",6,"CHE",6776,349261,51.54
33389,"18-JAN-21","POS","VD",1,"CHE",233840,10079263,43.1
33390,"18-JAN-21","POS","VS",1,"CHE",97016,5129518,52.87
33391,"18-JAN-21","POS","ZG",6,"CHE",36953,1527811,41.34
33392,"18-JAN-21","POS","ZH",4,"CHE",462367,17415931,37.67
33393,"18-JUL-19","ATM","99",99,"AUT",1075,275026,255.84
33394,"18-JUL-19","ATM","99",99,"CHE",457,205162,448.93
33395,"18-JUL-19","ATM","99",99,"DEU",4546,1114968,245.26
33396,"18-JUL-19","ATM","99",99,"FRA",4777,1207663,252.81
33397,"18-JUL-19","ATM","99",99,"ITA",5529,1485412,268.66
33398,"18-JUL-19","ATM","99",99,"LIE",567,178159,314.21
33399,"18-JUL-19","ATM","99",99,"WRD",15105,4044331,267.75
33400,"18-JUL-19","ATM","AG",3,"CHE",20818,6876464,330.31
33401,"18-JUL-19","ATM","AI",5,"CHE",369,114378,309.97
33402,"18-JUL-19","ATM","AR",5,"CHE",1543,489079,316.97
33403,"18-JUL-19","ATM","BE",2,"CHE",27111,6873323,253.53
33404,"18-JUL-19","ATM","BL",3,"CHE",4979,1478743,297
33405,"18-JUL-19","ATM","BS",3,"CHE",7435,1838120,247.23
33406,"18-JUL-19","ATM","FR",2,"CHE",9317,2176137,233.57
33407,"18-JUL-19","ATM","GE",1,"CHE",18837,7235578,384.12
33408,"18-JUL-19","ATM","GL",5,"CHE",679,179842,264.86
33409,"18-JUL-19","ATM","GR",5,"CHE",5859,1583501,270.27
33410,"18-JUL-19","ATM","JU",2,"CHE",1832,512910,279.97
33411,"18-JUL-19","ATM","LU",6,"CHE",15763,4392182,278.64
33412,"18-JUL-19","ATM","NE",2,"CHE",4827,1375564,284.97
33413,"18-JUL-19","ATM","NW",6,"CHE",1087,264832,243.64
33414,"18-JUL-19","ATM","OW",6,"CHE",912,231998,254.38
33415,"18-JUL-19","ATM","SG",5,"CHE",23241,6544800,281.61
33416,"18-JUL-19","ATM","SH",5,"CHE",2134,558112,261.53
33417,"18-JUL-19","ATM","SO",2,"CHE",8518,2334252,274.04
33418,"18-JUL-19","ATM","SZ",6,"CHE",3144,994520,316.32
33419,"18-JUL-19","ATM","TG",5,"CHE",12383,3689648,297.96
33420,"18-JUL-19","ATM","TI",7,"CHE",16257,5739909,353.07
33421,"18-JUL-19","ATM","UR",6,"CHE",906,243796,269.09
33422,"18-JUL-19","ATM","VD",1,"CHE",21895,5772064,263.62
33423,"18-JUL-19","ATM","VS",1,"CHE",14680,3927131,267.52
33424,"18-JUL-19","ATM","ZG",6,"CHE",2768,838326,302.86
33425,"18-JUL-19","ATM","ZH",4,"CHE",46347,14185193,306.06
33426,"18-JUL-19","POS","99",99,"AUT",7221,644207,89.21
33427,"18-JUL-19","POS","99",99,"CHE",44867,1869381,41.66
33428,"18-JUL-19","POS","99",99,"DEU",31798,2544096,80.01
33429,"18-JUL-19","POS","99",99,"FRA",36420,2559677,70.28
33430,"18-JUL-19","POS","99",99,"ITA",22314,2123708,95.17
33431,"18-JUL-19","POS","99",99,"LIE",3254,180509,55.47
33432,"18-JUL-19","POS","99",99,"WRD",55004,3335490,60.64
33433,"18-JUL-19","POS","AG",3,"CHE",114791,6002293,52.29
33434,"18-JUL-19","POS","AI",5,"CHE",2081,166558,80.04
33435,"18-JUL-19","POS","AR",5,"CHE",5072,288919,56.96
33436,"18-JUL-19","POS","BE",2,"CHE",217509,10381753,47.73
33437,"18-JUL-19","POS","BL",3,"CHE",41734,2072643,49.66
33438,"18-JUL-19","POS","BS",3,"CHE",53357,2040770,38.25
33439,"18-JUL-19","POS","FR",2,"CHE",55846,3019597,54.07
33440,"18-JUL-19","POS","GE",1,"CHE",149928,6861832,45.77
33441,"18-JUL-19","POS","GL",5,"CHE",6487,363506,56.04
33442,"18-JUL-19","POS","GR",5,"CHE",44950,2833928,63.05
33443,"18-JUL-19","POS","JU",2,"CHE",10227,580649,56.78
33444,"18-JUL-19","POS","LU",6,"CHE",86339,4484256,51.94
33445,"18-JUL-19","POS","NE",2,"CHE",35825,1764654,49.26
33446,"18-JUL-19","POS","NW",6,"CHE",8021,472069,58.85
33447,"18-JUL-19","POS","OW",6,"CHE",5597,333635,59.61
33448,"18-JUL-19","POS","SG",5,"CHE",93033,5238761,56.31
33449,"18-JUL-19","POS","SH",5,"CHE",14222,651926,45.84
33450,"18-JUL-19","POS","SO",2,"CHE",42997,2185800,50.84
33451,"18-JUL-19","POS","SZ",6,"CHE",28492,1706844,59.91
33452,"18-JUL-19","POS","TG",5,"CHE",44510,2472260,55.54
33453,"18-JUL-19","POS","TI",7,"CHE",62217,3713064,59.68
33454,"18-JUL-19","POS","UR",6,"CHE",5440,319892,58.8
33455,"18-JUL-19","POS","VD",1,"CHE",208623,10008484,47.97
33456,"18-JUL-19","POS","VS",1,"CHE",71827,4359232,60.69
33457,"18-JUL-19","POS","ZG",6,"CHE",31185,1575716,50.53
33458,"18-JUL-19","POS","ZH",4,"CHE",464572,18701845,40.26
33459,"18-JUL-20","ATM","99",99,"AUT",1218,302514,248.37
33460,"18-JUL-20","ATM","99",99,"CHE",443,176328,398.03
33461,"18-JUL-20","ATM","99",99,"DEU",4026,942568,234.12
33462,"18-JUL-20","ATM","99",99,"FRA",3907,1008888,258.23
33463,"18-JUL-20","ATM","99",99,"ITA",5162,1361096,263.68
33464,"18-JUL-20","ATM","99",99,"LIE",2866,1057291,368.91
33465,"18-JUL-20","ATM","99",99,"WRD",5537,1772994,320.21
33466,"18-JUL-20","ATM","AG",3,"CHE",24285,7092120,292.04
33467,"18-JUL-20","ATM","AI",5,"CHE",934,262182,280.71
33468,"18-JUL-20","ATM","AR",5,"CHE",1695,505815,298.42
33469,"18-JUL-20","ATM","BE",2,"CHE",35131,8673040,246.88
33470,"18-JUL-20","ATM","BL",3,"CHE",8342,2312378,277.2
33471,"18-JUL-20","ATM","BS",3,"CHE",7767,1950553,251.13
33472,"18-JUL-20","ATM","FR",2,"CHE",12700,3118148,245.52
33473,"18-JUL-20","ATM","GE",1,"CHE",15430,5818249,377.07
33474,"18-JUL-20","ATM","GL",5,"CHE",2326,617530,265.49
33475,"18-JUL-20","ATM","GR",5,"CHE",10965,2725269,248.54
33476,"18-JUL-20","ATM","JU",2,"CHE",3612,882335,244.28
33477,"18-JUL-20","ATM","LU",6,"CHE",17853,4668197,261.48
33478,"18-JUL-20","ATM","NE",2,"CHE",7847,1971635,251.26
33479,"18-JUL-20","ATM","NW",6,"CHE",2054,524463,255.34
33480,"18-JUL-20","ATM","OW",6,"CHE",2020,490898,243.02
33481,"18-JUL-20","ATM","SG",5,"CHE",30210,7500189,248.27
33482,"18-JUL-20","ATM","SH",5,"CHE",4097,998011,243.6
33483,"18-JUL-20","ATM","SO",2,"CHE",10679,2755131,258
33484,"18-JUL-20","ATM","SZ",6,"CHE",8348,2430299,291.12
33485,"18-JUL-20","ATM","TG",5,"CHE",14227,3816678,268.27
33486,"18-JUL-20","ATM","TI",7,"CHE",14770,4172814,282.52
33487,"18-JUL-20","ATM","UR",6,"CHE",1936,469437,242.48
33488,"18-JUL-20","ATM","VD",1,"CHE",28020,7580819,270.55
33489,"18-JUL-20","ATM","VS",1,"CHE",19174,4778001,249.19
33490,"18-JUL-20","ATM","ZG",6,"CHE",5052,1565283,309.83
33491,"18-JUL-20","ATM","ZH",4,"CHE",44011,13482930,306.35
33492,"18-JUL-20","POS","99",99,"AUT",13967,1293576,92.62
33493,"18-JUL-20","POS","99",99,"CHE",95379,4420486,46.35
33494,"18-JUL-20","POS","99",99,"DEU",46854,3665541,78.23
33495,"18-JUL-20","POS","99",99,"FRA",48943,3425034,69.98
33496,"18-JUL-20","POS","99",99,"ITA",31026,2907589,93.71
33497,"18-JUL-20","POS","99",99,"LIE",5080,332466,65.45
33498,"18-JUL-20","POS","99",99,"WRD",31297,2032685,64.95
33499,"18-JUL-20","POS","AG",3,"CHE",190510,10806020,56.72
33500,"18-JUL-20","POS","AI",5,"CHE",4742,336964,71.06
33501,"18-JUL-20","POS","AR",5,"CHE",8790,513823,58.46
33502,"18-JUL-20","POS","BE",2,"CHE",320982,16791968,52.31
33503,"18-JUL-20","POS","BL",3,"CHE",64836,3749130,57.82
33504,"18-JUL-20","POS","BS",3,"CHE",66938,3009221,44.96
33505,"18-JUL-20","POS","FR",2,"CHE",84208,4843487,57.52
33506,"18-JUL-20","POS","GE",1,"CHE",142168,8336575,58.64
33507,"18-JUL-20","POS","GL",5,"CHE",12669,674391,53.23
33508,"18-JUL-20","POS","GR",5,"CHE",88175,5893180,66.84
33509,"18-JUL-20","POS","JU",2,"CHE",14394,886433,61.58
33510,"18-JUL-20","POS","LU",6,"CHE",140975,7809929,55.4
33511,"18-JUL-20","POS","NE",2,"CHE",49661,2835658,57.1
33512,"18-JUL-20","POS","NW",6,"CHE",14459,884204,61.15
33513,"18-JUL-20","POS","OW",6,"CHE",11347,694002,61.16
33514,"18-JUL-20","POS","SG",5,"CHE",148074,8676363,58.59
33515,"18-JUL-20","POS","SH",5,"CHE",23412,1139015,48.65
33516,"18-JUL-20","POS","SO",2,"CHE",68164,3694281,54.2
33517,"18-JUL-20","POS","SZ",6,"CHE",49902,3087230,61.87
33518,"18-JUL-20","POS","TG",5,"CHE",77146,4461689,57.83
33519,"18-JUL-20","POS","TI",7,"CHE",89382,5929173,66.34
33520,"18-JUL-20","POS","UR",6,"CHE",10707,627646,58.62
33521,"18-JUL-20","POS","VD",1,"CHE",282914,15919882,56.27
33522,"18-JUL-20","POS","VS",1,"CHE",124539,7957150,63.89
33523,"18-JUL-20","POS","ZG",6,"CHE",42946,2427410,56.52
33524,"18-JUL-20","POS","ZH",4,"CHE",571433,28984412,50.72
33525,"18-JUN-19","ATM","99",99,"AUT",739,180384,244.09
33526,"18-JUN-19","ATM","99",99,"CHE",394,169490,430.18
33527,"18-JUN-19","ATM","99",99,"DEU",3076,734199,238.69
33528,"18-JUN-19","ATM","99",99,"FRA",6773,1554534,229.52
33529,"18-JUN-19","ATM","99",99,"ITA",5156,1272024,246.71
33530,"18-JUN-19","ATM","99",99,"LIE",509,157250,308.94
33531,"18-JUN-19","ATM","99",99,"WRD",8990,2346762,261.04
33532,"18-JUN-19","ATM","AG",3,"CHE",19890,5534876,278.27
33533,"18-JUN-19","ATM","AI",5,"CHE",336,88911,264.62
33534,"18-JUN-19","ATM","AR",5,"CHE",1702,391051,229.76
33535,"18-JUN-19","ATM","BE",2,"CHE",23085,5387327,233.37
33536,"18-JUN-19","ATM","BL",3,"CHE",5015,1344782,268.15
33537,"18-JUN-19","ATM","BS",3,"CHE",7557,1688740,223.47
33538,"18-JUN-19","ATM","FR",2,"CHE",7617,1711157,224.65
33539,"18-JUN-19","ATM","GE",1,"CHE",18744,6415285,342.26
33540,"18-JUN-19","ATM","GL",5,"CHE",648,156017,240.77
33541,"18-JUN-19","ATM","GR",5,"CHE",3535,857483,242.57
33542,"18-JUN-19","ATM","JU",2,"CHE",1652,393048,237.92
33543,"18-JUN-19","ATM","LU",6,"CHE",15451,3877935,250.98
33544,"18-JUN-19","ATM","NE",2,"CHE",4593,988129,215.14
33545,"18-JUN-19","ATM","NW",6,"CHE",1023,249657,244.04
33546,"18-JUN-19","ATM","OW",6,"CHE",765,184498,241.17
33547,"18-JUN-19","ATM","SG",5,"CHE",20793,4886963,235.03
33548,"18-JUN-19","ATM","SH",5,"CHE",1969,418827,212.71
33549,"18-JUN-19","ATM","SO",2,"CHE",7535,1850187,245.55
33550,"18-JUN-19","ATM","SZ",6,"CHE",2944,863497,293.31
33551,"18-JUN-19","ATM","TG",5,"CHE",9923,2504379,252.38
33552,"18-JUN-19","ATM","TI",7,"CHE",14669,5256799,358.36
33553,"18-JUN-19","ATM","UR",6,"CHE",833,213645,256.48
33554,"18-JUN-19","ATM","VD",1,"CHE",20045,4867364,242.82
33555,"18-JUN-19","ATM","VS",1,"CHE",13116,3343978,254.95
33556,"18-JUN-19","ATM","ZG",6,"CHE",2861,759760,265.56
33557,"18-JUN-19","ATM","ZH",4,"CHE",42990,11752067,273.37
33558,"18-JUN-19","POS","99",99,"AUT",6065,578595,95.4
33559,"18-JUN-19","POS","99",99,"CHE",75813,2567291,33.86
33560,"18-JUN-19","POS","99",99,"DEU",27573,2276774,82.57
33561,"18-JUN-19","POS","99",99,"FRA",41302,3109467,75.29
33562,"18-JUN-19","POS","99",99,"ITA",22221,2302701,103.63
33563,"18-JUN-19","POS","99",99,"LIE",3474,183233,52.74
33564,"18-JUN-19","POS","99",99,"WRD",29460,1814098,61.58
33565,"18-JUN-19","POS","AG",3,"CHE",132663,6453625,48.65
33566,"18-JUN-19","POS","AI",5,"CHE",1882,147877,78.57
33567,"18-JUN-19","POS","AR",5,"CHE",5438,294064,54.08
33568,"18-JUN-19","POS","BE",2,"CHE",234427,9995796,42.64
33569,"18-JUN-19","POS","BL",3,"CHE",47207,2190289,46.4
33570,"18-JUN-19","POS","BS",3,"CHE",62768,2319196,36.95
33571,"18-JUN-19","POS","FR",2,"CHE",58981,3039757,51.54
33572,"18-JUN-19","POS","GE",1,"CHE",155027,6775886,43.71
33573,"18-JUN-19","POS","GL",5,"CHE",6844,340450,49.74
33574,"18-JUN-19","POS","GR",5,"CHE",39911,2250139,56.38
33575,"18-JUN-19","POS","JU",2,"CHE",10887,565835,51.97
33576,"18-JUN-19","POS","LU",6,"CHE",97267,4778076,49.12
33577,"18-JUN-19","POS","NE",2,"CHE",37713,1718180,45.56
33578,"18-JUN-19","POS","NW",6,"CHE",8486,502274,59.19
33579,"18-JUN-19","POS","OW",6,"CHE",5741,327763,57.09
33580,"18-JUN-19","POS","SG",5,"CHE",102364,5167627,50.48
33581,"18-JUN-19","POS","SH",5,"CHE",15891,716409,45.08
33582,"18-JUN-19","POS","SO",2,"CHE",46307,2156963,46.58
33583,"18-JUN-19","POS","SZ",6,"CHE",30689,1802473,58.73
33584,"18-JUN-19","POS","TG",5,"CHE",48795,2466648,50.55
33585,"18-JUN-19","POS","TI",7,"CHE",52167,2966387,56.86
33586,"18-JUN-19","POS","UR",6,"CHE",5767,343967,59.64
33587,"18-JUN-19","POS","VD",1,"CHE",225275,10044626,44.59
33588,"18-JUN-19","POS","VS",1,"CHE",73823,4263479,57.75
33589,"18-JUN-19","POS","ZG",6,"CHE",36143,1692883,46.84
33590,"18-JUN-19","POS","ZH",4,"CHE",539189,19946929,36.99
33591,"18-JUN-20","ATM","99",99,"AUT",485,115068,237.25
33592,"18-JUN-20","ATM","99",99,"CHE",367,173433,472.57
33593,"18-JUN-20","ATM","99",99,"DEU",2466,591006,239.66
33594,"18-JUN-20","ATM","99",99,"FRA",2043,589109,288.35
33595,"18-JUN-20","ATM","99",99,"ITA",1529,419286,274.22
33596,"18-JUN-20","ATM","99",99,"LIE",2575,1123456,436.29
33597,"18-JUN-20","ATM","99",99,"WRD",3075,1097053,356.77
33598,"18-JUN-20","ATM","AG",3,"CHE",20567,6676924,324.64
33599,"18-JUN-20","ATM","AI",5,"CHE",570,161240,282.88
33600,"18-JUN-20","ATM","AR",5,"CHE",1334,439694,329.61
33601,"18-JUN-20","ATM","BE",2,"CHE",29076,8495413,292.18
33602,"18-JUN-20","ATM","BL",3,"CHE",8168,2542009,311.22
33603,"18-JUN-20","ATM","BS",3,"CHE",8852,2497472,282.14
33604,"18-JUN-20","ATM","FR",2,"CHE",10548,2868237,271.92
33605,"18-JUN-20","ATM","GE",1,"CHE",14849,7059834,475.44
33606,"18-JUN-20","ATM","GL",5,"CHE",1317,379488,288.15
33607,"18-JUN-20","ATM","GR",5,"CHE",7496,2344917,312.82
33608,"18-JUN-20","ATM","JU",2,"CHE",3081,935826,303.74
33609,"18-JUN-20","ATM","LU",6,"CHE",13767,3902869,283.49
33610,"18-JUN-20","ATM","NE",2,"CHE",7369,2187563,296.86
33611,"18-JUN-20","ATM","NW",6,"CHE",1506,398714,264.75
33612,"18-JUN-20","ATM","OW",6,"CHE",1367,347547,254.24
33613,"18-JUN-20","ATM","SG",5,"CHE",23350,6229828,266.8
33614,"18-JUN-20","ATM","SH",5,"CHE",3269,853902,261.21
33615,"18-JUN-20","ATM","SO",2,"CHE",9087,2639886,290.51
33616,"18-JUN-20","ATM","SZ",6,"CHE",5790,1890672,326.54
33617,"18-JUN-20","ATM","TG",5,"CHE",11264,3138453,278.63
33618,"18-JUN-20","ATM","TI",7,"CHE",13165,5315670,403.77
33619,"18-JUN-20","ATM","UR",6,"CHE",1458,445518,305.57
33620,"18-JUN-20","ATM","VD",1,"CHE",25726,8200320,318.76
33621,"18-JUN-20","ATM","VS",1,"CHE",15206,4269717,280.79
33622,"18-JUN-20","ATM","ZG",6,"CHE",4325,1510981,349.36
33623,"18-JUN-20","ATM","ZH",4,"CHE",38975,14043790,360.33
33624,"18-JUN-20","POS","99",99,"AUT",7560,639673,84.61
33625,"18-JUN-20","POS","99",99,"CHE",61176,2337291,38.21
33626,"18-JUN-20","POS","99",99,"DEU",36833,3234735,87.82
33627,"18-JUN-20","POS","99",99,"FRA",27621,2253068,81.57
33628,"18-JUN-20","POS","99",99,"ITA",8946,819502,91.61
33629,"18-JUN-20","POS","99",99,"LIE",5295,272192,51.41
33630,"18-JUN-20","POS","99",99,"WRD",8403,560796,66.74
33631,"18-JUN-20","POS","AG",3,"CHE",168537,8349237,49.54
33632,"18-JUN-20","POS","AI",5,"CHE",2935,203111,69.2
33633,"18-JUN-20","POS","AR",5,"CHE",7717,391291,50.71
33634,"18-JUN-20","POS","BE",2,"CHE",289206,12874650,44.52
33635,"18-JUN-20","POS","BL",3,"CHE",62260,2998742,48.16
33636,"18-JUN-20","POS","BS",3,"CHE",72001,2718505,37.76
33637,"18-JUN-20","POS","FR",2,"CHE",73833,3882018,52.58
33638,"18-JUN-20","POS","GE",1,"CHE",158213,8218850,51.95
33639,"18-JUN-20","POS","GL",5,"CHE",9203,454454,49.38
