"X","FINALPROCESSINGDATE","TYPE","OURCODE","OURCATEGORY","STADTCHARAKTER","COUNTRY","NTRX","ISSUINGBASEAMOUNT","ATV"
6915,"27-APR-20","ATM Deposits",999,"Other",4,"CHE",1495,2099023,1404.03
6916,"27-APR-20","ATM Deposits",999,"Other",5,"CHE",945,1357114,1436.1
6917,"27-APR-20","ATM Deposits",999,"Other",6,"CHE",1352,2131446,1576.51
6918,"27-APR-20","ATM Deposits",999,"Other",99,"CHE",101,140322,1389.33
6919,"27-APR-20","ATM Withdraws",999,"Other",0,"CHE",30477,16861451,553.25
6920,"27-APR-20","ATM Withdraws",999,"Other",1,"CHE",84046,55890432,665
6921,"27-APR-20","ATM Withdraws",999,"Other",2,"CHE",57682,44768821,776.13
6922,"27-APR-20","ATM Withdraws",999,"Other",3,"CHE",17335,13146613,758.39
6923,"27-APR-20","ATM Withdraws",999,"Other",4,"CHE",22238,13970820,628.24
6924,"27-APR-20","ATM Withdraws",999,"Other",5,"CHE",14819,7869457,531.04
6925,"27-APR-20","ATM Withdraws",999,"Other",6,"CHE",13363,8172599,611.58
6926,"27-APR-20","ATM Withdraws",999,"Other",99,"CHE",432,354647,820.94
6927,"27-APR-21","ATM Deposits",999,"Other",0,"CHE",2030,3529021,1738.43
6928,"27-APR-21","ATM Deposits",999,"Other",1,"CHE",10425,14065469,1349.21
6929,"27-APR-21","ATM Deposits",999,"Other",2,"CHE",4918,8208750,1669.12
6930,"27-APR-21","ATM Deposits",999,"Other",3,"CHE",1594,2393503,1501.57
6931,"27-APR-21","ATM Deposits",999,"Other",4,"CHE",1649,2753534,1669.82
6932,"27-APR-21","ATM Deposits",999,"Other",5,"CHE",992,1546247,1558.72
6933,"27-APR-21","ATM Deposits",999,"Other",6,"CHE",1497,2358102,1575.22
6934,"27-APR-21","ATM Withdraws",999,"Other",0,"CHE",28134,13456998,478.32
6935,"27-APR-21","ATM Withdraws",999,"Other",1,"CHE",90313,47772470,528.97
6936,"27-APR-21","ATM Withdraws",999,"Other",2,"CHE",50838,33842358,665.69
6937,"27-APR-21","ATM Withdraws",999,"Other",3,"CHE",15819,10430010,659.33
6938,"27-APR-21","ATM Withdraws",999,"Other",4,"CHE",20677,11278421,545.46
6939,"27-APR-21","ATM Withdraws",999,"Other",5,"CHE",13896,6722200,483.75
6940,"27-APR-21","ATM Withdraws",999,"Other",6,"CHE",12433,6307934,507.35
6941,"27-AUG-20","ATM Deposits",999,"Other",0,"CHE",2259,3673806,1626.3
6942,"27-AUG-20","ATM Deposits",999,"Other",1,"CHE",11286,14848346,1315.64
6943,"27-AUG-20","ATM Deposits",999,"Other",2,"CHE",5385,8508319,1580
6944,"27-AUG-20","ATM Deposits",999,"Other",3,"CHE",1675,2500829,1493.03
6945,"27-AUG-20","ATM Deposits",999,"Other",4,"CHE",1800,2756365,1531.31
6946,"27-AUG-20","ATM Deposits",999,"Other",5,"CHE",1310,2123633,1621.09
6947,"27-AUG-20","ATM Deposits",999,"Other",6,"CHE",1575,2301753,1461.43
6948,"27-AUG-20","ATM Deposits",999,"Other",99,"CHE",104,95049,913.93
6949,"27-AUG-20","ATM Withdraws",999,"Other",0,"CHE",38574,16668854,432.13
6950,"27-AUG-20","ATM Withdraws",999,"Other",1,"CHE",116429,54982990,472.24
6951,"27-AUG-20","ATM Withdraws",999,"Other",2,"CHE",64822,38578059,595.14
6952,"27-AUG-20","ATM Withdraws",999,"Other",3,"CHE",20050,11678942,582.49
6953,"27-AUG-20","ATM Withdraws",999,"Other",4,"CHE",27809,13256919,476.71
6954,"27-AUG-20","ATM Withdraws",999,"Other",5,"CHE",18567,8173266,440.2
6955,"27-AUG-20","ATM Withdraws",999,"Other",6,"CHE",16551,7647355,462.05
6956,"27-AUG-20","ATM Withdraws",999,"Other",99,"CHE",558,381876,684.37
6957,"27-DEC-20","ATM Deposits",999,"Other",0,"CHE",1147,1588885,1385.25
6958,"27-DEC-20","ATM Deposits",999,"Other",1,"CHE",4078,4675618,1146.55
6959,"27-DEC-20","ATM Deposits",999,"Other",2,"CHE",2749,3363125,1223.4
6960,"27-DEC-20","ATM Deposits",999,"Other",3,"CHE",774,936775,1210.3
6961,"27-DEC-20","ATM Deposits",999,"Other",4,"CHE",1025,1194415,1165.28
6962,"27-DEC-20","ATM Deposits",999,"Other",5,"CHE",718,1109310,1545
6963,"27-DEC-20","ATM Deposits",999,"Other",6,"CHE",868,1050472,1210.22
6964,"27-DEC-20","ATM Deposits",999,"Other",99,"CHE",49,72037,1470.14
6965,"27-DEC-20","ATM Withdraws",999,"Other",0,"CHE",10667,4808169,450.75
6966,"27-DEC-20","ATM Withdraws",999,"Other",1,"CHE",23559,12727432,540.24
6967,"27-DEC-20","ATM Withdraws",999,"Other",2,"CHE",16057,9828165,612.08
6968,"27-DEC-20","ATM Withdraws",999,"Other",3,"CHE",4715,2947747,625.18
6969,"27-DEC-20","ATM Withdraws",999,"Other",4,"CHE",6496,3266006,502.77
6970,"27-DEC-20","ATM Withdraws",999,"Other",5,"CHE",4388,2080639,474.17
6971,"27-DEC-20","ATM Withdraws",999,"Other",6,"CHE",4570,2396583,524.42
6972,"27-DEC-20","ATM Withdraws",999,"Other",99,"CHE",148,100448,678.7
6973,"27-FEB-20","ATM Deposits",999,"Other",0,"CHE",2325,3958555,1702.6
6974,"27-FEB-20","ATM Deposits",999,"Other",1,"CHE",11831,16956505,1433.23
6975,"27-FEB-20","ATM Deposits",999,"Other",2,"CHE",5775,9401237,1627.92
6976,"27-FEB-20","ATM Deposits",999,"Other",3,"CHE",1732,2902660,1675.9
6977,"27-FEB-20","ATM Deposits",999,"Other",4,"CHE",1823,2727217,1496
6978,"27-FEB-20","ATM Deposits",999,"Other",5,"CHE",1181,1749121,1481.05
6979,"27-FEB-20","ATM Deposits",999,"Other",6,"CHE",1716,2563903,1494.12
6980,"27-FEB-20","ATM Deposits",999,"Other",99,"CHE",118,186557,1580.99
6981,"27-FEB-20","ATM Withdraws",999,"Other",0,"CHE",39882,17855987,447.72
6982,"27-FEB-20","ATM Withdraws",999,"Other",1,"CHE",133545,65418399,489.86
6983,"27-FEB-20","ATM Withdraws",999,"Other",2,"CHE",73629,46226867,627.84
6984,"27-FEB-20","ATM Withdraws",999,"Other",3,"CHE",22284,13730670,616.17
6985,"27-FEB-20","ATM Withdraws",999,"Other",4,"CHE",28544,14876447,521.18
6986,"27-FEB-20","ATM Withdraws",999,"Other",5,"CHE",19040,8433865,442.96
6987,"27-FEB-20","ATM Withdraws",999,"Other",6,"CHE",17923,8488510,473.61
6988,"27-FEB-20","ATM Withdraws",999,"Other",99,"CHE",592,446726,754.6
6989,"27-FEB-21","ATM Deposits",999,"Other",0,"CHE",1988,3636052,1829
6990,"27-FEB-21","ATM Deposits",999,"Other",1,"CHE",7900,10209589,1292.35
6991,"27-FEB-21","ATM Deposits",999,"Other",2,"CHE",4496,6523473,1450.95
6992,"27-FEB-21","ATM Deposits",999,"Other",3,"CHE",1372,1963877,1431.4
6993,"27-FEB-21","ATM Deposits",999,"Other",4,"CHE",1439,2198959,1528.12
6994,"27-FEB-21","ATM Deposits",999,"Other",5,"CHE",977,1398048,1430.96
6995,"27-FEB-21","ATM Deposits",999,"Other",6,"CHE",1232,1736281,1409.32
6996,"27-FEB-21","ATM Deposits",999,"Other",99,"CHE",26,21633,832.04
6997,"27-FEB-21","ATM Withdraws",999,"Other",0,"CHE",31515,13338181,423.23
6998,"27-FEB-21","ATM Withdraws",999,"Other",1,"CHE",78587,39777190,506.15
6999,"27-FEB-21","ATM Withdraws",999,"Other",2,"CHE",48895,29048094,594.09
7000,"27-FEB-21","ATM Withdraws",999,"Other",3,"CHE",15283,9065152,593.15
7001,"27-FEB-21","ATM Withdraws",999,"Other",4,"CHE",20732,9789213,472.18
7002,"27-FEB-21","ATM Withdraws",999,"Other",5,"CHE",14600,6528032,447.13
7003,"27-FEB-21","ATM Withdraws",999,"Other",6,"CHE",13547,6302600,465.24
7004,"27-FEB-21","ATM Withdraws",999,"Other",99,"CHE",180,105860,588.11
7005,"27-JAN-20","ATM Deposits",999,"Other",0,"CHE",2635,4632636,1758.12
7006,"27-JAN-20","ATM Deposits",999,"Other",1,"CHE",14193,20561658,1448.72
7007,"27-JAN-20","ATM Deposits",999,"Other",2,"CHE",6387,11020551,1725.47
7008,"27-JAN-20","ATM Deposits",999,"Other",3,"CHE",1918,3164717,1650.01
7009,"27-JAN-20","ATM Deposits",999,"Other",4,"CHE",2107,3515035,1668.27
7010,"27-JAN-20","ATM Deposits",999,"Other",5,"CHE",1233,2020800,1638.93
7011,"27-JAN-20","ATM Deposits",999,"Other",6,"CHE",1798,3119019,1734.72
7012,"27-JAN-20","ATM Deposits",999,"Other",99,"CHE",119,252493,2121.79
7013,"27-JAN-20","ATM Withdraws",999,"Other",0,"CHE",37459,17701109,472.55
7014,"27-JAN-20","ATM Withdraws",999,"Other",1,"CHE",126205,66602224,527.73
7015,"27-JAN-20","ATM Withdraws",999,"Other",2,"CHE",70620,47080452,666.67
7016,"27-JAN-20","ATM Withdraws",999,"Other",3,"CHE",22141,14666732,662.42
7017,"27-JAN-20","ATM Withdraws",999,"Other",4,"CHE",27907,15505092,555.6
7018,"27-JAN-20","ATM Withdraws",999,"Other",5,"CHE",17528,8471766,483.33
7019,"27-JAN-20","ATM Withdraws",999,"Other",6,"CHE",16524,8265988,500.24
7020,"27-JAN-20","ATM Withdraws",999,"Other",99,"CHE",553,434006,784.82
7021,"27-JAN-21","ATM Deposits",999,"Other",0,"CHE",1785,2742171,1536.23
7022,"27-JAN-21","ATM Deposits",999,"Other",1,"CHE",8145,10742170,1318.87
7023,"27-JAN-21","ATM Deposits",999,"Other",2,"CHE",4374,6646571,1519.56
7024,"27-JAN-21","ATM Deposits",999,"Other",3,"CHE",1230,1884275,1531.93
7025,"27-JAN-21","ATM Deposits",999,"Other",4,"CHE",1420,2061073,1451.46
7026,"27-JAN-21","ATM Deposits",999,"Other",5,"CHE",843,1259609,1494.2
7027,"27-JAN-21","ATM Deposits",999,"Other",6,"CHE",1221,1988458,1628.55
7028,"27-JAN-21","ATM Deposits",999,"Other",99,"CHE",71,123125,1734.15
7029,"27-JAN-21","ATM Withdraws",999,"Other",0,"CHE",21990,11663063,530.38
7030,"27-JAN-21","ATM Withdraws",999,"Other",1,"CHE",70143,41430831,590.66
7031,"27-JAN-21","ATM Withdraws",999,"Other",2,"CHE",42093,30061468,714.17
7032,"27-JAN-21","ATM Withdraws",999,"Other",3,"CHE",12062,8423814,698.38
7033,"27-JAN-21","ATM Withdraws",999,"Other",4,"CHE",16614,9689206,583.2
7034,"27-JAN-21","ATM Withdraws",999,"Other",5,"CHE",10537,5412541,513.67
7035,"27-JAN-21","ATM Withdraws",999,"Other",6,"CHE",9953,5601306,562.78
7036,"27-JAN-21","ATM Withdraws",999,"Other",99,"CHE",450,332959,739.91
7037,"27-JUL-20","ATM Deposits",999,"Other",0,"CHE",2474,4689098,1895.35
7038,"27-JUL-20","ATM Deposits",999,"Other",1,"CHE",12669,17193217,1357.11
7039,"27-JUL-20","ATM Deposits",999,"Other",2,"CHE",6028,10175819,1688.09
7040,"27-JUL-20","ATM Deposits",999,"Other",3,"CHE",1935,2946833,1522.91
7041,"27-JUL-20","ATM Deposits",999,"Other",4,"CHE",1999,3341592,1671.63
7042,"27-JUL-20","ATM Deposits",999,"Other",5,"CHE",1216,2103832,1730.12
7043,"27-JUL-20","ATM Deposits",999,"Other",6,"CHE",1717,2560523,1491.28
7044,"27-JUL-20","ATM Deposits",999,"Other",99,"CHE",107,234073,2187.6
7045,"27-JUL-20","ATM Withdraws",999,"Other",0,"CHE",38411,16865836,439.09
7046,"27-JUL-20","ATM Withdraws",999,"Other",1,"CHE",106489,57725468,542.08
7047,"27-JUL-20","ATM Withdraws",999,"Other",2,"CHE",63349,42075238,664.18
7048,"27-JUL-20","ATM Withdraws",999,"Other",3,"CHE",20052,13218959,659.23
7049,"27-JUL-20","ATM Withdraws",999,"Other",4,"CHE",26098,14107926,540.57
7050,"27-JUL-20","ATM Withdraws",999,"Other",5,"CHE",17565,8128850,462.79
7051,"27-JUL-20","ATM Withdraws",999,"Other",6,"CHE",15450,7787922,504.07
7052,"27-JUL-20","ATM Withdraws",999,"Other",99,"CHE",500,365876,731.75
7053,"27-JUN-20","ATM Deposits",999,"Other",0,"CHE",1876,3390088,1807.08
7054,"27-JUN-20","ATM Deposits",999,"Other",1,"CHE",9307,12737252,1368.57
7055,"27-JUN-20","ATM Deposits",999,"Other",2,"CHE",4296,6637635,1545.07
7056,"27-JUN-20","ATM Deposits",999,"Other",3,"CHE",1375,2131523,1550.2
7057,"27-JUN-20","ATM Deposits",999,"Other",4,"CHE",1417,2446391,1726.46
7058,"27-JUN-20","ATM Deposits",999,"Other",5,"CHE",981,1977036,2015.33
7059,"27-JUN-20","ATM Deposits",999,"Other",6,"CHE",1466,2075345,1415.65
7060,"27-JUN-20","ATM Deposits",999,"Other",99,"CHE",78,127601,1635.91
7061,"27-JUN-20","ATM Withdraws",999,"Other",0,"CHE",46527,15629341,335.92
7062,"27-JUN-20","ATM Withdraws",999,"Other",1,"CHE",130491,47386887,363.14
7063,"27-JUN-20","ATM Withdraws",999,"Other",2,"CHE",69106,32427670,469.25
7064,"27-JUN-20","ATM Withdraws",999,"Other",3,"CHE",22167,10606618,478.49
7065,"27-JUN-20","ATM Withdraws",999,"Other",4,"CHE",30054,11368417,378.27
7066,"27-JUN-20","ATM Withdraws",999,"Other",5,"CHE",21706,7462110,343.78
7067,"27-JUN-20","ATM Withdraws",999,"Other",6,"CHE",19124,7183292,375.62
7068,"27-JUN-20","ATM Withdraws",999,"Other",99,"CHE",529,275528,520.85
7069,"27-MAR-20","ATM Deposits",999,"Other",0,"CHE",1678,2653073,1581.09
7070,"27-MAR-20","ATM Deposits",999,"Other",1,"CHE",6439,8444624,1311.48
7071,"27-MAR-20","ATM Deposits",999,"Other",2,"CHE",4005,5899956,1473.15
7072,"27-MAR-20","ATM Deposits",999,"Other",3,"CHE",1263,1996614,1580.85
7073,"27-MAR-20","ATM Deposits",999,"Other",4,"CHE",1324,1955515,1476.98
7074,"27-MAR-20","ATM Deposits",999,"Other",5,"CHE",835,1152303,1380
7075,"27-MAR-20","ATM Deposits",999,"Other",6,"CHE",1214,1659385,1366.87
7076,"27-MAR-20","ATM Deposits",999,"Other",99,"CHE",84,96114,1144.21
7077,"27-MAR-20","ATM Withdraws",999,"Other",0,"CHE",26403,14828315,561.61
7078,"27-MAR-20","ATM Withdraws",999,"Other",1,"CHE",62999,45903826,728.64
7079,"27-MAR-20","ATM Withdraws",999,"Other",2,"CHE",47130,37862750,803.37
7080,"27-MAR-20","ATM Withdraws",999,"Other",3,"CHE",14132,11125627,787.26
7081,"27-MAR-20","ATM Withdraws",999,"Other",4,"CHE",18896,12003210,635.22
7082,"27-MAR-20","ATM Withdraws",999,"Other",5,"CHE",13026,7353325,564.51
7083,"27-MAR-20","ATM Withdraws",999,"Other",6,"CHE",11376,7028167,617.81
7084,"27-MAR-20","ATM Withdraws",999,"Other",99,"CHE",409,374819,916.43
7085,"27-MAR-21","ATM Deposits",999,"Other",0,"CHE",1794,3144344,1752.7
7086,"27-MAR-21","ATM Deposits",999,"Other",1,"CHE",8254,10661627,1291.69
7087,"27-MAR-21","ATM Deposits",999,"Other",2,"CHE",4286,6574203,1533.88
7088,"27-MAR-21","ATM Deposits",999,"Other",3,"CHE",1240,2035274,1641.35
7089,"27-MAR-21","ATM Deposits",999,"Other",4,"CHE",1337,2224008,1663.43
7090,"27-MAR-21","ATM Deposits",999,"Other",5,"CHE",850,1635136,1923.69
7091,"27-MAR-21","ATM Deposits",999,"Other",6,"CHE",1358,2137815,1574.24
7092,"27-MAR-21","ATM Withdraws",999,"Other",0,"CHE",31283,11968620,382.59
7093,"27-MAR-21","ATM Withdraws",999,"Other",1,"CHE",87651,36735738,419.11
7094,"27-MAR-21","ATM Withdraws",999,"Other",2,"CHE",50586,25144979,497.07
7095,"27-MAR-21","ATM Withdraws",999,"Other",3,"CHE",15646,8107944,518.21
7096,"27-MAR-21","ATM Withdraws",999,"Other",4,"CHE",21018,8961135,426.36
7097,"27-MAR-21","ATM Withdraws",999,"Other",5,"CHE",14948,5986605,400.5
7098,"27-MAR-21","ATM Withdraws",999,"Other",6,"CHE",13728,5771082,420.39
7099,"27-MAY-20","ATM Deposits",999,"Other",0,"CHE",2044,3462743,1694.1
7100,"27-MAY-20","ATM Deposits",999,"Other",1,"CHE",10469,14219447,1358.24
7101,"27-MAY-20","ATM Deposits",999,"Other",2,"CHE",5168,7988662,1545.79
7102,"27-MAY-20","ATM Deposits",999,"Other",3,"CHE",1607,2491762,1550.57
7103,"27-MAY-20","ATM Deposits",999,"Other",4,"CHE",1644,2630177,1599.86
7104,"27-MAY-20","ATM Deposits",999,"Other",5,"CHE",1053,1688391,1603.41
7105,"27-MAY-20","ATM Deposits",999,"Other",6,"CHE",1626,2590385,1593.1
7106,"27-MAY-20","ATM Deposits",999,"Other",99,"CHE",111,162127,1460.6
7107,"27-MAY-20","ATM Withdraws",999,"Other",0,"CHE",33474,15673015,468.21
7108,"27-MAY-20","ATM Withdraws",999,"Other",1,"CHE",100017,53942183,539.33
7109,"27-MAY-20","ATM Withdraws",999,"Other",2,"CHE",60269,39030104,647.6
7110,"27-MAY-20","ATM Withdraws",999,"Other",3,"CHE",18774,12188308,649.21
7111,"27-MAY-20","ATM Withdraws",999,"Other",4,"CHE",24511,12848762,524.2
7112,"27-MAY-20","ATM Withdraws",999,"Other",5,"CHE",16556,7517878,454.09
7113,"27-MAY-20","ATM Withdraws",999,"Other",6,"CHE",14026,7022971,500.71
7114,"27-MAY-20","ATM Withdraws",999,"Other",99,"CHE",523,413181,790.02
7115,"27-NOV-20","ATM Deposits",999,"Other",0,"CHE",2280,3905646,1713
7116,"27-NOV-20","ATM Deposits",999,"Other",1,"CHE",11355,15696131,1382.31
7117,"27-NOV-20","ATM Deposits",999,"Other",2,"CHE",5407,8878741,1642.08
7118,"27-NOV-20","ATM Deposits",999,"Other",3,"CHE",1747,2978611,1704.99
7119,"27-NOV-20","ATM Deposits",999,"Other",4,"CHE",1850,3025316,1635.31
7120,"27-NOV-20","ATM Deposits",999,"Other",5,"CHE",1197,1660676,1387.37
7121,"27-NOV-20","ATM Deposits",999,"Other",6,"CHE",1569,2426504,1546.53
7122,"27-NOV-20","ATM Deposits",999,"Other",99,"CHE",87,135608,1558.71
7123,"27-NOV-20","ATM Withdraws",999,"Other",0,"CHE",40188,20367737,506.81
7124,"27-NOV-20","ATM Withdraws",999,"Other",1,"CHE",123702,68162646,551.02
7125,"27-NOV-20","ATM Withdraws",999,"Other",2,"CHE",70568,49585311,702.66
7126,"27-NOV-20","ATM Withdraws",999,"Other",3,"CHE",22473,15320225,681.72
7127,"27-NOV-20","ATM Withdraws",999,"Other",4,"CHE",27907,15766449,564.96
7128,"27-NOV-20","ATM Withdraws",999,"Other",5,"CHE",18646,9451804,506.91
7129,"27-NOV-20","ATM Withdraws",999,"Other",6,"CHE",18098,9375315,518.03
7130,"27-NOV-20","ATM Withdraws",999,"Other",99,"CHE",519,510110,982.87
7131,"27-OCT-20","ATM Deposits",999,"Other",0,"CHE",2332,3464871,1485.79
7132,"27-OCT-20","ATM Deposits",999,"Other",1,"CHE",11284,14623546,1295.95
7133,"27-OCT-20","ATM Deposits",999,"Other",2,"CHE",5125,7880616,1537.68
7134,"27-OCT-20","ATM Deposits",999,"Other",3,"CHE",1788,2775911,1552.52
7135,"27-OCT-20","ATM Deposits",999,"Other",4,"CHE",1686,2729102,1618.68
7136,"27-OCT-20","ATM Deposits",999,"Other",5,"CHE",1186,1710866,1442.55
7137,"27-OCT-20","ATM Deposits",999,"Other",6,"CHE",1645,2305854,1401.73
7138,"27-OCT-20","ATM Deposits",999,"Other",99,"CHE",109,153706,1410.15
7139,"27-OCT-20","ATM Withdraws",999,"Other",0,"CHE",31051,15572599,501.52
7140,"27-OCT-20","ATM Withdraws",999,"Other",1,"CHE",99683,54450188,546.23
7141,"27-OCT-20","ATM Withdraws",999,"Other",2,"CHE",58589,39458707,673.48
7142,"27-OCT-20","ATM Withdraws",999,"Other",3,"CHE",18276,12245988,670.06
7143,"27-OCT-20","ATM Withdraws",999,"Other",4,"CHE",23257,12619403,542.61
7144,"27-OCT-20","ATM Withdraws",999,"Other",5,"CHE",15186,7636966,502.9
7145,"27-OCT-20","ATM Withdraws",999,"Other",6,"CHE",13591,7013509,516.04
7146,"27-OCT-20","ATM Withdraws",999,"Other",99,"CHE",512,371233,725.06
7147,"27-SEP-20","ATM Deposits",999,"Other",0,"CHE",1298,2150442,1656.73
7148,"27-SEP-20","ATM Deposits",999,"Other",1,"CHE",5002,7220659,1443.55
7149,"27-SEP-20","ATM Deposits",999,"Other",2,"CHE",2820,4283574,1519
7150,"27-SEP-20","ATM Deposits",999,"Other",3,"CHE",838,1297122,1547.88
7151,"27-SEP-20","ATM Deposits",999,"Other",4,"CHE",977,1524394,1560.28
7152,"27-SEP-20","ATM Deposits",999,"Other",5,"CHE",728,1153230,1584.11
7153,"27-SEP-20","ATM Deposits",999,"Other",6,"CHE",952,1372228,1441.42
7154,"27-SEP-20","ATM Deposits",999,"Other",99,"CHE",59,138344,2344.81
7155,"27-SEP-20","ATM Withdraws",999,"Other",0,"CHE",19863,6772010,340.94
7156,"27-SEP-20","ATM Withdraws",999,"Other",1,"CHE",51540,19188034,372.29
7157,"27-SEP-20","ATM Withdraws",999,"Other",2,"CHE",30561,13756367,450.13
7158,"27-SEP-20","ATM Withdraws",999,"Other",3,"CHE",9647,4565261,473.23
7159,"27-SEP-20","ATM Withdraws",999,"Other",4,"CHE",13269,4700973,354.28
7160,"27-SEP-20","ATM Withdraws",999,"Other",5,"CHE",9706,3322698,342.33
7161,"27-SEP-20","ATM Withdraws",999,"Other",6,"CHE",8568,3157520,368.52
7162,"27-SEP-20","ATM Withdraws",999,"Other",99,"CHE",292,128570,440.31
7163,"28-APR-20","ATM Deposits",999,"Other",0,"CHE",1848,2809986,1520.56
7164,"28-APR-20","ATM Deposits",999,"Other",1,"CHE",7081,9309230,1314.68
7165,"28-APR-20","ATM Deposits",999,"Other",2,"CHE",4190,6780734,1618.31
7166,"28-APR-20","ATM Deposits",999,"Other",3,"CHE",1309,2126294,1624.37
7167,"28-APR-20","ATM Deposits",999,"Other",4,"CHE",1500,2266532,1511.02
7168,"28-APR-20","ATM Deposits",999,"Other",5,"CHE",942,1432425,1520.62
7169,"28-APR-20","ATM Deposits",999,"Other",6,"CHE",1232,1643140,1333.72
7170,"28-APR-20","ATM Deposits",999,"Other",99,"CHE",85,135736,1596.89
7171,"28-APR-20","ATM Withdraws",999,"Other",0,"CHE",27664,14648290,529.51
7172,"28-APR-20","ATM Withdraws",999,"Other",1,"CHE",71101,44766421,629.62
7173,"28-APR-20","ATM Withdraws",999,"Other",2,"CHE",49407,36146075,731.6
7174,"28-APR-20","ATM Withdraws",999,"Other",3,"CHE",15104,11023162,729.82
7175,"28-APR-20","ATM Withdraws",999,"Other",4,"CHE",20437,11967569,585.58
7176,"28-APR-20","ATM Withdraws",999,"Other",5,"CHE",13661,7003256,512.65
7177,"28-APR-20","ATM Withdraws",999,"Other",6,"CHE",12167,6892630,566.5
7178,"28-APR-20","ATM Withdraws",999,"Other",99,"CHE",468,403171,861.48
7179,"28-APR-21","ATM Deposits",999,"Other",0,"CHE",2568,5672741,2209.01
7180,"28-APR-21","ATM Deposits",999,"Other",1,"CHE",10785,17630582,1634.73
7181,"28-APR-21","ATM Deposits",999,"Other",2,"CHE",5843,12259777,2098.2
7182,"28-APR-21","ATM Deposits",999,"Other",3,"CHE",1857,4148365,2233.91
7183,"28-APR-21","ATM Deposits",999,"Other",4,"CHE",1894,3865219,2040.77
7184,"28-APR-21","ATM Deposits",999,"Other",5,"CHE",1141,2264291,1984.48
7185,"28-APR-21","ATM Deposits",999,"Other",6,"CHE",1650,3162051,1916.39
7186,"28-APR-21","ATM Withdraws",999,"Other",0,"CHE",28200,13659899,484.39
7187,"28-APR-21","ATM Withdraws",999,"Other",1,"CHE",85991,44724969,520.11
7188,"28-APR-21","ATM Withdraws",999,"Other",2,"CHE",49778,32388424,650.66
7189,"28-APR-21","ATM Withdraws",999,"Other",3,"CHE",15396,9880740,641.77
7190,"28-APR-21","ATM Withdraws",999,"Other",4,"CHE",20321,11043342,543.44
7191,"28-APR-21","ATM Withdraws",999,"Other",5,"CHE",13815,6845651,495.52
7192,"28-APR-21","ATM Withdraws",999,"Other",6,"CHE",12220,6075894,497.21
7193,"28-AUG-20","ATM Deposits",999,"Other",0,"CHE",2392,4057768,1696.39
7194,"28-AUG-20","ATM Deposits",999,"Other",1,"CHE",11491,15345508,1335.44
7195,"28-AUG-20","ATM Deposits",999,"Other",2,"CHE",5144,8159885,1586.29
7196,"28-AUG-20","ATM Deposits",999,"Other",3,"CHE",1690,2796726,1654.87
7197,"28-AUG-20","ATM Deposits",999,"Other",4,"CHE",1862,3045129,1635.41
7198,"28-AUG-20","ATM Deposits",999,"Other",5,"CHE",1157,1883047,1627.53
7199,"28-AUG-20","ATM Deposits",999,"Other",6,"CHE",1778,2760704,1552.7
7200,"28-AUG-20","ATM Deposits",999,"Other",99,"CHE",97,107340,1106.6
7201,"28-AUG-20","ATM Withdraws",999,"Other",0,"CHE",45173,19045243,421.61
7202,"28-AUG-20","ATM Withdraws",999,"Other",1,"CHE",126391,57538677,455.24
7203,"28-AUG-20","ATM Withdraws",999,"Other",2,"CHE",71659,41952449,585.45
7204,"28-AUG-20","ATM Withdraws",999,"Other",3,"CHE",22714,12576001,553.67
7205,"28-AUG-20","ATM Withdraws",999,"Other",4,"CHE",31048,14127187,455.01
7206,"28-AUG-20","ATM Withdraws",999,"Other",5,"CHE",21358,8892643,416.36
7207,"28-AUG-20","ATM Withdraws",999,"Other",6,"CHE",19521,8381213,429.34
7208,"28-AUG-20","ATM Withdraws",999,"Other",99,"CHE",608,390722,642.63
7209,"28-DEC-20","ATM Deposits",999,"Other",0,"CHE",3761,5309533,1411.73
7210,"28-DEC-20","ATM Deposits",999,"Other",1,"CHE",15669,19921420,1271.39
7211,"28-DEC-20","ATM Deposits",999,"Other",2,"CHE",8165,11852856,1451.67
7212,"28-DEC-20","ATM Deposits",999,"Other",3,"CHE",2527,3644618,1442.27
7213,"28-DEC-20","ATM Deposits",999,"Other",4,"CHE",2885,4069276,1410.49
7214,"28-DEC-20","ATM Deposits",999,"Other",5,"CHE",1792,2166981,1209.25
7215,"28-DEC-20","ATM Deposits",999,"Other",6,"CHE",2426,3236225,1333.98
7216,"28-DEC-20","ATM Deposits",999,"Other",99,"CHE",153,202937,1326.39
7217,"28-DEC-20","ATM Withdraws",999,"Other",0,"CHE",27553,19292612,700.2
7218,"28-DEC-20","ATM Withdraws",999,"Other",1,"CHE",79876,62153208,778.12
7219,"28-DEC-20","ATM Withdraws",999,"Other",2,"CHE",49311,45519992,923.12
7220,"28-DEC-20","ATM Withdraws",999,"Other",3,"CHE",15892,14597607,918.55
7221,"28-DEC-20","ATM Withdraws",999,"Other",4,"CHE",18163,14033452,772.64
7222,"28-DEC-20","ATM Withdraws",999,"Other",5,"CHE",12167,8901749,731.63
7223,"28-DEC-20","ATM Withdraws",999,"Other",6,"CHE",12606,9117029,723.23
7224,"28-DEC-20","ATM Withdraws",999,"Other",99,"CHE",385,484530,1258.52
7225,"28-FEB-20","ATM Deposits",999,"Other",0,"CHE",2739,4668629,1704.5
7226,"28-FEB-20","ATM Deposits",999,"Other",1,"CHE",13855,19044176,1374.53
