"datum","transaction","instrument","holder","location","measure","value","edate","year","month","day"
"2014-06","PGT","EG","IZ","II","BMF",NA,2014-06-01,2014,6,1
"2014-06","PGT","EG","IZ","II","BTF",NA,2014-06-01,2014,6,1
"2014-06","PGT","EG","IZ","IA","TT",NA,2014-06-01,2014,6,1
"2014-06","PGT","EG","IZ","IA","BMF",NA,2014-06-01,2014,6,1
"2014-06","PGT","EG","IZ","IA","BTF",NA,2014-06-01,2014,6,1
"2014-06","PGKL","K","IZ","II","TT",NA,2014-06-01,2014,6,1
"2014-06","PGKL","K","IZ","II","BMF",NA,2014-06-01,2014,6,1
"2014-06","PGKL","K","IZ","II","BTF",NA,2014-06-01,2014,6,1
"2014-06","PGKL","K","AZ","II","TT",NA,2014-06-01,2014,6,1
"2014-06","PGKL","K","AZ","II","BMF",NA,2014-06-01,2014,6,1
"2014-06","PGKL","K","AZ","II","BTF",NA,2014-06-01,2014,6,1
"2014-06","PGKL","D","IZ","II","TT",NA,2014-06-01,2014,6,1
"2014-06","PGKL","D","IZ","II","BMF",NA,2014-06-01,2014,6,1
"2014-06","PGKL","D","IZ","II","BTF",NA,2014-06-01,2014,6,1
"2014-06","PGKL","D","AZ","II","TT",NA,2014-06-01,2014,6,1
"2014-06","PGKL","D","AZ","II","BMF",NA,2014-06-01,2014,6,1
"2014-06","PGKL","D","AZ","II","BTF",NA,2014-06-01,2014,6,1
"2014-06","PGKL","EG","IZ","II","TT",NA,2014-06-01,2014,6,1
"2014-06","PGKL","EG","IZ","II","BMF",NA,2014-06-01,2014,6,1
"2014-06","PGKL","EG","IZ","II","BTF",NA,2014-06-01,2014,6,1
"2014-06","DG","K","IZ","II","TT",NA,2014-06-01,2014,6,1
"2014-06","DG","K","IZ","II","BMF",NA,2014-06-01,2014,6,1
"2014-06","DG","K","IZ","II","BTF",NA,2014-06-01,2014,6,1
"2014-06","DG","K","IZ","IA","TT",NA,2014-06-01,2014,6,1
"2014-06","DG","K","IZ","IA","BMF",NA,2014-06-01,2014,6,1
"2014-06","DG","K","IZ","IA","BTF",NA,2014-06-01,2014,6,1
"2014-06","DG","K","AZ","II","TT",NA,2014-06-01,2014,6,1
"2014-06","DG","K","AZ","II","BMF",NA,2014-06-01,2014,6,1
"2014-06","DG","K","AZ","II","BTF",NA,2014-06-01,2014,6,1
"2014-06","DG","D","IZ","II","TT",NA,2014-06-01,2014,6,1
"2014-06","DG","D","IZ","II","BMF",NA,2014-06-01,2014,6,1
"2014-06","DG","D","IZ","II","BTF",NA,2014-06-01,2014,6,1
"2014-06","DG","D","IZ","IA","TT",NA,2014-06-01,2014,6,1
"2014-06","DG","D","IZ","IA","BMF",NA,2014-06-01,2014,6,1
"2014-06","DG","D","IZ","IA","BTF",NA,2014-06-01,2014,6,1
"2014-06","DG","D","AZ","II","TT",NA,2014-06-01,2014,6,1
"2014-06","DG","D","AZ","II","BMF",NA,2014-06-01,2014,6,1
"2014-06","DG","D","AZ","II","BTF",NA,2014-06-01,2014,6,1
"2014-06","DG","EG","IZ","II","TT",NA,2014-06-01,2014,6,1
"2014-06","DG","EG","IZ","II","BMF",NA,2014-06-01,2014,6,1
"2014-06","DG","EG","IZ","II","BTF",NA,2014-06-01,2014,6,1
"2014-06","DG","EG","IZ","IA","TT",NA,2014-06-01,2014,6,1
"2014-06","DG","EG","IZ","IA","BMF",NA,2014-06-01,2014,6,1
"2014-06","DG","EG","IZ","IA","BTF",NA,2014-06-01,2014,6,1
"2014-06","BT","K","IZ","II","TT",383.5,2014-06-01,2014,6,1
"2014-06","BT","K","IZ","II","BMF",96.3,2014-06-01,2014,6,1
"2014-06","BT","K","IZ","II","BTF",251.10821382,2014-06-01,2014,6,1
"2014-06","BT","K","IZ","IA","TT",273.8,2014-06-01,2014,6,1
"2014-06","BT","K","IZ","IA","BMF",75.4,2014-06-01,2014,6,1
"2014-06","BT","K","IZ","IA","BTF",275.3834916,2014-06-01,2014,6,1
"2014-06","BT","K","AZ","II","TT",334.7,2014-06-01,2014,6,1
"2014-06","BT","K","AZ","II","BMF",66.2,2014-06-01,2014,6,1
"2014-06","BT","K","AZ","II","BTF",197.78906483,2014-06-01,2014,6,1
"2014-06","BT","D","IZ","II","TT",10317.9,2014-06-01,2014,6,1
"2014-06","BT","D","IZ","II","BMF",2122.6,2014-06-01,2014,6,1
"2014-06","BT","D","IZ","II","BTF",205.72015623,2014-06-01,2014,6,1
"2014-06","BT","D","IZ","IA","TT",1133.7,2014-06-01,2014,6,1
"2014-06","BT","D","IZ","IA","BMF",294.3,2014-06-01,2014,6,1
"2014-06","BT","D","IZ","IA","BTF",259.59248478,2014-06-01,2014,6,1
"2014-06","BT","D","AZ","II","TT",155.7,2014-06-01,2014,6,1
"2014-06","BT","D","AZ","II","BMF",33.7,2014-06-01,2014,6,1
"2014-06","BT","D","AZ","II","BTF",216.4418754,2014-06-01,2014,6,1
"2014-06","BT","EG","IZ","II","TT",NA,2014-06-01,2014,6,1
"2014-06","BT","EG","IZ","II","BMF",NA,2014-06-01,2014,6,1
"2014-06","BT","EG","IZ","II","BTF",NA,2014-06-01,2014,6,1
"2014-06","BT","EG","IZ","IA","TT",NA,2014-06-01,2014,6,1
"2014-06","BT","EG","IZ","IA","BMF",NA,2014-06-01,2014,6,1
"2014-06","BT","EG","IZ","IA","BTF",NA,2014-06-01,2014,6,1
"2014-06","BE","D","IZ","II","TT",NA,2014-06-01,2014,6,1
"2014-06","BE","D","IZ","II","BMF",NA,2014-06-01,2014,6,1
"2014-07","ZT","K","IZ","II","TT",12634.1,2014-07-01,2014,7,1
"2014-07","ZT","K","IZ","II","BMF",1430.5,2014-07-01,2014,7,1
"2014-07","ZT","K","IZ","II","BTF",113.22531878,2014-07-01,2014,7,1
"2014-07","ZT","K","IZ","IA","TT",12367.5,2014-07-01,2014,7,1
"2014-07","ZT","K","IZ","IA","BMF",1675.8,2014-07-01,2014,7,1
"2014-07","ZT","K","IZ","IA","BTF",135.50030321,2014-07-01,2014,7,1
"2014-07","ZT","K","AZ","II","TT",4986.6,2014-07-01,2014,7,1
"2014-07","ZT","K","AZ","II","BMF",664.2,2014-07-01,2014,7,1
"2014-07","ZT","K","AZ","II","BTF",133.19696787,2014-07-01,2014,7,1
"2014-07","ZT","D","IZ","II","TT",39380.1,2014-07-01,2014,7,1
"2014-07","ZT","D","IZ","II","BMF",2665.9,2014-07-01,2014,7,1
"2014-07","ZT","D","IZ","II","BTF",67.6966285,2014-07-01,2014,7,1
"2014-07","ZT","D","IZ","IA","TT",2543.9,2014-07-01,2014,7,1
"2014-07","ZT","D","IZ","IA","BMF",267,2014-07-01,2014,7,1
"2014-07","ZT","D","IZ","IA","BTF",104.95695586,2014-07-01,2014,7,1
"2014-07","ZT","D","AZ","II","TT",734.9,2014-07-01,2014,7,1
"2014-07","ZT","D","AZ","II","BMF",52.4,2014-07-01,2014,7,1
"2014-07","ZT","D","AZ","II","BTF",71.30221799,2014-07-01,2014,7,1
"2014-07","ZT","EG","IZ","II","TT",NA,2014-07-01,2014,7,1
"2014-07","ZT","EG","IZ","II","BMF",NA,2014-07-01,2014,7,1
"2014-07","ZT","EG","IZ","II","BTF",NA,2014-07-01,2014,7,1
"2014-07","ZT","EG","IZ","IA","TT",NA,2014-07-01,2014,7,1
"2014-07","ZT","EG","IZ","IA","BMF",NA,2014-07-01,2014,7,1
"2014-07","ZT","EG","IZ","IA","BTF",NA,2014-07-01,2014,7,1
"2014-07","PGT","K","IZ","II","TT",NA,2014-07-01,2014,7,1
"2014-07","PGT","K","IZ","II","BMF",NA,2014-07-01,2014,7,1
"2014-07","PGT","K","IZ","II","BTF",NA,2014-07-01,2014,7,1
"2014-07","PGT","K","IZ","IA","TT",NA,2014-07-01,2014,7,1
"2014-07","PGT","K","IZ","IA","BMF",NA,2014-07-01,2014,7,1
"2014-07","PGT","K","IZ","IA","BTF",NA,2014-07-01,2014,7,1
"2014-07","PGT","K","AZ","II","TT",NA,2014-07-01,2014,7,1
"2014-07","PGT","K","AZ","II","BMF",NA,2014-07-01,2014,7,1
"2014-07","PGT","K","AZ","II","BTF",NA,2014-07-01,2014,7,1
"2014-07","PGT","D","IZ","II","TT",NA,2014-07-01,2014,7,1
"2014-07","PGT","D","IZ","II","BMF",NA,2014-07-01,2014,7,1
"2014-07","PGT","D","IZ","II","BTF",NA,2014-07-01,2014,7,1
"2014-07","PGT","D","IZ","IA","TT",NA,2014-07-01,2014,7,1
"2014-07","PGT","D","IZ","IA","BMF",NA,2014-07-01,2014,7,1
"2014-07","PGT","D","IZ","IA","BTF",NA,2014-07-01,2014,7,1
"2014-07","PGT","D","AZ","II","TT",NA,2014-07-01,2014,7,1
"2014-07","PGT","D","AZ","II","BMF",NA,2014-07-01,2014,7,1
"2014-07","PGT","D","AZ","II","BTF",NA,2014-07-01,2014,7,1
"2014-07","PGT","EG","IZ","II","TT",NA,2014-07-01,2014,7,1
"2014-07","PGT","EG","IZ","II","BMF",NA,2014-07-01,2014,7,1
"2014-07","PGT","EG","IZ","II","BTF",NA,2014-07-01,2014,7,1
"2014-07","PGT","EG","IZ","IA","TT",NA,2014-07-01,2014,7,1
"2014-07","PGT","EG","IZ","IA","BMF",NA,2014-07-01,2014,7,1
"2014-07","PGT","EG","IZ","IA","BTF",NA,2014-07-01,2014,7,1
"2014-07","PGKL","K","IZ","II","TT",NA,2014-07-01,2014,7,1
"2014-07","PGKL","K","IZ","II","BMF",NA,2014-07-01,2014,7,1
"2014-07","PGKL","K","IZ","II","BTF",NA,2014-07-01,2014,7,1
"2014-07","PGKL","K","AZ","II","TT",NA,2014-07-01,2014,7,1
"2014-07","PGKL","K","AZ","II","BMF",NA,2014-07-01,2014,7,1
"2014-07","PGKL","K","AZ","II","BTF",NA,2014-07-01,2014,7,1
"2014-07","PGKL","D","IZ","II","TT",NA,2014-07-01,2014,7,1
"2014-07","PGKL","D","IZ","II","BMF",NA,2014-07-01,2014,7,1
"2014-07","PGKL","D","IZ","II","BTF",NA,2014-07-01,2014,7,1
"2014-07","PGKL","D","AZ","II","TT",NA,2014-07-01,2014,7,1
"2014-07","PGKL","D","AZ","II","BMF",NA,2014-07-01,2014,7,1
"2014-07","PGKL","D","AZ","II","BTF",NA,2014-07-01,2014,7,1
"2014-07","PGKL","EG","IZ","II","TT",NA,2014-07-01,2014,7,1
"2014-07","PGKL","EG","IZ","II","BMF",NA,2014-07-01,2014,7,1
"2014-07","PGKL","EG","IZ","II","BTF",NA,2014-07-01,2014,7,1
"2014-07","DG","K","IZ","II","TT",NA,2014-07-01,2014,7,1
"2014-07","DG","K","IZ","II","BMF",NA,2014-07-01,2014,7,1
"2014-07","DG","K","IZ","II","BTF",NA,2014-07-01,2014,7,1
"2014-07","DG","K","IZ","IA","TT",NA,2014-07-01,2014,7,1
"2014-07","DG","K","IZ","IA","BMF",NA,2014-07-01,2014,7,1
"2014-07","DG","K","IZ","IA","BTF",NA,2014-07-01,2014,7,1
"2014-07","DG","K","AZ","II","TT",NA,2014-07-01,2014,7,1
"2014-07","DG","K","AZ","II","BMF",NA,2014-07-01,2014,7,1
"2014-07","DG","K","AZ","II","BTF",NA,2014-07-01,2014,7,1
"2014-07","DG","D","IZ","II","TT",NA,2014-07-01,2014,7,1
"2014-07","DG","D","IZ","II","BMF",NA,2014-07-01,2014,7,1
"2014-07","DG","D","IZ","II","BTF",NA,2014-07-01,2014,7,1
"2014-07","DG","D","IZ","IA","TT",NA,2014-07-01,2014,7,1
"2014-07","DG","D","IZ","IA","BMF",NA,2014-07-01,2014,7,1
"2014-07","DG","D","IZ","IA","BTF",NA,2014-07-01,2014,7,1
"2014-07","DG","D","AZ","II","TT",NA,2014-07-01,2014,7,1
"2014-07","DG","D","AZ","II","BMF",NA,2014-07-01,2014,7,1
"2014-07","DG","D","AZ","II","BTF",NA,2014-07-01,2014,7,1
"2014-07","DG","EG","IZ","II","TT",NA,2014-07-01,2014,7,1
"2014-07","DG","EG","IZ","II","BMF",NA,2014-07-01,2014,7,1
"2014-07","DG","EG","IZ","II","BTF",NA,2014-07-01,2014,7,1
"2014-07","DG","EG","IZ","IA","TT",NA,2014-07-01,2014,7,1
"2014-07","DG","EG","IZ","IA","BMF",NA,2014-07-01,2014,7,1
"2014-07","DG","EG","IZ","IA","BTF",NA,2014-07-01,2014,7,1
"2014-07","BT","K","IZ","II","TT",355.5,2014-07-01,2014,7,1
"2014-07","BT","K","IZ","II","BMF",95,2014-07-01,2014,7,1
"2014-07","BT","K","IZ","II","BTF",267.22925457,2014-07-01,2014,7,1
"2014-07","BT","K","IZ","IA","TT",352.5,2014-07-01,2014,7,1
"2014-07","BT","K","IZ","IA","BMF",96.5,2014-07-01,2014,7,1
"2014-07","BT","K","IZ","IA","BTF",273.75886525,2014-07-01,2014,7,1
"2014-07","BT","K","AZ","II","TT",370,2014-07-01,2014,7,1
"2014-07","BT","K","AZ","II","BMF",73.2,2014-07-01,2014,7,1
"2014-07","BT","K","AZ","II","BTF",197.83783784,2014-07-01,2014,7,1
"2014-07","BT","D","IZ","II","TT",9989.5,2014-07-01,2014,7,1
"2014-07","BT","D","IZ","II","BMF",2177.7,2014-07-01,2014,7,1
"2014-07","BT","D","IZ","II","BTF",217.99889884,2014-07-01,2014,7,1
"2014-07","BT","D","IZ","IA","TT",1687.3,2014-07-01,2014,7,1
"2014-07","BT","D","IZ","IA","BMF",447.1,2014-07-01,2014,7,1
"2014-07","BT","D","IZ","IA","BTF",264.97955313,2014-07-01,2014,7,1
"2014-07","BT","D","AZ","II","TT",188.2,2014-07-01,2014,7,1
"2014-07","BT","D","AZ","II","BMF",41.6,2014-07-01,2014,7,1
"2014-07","BT","D","AZ","II","BTF",221.04144527,2014-07-01,2014,7,1
"2014-07","BT","EG","IZ","II","TT",NA,2014-07-01,2014,7,1
"2014-07","BT","EG","IZ","II","BMF",NA,2014-07-01,2014,7,1
"2014-07","BT","EG","IZ","II","BTF",NA,2014-07-01,2014,7,1
"2014-07","BT","EG","IZ","IA","TT",NA,2014-07-01,2014,7,1
"2014-07","BT","EG","IZ","IA","BMF",NA,2014-07-01,2014,7,1
"2014-07","BT","EG","IZ","IA","BTF",NA,2014-07-01,2014,7,1
"2014-07","BE","D","IZ","II","TT",NA,2014-07-01,2014,7,1
"2014-07","BE","D","IZ","II","BMF",NA,2014-07-01,2014,7,1
"2014-08","ZT","K","IZ","II","TT",11931,2014-08-01,2014,8,1
"2014-08","ZT","K","IZ","II","BMF",1373.3,2014-08-01,2014,8,1
"2014-08","ZT","K","IZ","II","BTF",115.10351186,2014-08-01,2014,8,1
"2014-08","ZT","K","IZ","IA","TT",10738.7,2014-08-01,2014,8,1
"2014-08","ZT","K","IZ","IA","BMF",1446.9,2014-08-01,2014,8,1
"2014-08","ZT","K","IZ","IA","BTF",134.73697934,2014-08-01,2014,8,1
"2014-08","ZT","K","AZ","II","TT",5079.6,2014-08-01,2014,8,1
"2014-08","ZT","K","AZ","II","BMF",722.1,2014-08-01,2014,8,1
"2014-08","ZT","K","AZ","II","BTF",142.15686275,2014-08-01,2014,8,1
"2014-08","ZT","D","IZ","II","TT",37162.1,2014-08-01,2014,8,1
"2014-08","ZT","D","IZ","II","BMF",2533.8,2014-08-01,2014,8,1
"2014-08","ZT","D","IZ","II","BTF",68.1823686,2014-08-01,2014,8,1
"2014-08","ZT","D","IZ","IA","TT",2258.2,2014-08-01,2014,8,1
"2014-08","ZT","D","IZ","IA","BMF",240.2,2014-08-01,2014,8,1
"2014-08","ZT","D","IZ","IA","BTF",106.36790364,2014-08-01,2014,8,1
"2014-08","ZT","D","AZ","II","TT",834,2014-08-01,2014,8,1
"2014-08","ZT","D","AZ","II","BMF",61.7,2014-08-01,2014,8,1
"2014-08","ZT","D","AZ","II","BTF",73.98081535,2014-08-01,2014,8,1
"2014-08","ZT","EG","IZ","II","TT",NA,2014-08-01,2014,8,1
"2014-08","ZT","EG","IZ","II","BMF",NA,2014-08-01,2014,8,1
"2014-08","ZT","EG","IZ","II","BTF",NA,2014-08-01,2014,8,1
"2014-08","ZT","EG","IZ","IA","TT",NA,2014-08-01,2014,8,1
"2014-08","ZT","EG","IZ","IA","BMF",NA,2014-08-01,2014,8,1
"2014-08","ZT","EG","IZ","IA","BTF",NA,2014-08-01,2014,8,1
"2014-08","PGT","K","IZ","II","TT",NA,2014-08-01,2014,8,1
"2014-08","PGT","K","IZ","II","BMF",NA,2014-08-01,2014,8,1
"2014-08","PGT","K","IZ","II","BTF",NA,2014-08-01,2014,8,1
"2014-08","PGT","K","IZ","IA","TT",NA,2014-08-01,2014,8,1
"2014-08","PGT","K","IZ","IA","BMF",NA,2014-08-01,2014,8,1
"2014-08","PGT","K","IZ","IA","BTF",NA,2014-08-01,2014,8,1
"2014-08","PGT","K","AZ","II","TT",NA,2014-08-01,2014,8,1
"2014-08","PGT","K","AZ","II","BMF",NA,2014-08-01,2014,8,1
"2014-08","PGT","K","AZ","II","BTF",NA,2014-08-01,2014,8,1
"2014-08","PGT","D","IZ","II","TT",NA,2014-08-01,2014,8,1
"2014-08","PGT","D","IZ","II","BMF",NA,2014-08-01,2014,8,1
"2014-08","PGT","D","IZ","II","BTF",NA,2014-08-01,2014,8,1
"2014-08","PGT","D","IZ","IA","TT",NA,2014-08-01,2014,8,1
"2014-08","PGT","D","IZ","IA","BMF",NA,2014-08-01,2014,8,1
"2014-08","PGT","D","IZ","IA","BTF",NA,2014-08-01,2014,8,1
"2014-08","PGT","D","AZ","II","TT",NA,2014-08-01,2014,8,1
"2014-08","PGT","D","AZ","II","BMF",NA,2014-08-01,2014,8,1
"2014-08","PGT","D","AZ","II","BTF",NA,2014-08-01,2014,8,1
"2014-08","PGT","EG","IZ","II","TT",NA,2014-08-01,2014,8,1
"2014-08","PGT","EG","IZ","II","BMF",NA,2014-08-01,2014,8,1
"2014-08","PGT","EG","IZ","II","BTF",NA,2014-08-01,2014,8,1
"2014-08","PGT","EG","IZ","IA","TT",NA,2014-08-01,2014,8,1
"2014-08","PGT","EG","IZ","IA","BMF",NA,2014-08-01,2014,8,1
"2014-08","PGT","EG","IZ","IA","BTF",NA,2014-08-01,2014,8,1
"2014-08","PGKL","K","IZ","II","TT",NA,2014-08-01,2014,8,1
"2014-08","PGKL","K","IZ","II","BMF",NA,2014-08-01,2014,8,1
"2014-08","PGKL","K","IZ","II","BTF",NA,2014-08-01,2014,8,1
"2014-08","PGKL","K","AZ","II","TT",NA,2014-08-01,2014,8,1
"2014-08","PGKL","K","AZ","II","BMF",NA,2014-08-01,2014,8,1
"2014-08","PGKL","K","AZ","II","BTF",NA,2014-08-01,2014,8,1
"2014-08","PGKL","D","IZ","II","TT",NA,2014-08-01,2014,8,1
"2014-08","PGKL","D","IZ","II","BMF",NA,2014-08-01,2014,8,1
"2014-08","PGKL","D","IZ","II","BTF",NA,2014-08-01,2014,8,1
"2014-08","PGKL","D","AZ","II","TT",NA,2014-08-01,2014,8,1
"2014-08","PGKL","D","AZ","II","BMF",NA,2014-08-01,2014,8,1
"2014-08","PGKL","D","AZ","II","BTF",NA,2014-08-01,2014,8,1
"2014-08","PGKL","EG","IZ","II","TT",NA,2014-08-01,2014,8,1
"2014-08","PGKL","EG","IZ","II","BMF",NA,2014-08-01,2014,8,1
"2014-08","PGKL","EG","IZ","II","BTF",NA,2014-08-01,2014,8,1
"2014-08","DG","K","IZ","II","TT",NA,2014-08-01,2014,8,1
"2014-08","DG","K","IZ","II","BMF",NA,2014-08-01,2014,8,1
"2014-08","DG","K","IZ","II","BTF",NA,2014-08-01,2014,8,1
"2014-08","DG","K","IZ","IA","TT",NA,2014-08-01,2014,8,1
"2014-08","DG","K","IZ","IA","BMF",NA,2014-08-01,2014,8,1
"2014-08","DG","K","IZ","IA","BTF",NA,2014-08-01,2014,8,1
"2014-08","DG","K","AZ","II","TT",NA,2014-08-01,2014,8,1
"2014-08","DG","K","AZ","II","BMF",NA,2014-08-01,2014,8,1
"2014-08","DG","K","AZ","II","BTF",NA,2014-08-01,2014,8,1
"2014-08","DG","D","IZ","II","TT",NA,2014-08-01,2014,8,1
"2014-08","DG","D","IZ","II","BMF",NA,2014-08-01,2014,8,1
"2014-08","DG","D","IZ","II","BTF",NA,2014-08-01,2014,8,1
"2014-08","DG","D","IZ","IA","TT",NA,2014-08-01,2014,8,1
"2014-08","DG","D","IZ","IA","BMF",NA,2014-08-01,2014,8,1
"2014-08","DG","D","IZ","IA","BTF",NA,2014-08-01,2014,8,1
"2014-08","DG","D","AZ","II","TT",NA,2014-08-01,2014,8,1
"2014-08","DG","D","AZ","II","BMF",NA,2014-08-01,2014,8,1
"2014-08","DG","D","AZ","II","BTF",NA,2014-08-01,2014,8,1
"2014-08","DG","EG","IZ","II","TT",NA,2014-08-01,2014,8,1
"2014-08","DG","EG","IZ","II","BMF",NA,2014-08-01,2014,8,1
"2014-08","DG","EG","IZ","II","BTF",NA,2014-08-01,2014,8,1
"2014-08","DG","EG","IZ","IA","TT",NA,2014-08-01,2014,8,1
"2014-08","DG","EG","IZ","IA","BMF",NA,2014-08-01,2014,8,1
"2014-08","DG","EG","IZ","IA","BTF",NA,2014-08-01,2014,8,1
"2014-08","BT","K","IZ","II","TT",348.4,2014-08-01,2014,8,1
"2014-08","BT","K","IZ","II","BMF",86.4,2014-08-01,2014,8,1
"2014-08","BT","K","IZ","II","BTF",247.99081515,2014-08-01,2014,8,1
"2014-08","BT","K","IZ","IA","TT",310.4,2014-08-01,2014,8,1
"2014-08","BT","K","IZ","IA","BMF",83.8,2014-08-01,2014,8,1
"2014-08","BT","K","IZ","IA","BTF",269.9742268,2014-08-01,2014,8,1
"2014-08","BT","K","AZ","II","TT",408.3,2014-08-01,2014,8,1
"2014-08","BT","K","AZ","II","BMF",87.4,2014-08-01,2014,8,1
"2014-08","BT","K","AZ","II","BTF",214.05829047,2014-08-01,2014,8,1
"2014-08","BT","D","IZ","II","TT",9943.6,2014-08-01,2014,8,1
"2014-08","BT","D","IZ","II","BMF",2087.1,2014-08-01,2014,8,1
"2014-08","BT","D","IZ","II","BTF",209.89380104,2014-08-01,2014,8,1
"2014-08","BT","D","IZ","IA","TT",1607.9,2014-08-01,2014,8,1
"2014-08","BT","D","IZ","IA","BMF",412.5,2014-08-01,2014,8,1
"2014-08","BT","D","IZ","IA","BTF",256.54580509,2014-08-01,2014,8,1
"2014-08","BT","D","AZ","II","TT",227.2,2014-08-01,2014,8,1
"2014-08","BT","D","AZ","II","BMF",51,2014-08-01,2014,8,1
"2014-08","BT","D","AZ","II","BTF",224.47183099,2014-08-01,2014,8,1
"2014-08","BT","EG","IZ","II","TT",NA,2014-08-01,2014,8,1
"2014-08","BT","EG","IZ","II","BMF",NA,2014-08-01,2014,8,1
"2014-08","BT","EG","IZ","II","BTF",NA,2014-08-01,2014,8,1
"2014-08","BT","EG","IZ","IA","TT",NA,2014-08-01,2014,8,1
"2014-08","BT","EG","IZ","IA","BMF",NA,2014-08-01,2014,8,1
"2014-08","BT","EG","IZ","IA","BTF",NA,2014-08-01,2014,8,1
"2014-08","BE","D","IZ","II","TT",NA,2014-08-01,2014,8,1
"2014-08","BE","D","IZ","II","BMF",NA,2014-08-01,2014,8,1
"2014-09","ZT","K","IZ","II","TT",13005.4,2014-09-01,2014,9,1
"2014-09","ZT","K","IZ","II","BMF",1510.6,2014-09-01,2014,9,1
"2014-09","ZT","K","IZ","II","BTF",116.15175235,2014-09-01,2014,9,1
"2014-09","ZT","K","IZ","IA","TT",10802.4,2014-09-01,2014,9,1
"2014-09","ZT","K","IZ","IA","BMF",1544.3,2014-09-01,2014,9,1
"2014-09","ZT","K","IZ","IA","BTF",142.95897208,2014-09-01,2014,9,1
"2014-09","ZT","K","AZ","II","TT",4493.5,2014-09-01,2014,9,1
"2014-09","ZT","K","AZ","II","BMF",641.3,2014-09-01,2014,9,1
"2014-09","ZT","K","AZ","II","BTF",142.71725826,2014-09-01,2014,9,1
"2014-09","ZT","D","IZ","II","TT",39428.2,2014-09-01,2014,9,1
"2014-09","ZT","D","IZ","II","BMF",2611.9,2014-09-01,2014,9,1
"2014-09","ZT","D","IZ","II","BTF",66.24446462,2014-09-01,2014,9,1
"2014-09","ZT","D","IZ","IA","TT",1978.6,2014-09-01,2014,9,1
"2014-09","ZT","D","IZ","IA","BMF",216,2014-09-01,2014,9,1
"2014-09","ZT","D","IZ","IA","BTF",109.16809866,2014-09-01,2014,9,1
"2014-09","ZT","D","AZ","II","TT",557.4,2014-09-01,2014,9,1
"2014-09","ZT","D","AZ","II","BMF",41.7,2014-09-01,2014,9,1
"2014-09","ZT","D","AZ","II","BTF",74.8116254,2014-09-01,2014,9,1
"2014-09","ZT","EG","IZ","II","TT",NA,2014-09-01,2014,9,1
"2014-09","ZT","EG","IZ","II","BMF",NA,2014-09-01,2014,9,1
"2014-09","ZT","EG","IZ","II","BTF",NA,2014-09-01,2014,9,1
"2014-09","ZT","EG","IZ","IA","TT",NA,2014-09-01,2014,9,1
"2014-09","ZT","EG","IZ","IA","BMF",NA,2014-09-01,2014,9,1
"2014-09","ZT","EG","IZ","IA","BTF",NA,2014-09-01,2014,9,1
"2014-09","PGT","K","IZ","II","TT",NA,2014-09-01,2014,9,1
"2014-09","PGT","K","IZ","II","BMF",NA,2014-09-01,2014,9,1
"2014-09","PGT","K","IZ","II","BTF",NA,2014-09-01,2014,9,1
"2014-09","PGT","K","IZ","IA","TT",NA,2014-09-01,2014,9,1
"2014-09","PGT","K","IZ","IA","BMF",NA,2014-09-01,2014,9,1
"2014-09","PGT","K","IZ","IA","BTF",NA,2014-09-01,2014,9,1
"2014-09","PGT","K","AZ","II","TT",NA,2014-09-01,2014,9,1
"2014-09","PGT","K","AZ","II","BMF",NA,2014-09-01,2014,9,1
"2014-09","PGT","K","AZ","II","BTF",NA,2014-09-01,2014,9,1
"2014-09","PGT","D","IZ","II","TT",NA,2014-09-01,2014,9,1
"2014-09","PGT","D","IZ","II","BMF",NA,2014-09-01,2014,9,1
"2014-09","PGT","D","IZ","II","BTF",NA,2014-09-01,2014,9,1
"2014-09","PGT","D","IZ","IA","TT",NA,2014-09-01,2014,9,1
"2014-09","PGT","D","IZ","IA","BMF",NA,2014-09-01,2014,9,1
"2014-09","PGT","D","IZ","IA","BTF",NA,2014-09-01,2014,9,1
"2014-09","PGT","D","AZ","II","TT",NA,2014-09-01,2014,9,1
"2014-09","PGT","D","AZ","II","BMF",NA,2014-09-01,2014,9,1
"2014-09","PGT","D","AZ","II","BTF",NA,2014-09-01,2014,9,1
"2014-09","PGT","EG","IZ","II","TT",NA,2014-09-01,2014,9,1
"2014-09","PGT","EG","IZ","II","BMF",NA,2014-09-01,2014,9,1
"2014-09","PGT","EG","IZ","II","BTF",NA,2014-09-01,2014,9,1
"2014-09","PGT","EG","IZ","IA","TT",NA,2014-09-01,2014,9,1
"2014-09","PGT","EG","IZ","IA","BMF",NA,2014-09-01,2014,9,1
"2014-09","PGT","EG","IZ","IA","BTF",NA,2014-09-01,2014,9,1
"2014-09","PGKL","K","IZ","II","TT",NA,2014-09-01,2014,9,1
"2014-09","PGKL","K","IZ","II","BMF",NA,2014-09-01,2014,9,1
"2014-09","PGKL","K","IZ","II","BTF",NA,2014-09-01,2014,9,1
"2014-09","PGKL","K","AZ","II","TT",NA,2014-09-01,2014,9,1
"2014-09","PGKL","K","AZ","II","BMF",NA,2014-09-01,2014,9,1
"2014-09","PGKL","K","AZ","II","BTF",NA,2014-09-01,2014,9,1
"2014-09","PGKL","D","IZ","II","TT",NA,2014-09-01,2014,9,1
"2014-09","PGKL","D","IZ","II","BMF",NA,2014-09-01,2014,9,1
"2014-09","PGKL","D","IZ","II","BTF",NA,2014-09-01,2014,9,1
