"Date","Channel","Merchant category","Scaled Value","Scaled Number of Transactions"
"2019-03-21","All","Entertainment and sports",0.986613233441788,0.759907035614822
"2019-03-21","All","Food and beverage services",4.9069785722395,13.0836699859493
"2019-03-21","All","Human health services",1.09976447598149,0.407891776295441
"2019-03-21","All","Motor vehicles",0.704753302456261,0.234858109674319
"2019-03-21","All","Other",0.416541854905085,0.202229486622604
"2019-03-21","All","Personal services",1.08149226904726,0.8637408308471
"2019-03-21","All","Professional services",2.04955370728829,1.31228243336114
"2019-03-21","All","Retail: Fuel stations",4.30388892609327,8.71408557264253
"2019-03-21","All","Transport services",2.19478697894833,6.88644083580937
"2019-03-21","E-comm","Retail: Food, beverage, tobacco",0.347429061633897,0.178675699357148
"2019-03-21","E-comm","Retail: Other goods",1.78188199580831,1.11015491118557
"2019-03-21","POS","Retail: Food, beverage, tobacco",15.4470577299919,39.6867720163333
"2019-03-21","POS","Retail: Other goods",18.4493940127173,15.6947415575137
"2019-03-22","All","Accommodation",4.22632655686317,1.51175887991375
"2019-03-22","All","Entertainment and sports",0.896062270881173,0.878423711220372
"2019-03-22","All","Food and beverage services",6.40462213570983,14.6182009257012
"2019-03-22","All","Human health services",1.15073584960241,0.411970354176906
"2019-03-22","All","Motor vehicles",0.909734347013235,0.295968801598259
"2019-03-22","All","Other",0.491546235856168,0.216300580313656
"2019-03-22","All","Personal services",1.27759924092154,1.08228462899556
"2019-03-22","All","Professional services",2.30069944019729,1.46801613213505
"2019-03-22","All","Retail: Fuel stations",4.98969979063031,9.93582357703516
"2019-03-22","All","Transport services",2.38369456862355,7.66232230145993
"2019-03-22","E-comm","Retail: Food, beverage, tobacco",0.337728821992574,0.173067654770135
"2019-03-22","E-comm","Retail: Other goods",1.413543243726,0.686458645599452
"2019-03-22","POS","Retail: Food, beverage, tobacco",22.4473234672907,46.2906693694043
"2019-03-22","POS","Retail: Other goods",21.523203098613,18.324880480674
"2019-03-23","All","Accommodation",3.84122491082896,1.634999908232
"2019-03-23","All","Entertainment and sports",0.915337746843523,1.12198278704181
"2019-03-23","All","Food and beverage services",6.68741055146209,11.7255715277197
"2019-03-23","All","Human health services",0.911477618780302,0.276969426300438
"2019-03-23","All","Motor vehicles",0.550184521559513,0.262014640735069
"2019-03-23","All","Other",0.270836444204446,0.182346419450466
"2019-03-23","All","Personal services",1.15484533816269,0.970565583192452
"2019-03-23","All","Professional services",1.22752583059627,1.02202364079693
"2019-03-23","All","Retail: Fuel stations",4.86244372417758,9.62350647576203
"2019-03-23","All","Transport services",2.67452240799745,7.55967809144308
"2019-03-23","E-comm","Retail: Food, beverage, tobacco",0.195338092393255,0.116239469621732
"2019-03-23","E-comm","Retail: Other goods",0.971085162865589,0.511623607080683
"2019-03-23","POS","Retail: Food, beverage, tobacco",27.5132811690821,46.8710849900857
"2019-03-23","POS","Retail: Other goods",32.3865650906574,25.299316634276
"2019-03-24","All","Accommodation",4.15165121961335,1.49999898035553
"2019-03-24","All","Entertainment and sports",0.865971162723586,0.987763586592627
"2019-03-24","All","Food and beverage services",4.41901704282683,8.37624337146124
"2019-03-24","All","Human health services",0.100996045143378,0.0744000581877111
"2019-03-24","All","Motor vehicles",0.0940007072413036,0.087145614067287
"2019-03-24","All","Other",0.172692417893669,0.130990326293028
"2019-03-24","All","Personal services",0.162270682630714,0.137550039052383
"2019-03-24","All","Professional services",0.738258280622151,0.677383809813194
"2019-03-24","All","Retail: Fuel stations",4.43480975813175,9.91828569214486
"2019-03-24","All","Transport services",2.52319228256184,5.6075007766292
"2019-03-24","E-comm","Retail: Food, beverage, tobacco",0.162889609818863,0.102338316675742
"2019-03-24","E-comm","Retail: Other goods",1.64546933530631,0.750560294636466
"2019-03-24","POS","Retail: Food, beverage, tobacco",1.99134840432719,8.31006844533448
"2019-03-24","POS","Retail: Other goods",3.5031956281756,2.23777973096341
"2019-03-25","All","Accommodation",2.45101717227483,0.899938209545096
"2019-03-25","All","Entertainment and sports",1.01591810631134,0.688463946391172
"2019-03-25","All","Food and beverage services",3.37430135681097,11.0418319340412
"2019-03-25","All","Human health services",1.00901880491899,0.384677870520107
"2019-03-25","All","Motor vehicles",0.624894319797982,0.23241096294544
"2019-03-25","All","Other",1.06690314293106,0.23009976881261
"2019-03-25","All","Personal services",0.564978784542682,0.501121269035913
"2019-03-25","All","Professional services",2.38845015764473,1.56596997758821
"2019-03-25","All","Retail: Fuel stations",4.36249302492947,8.49513391670592
"2019-03-25","All","Transport services",2.01134126408867,5.83440565943467
"2019-03-25","E-comm","Retail: Food, beverage, tobacco",0.400227901482785,0.227992503573854
"2019-03-25","E-comm","Retail: Other goods",2.2175579269737,1.15756837905759
"2019-03-25","POS","Retail: Food, beverage, tobacco",17.0983913818049,42.6691301277071
"2019-03-25","POS","Retail: Other goods",18.8637849576038,16.5433576620504
"2019-03-26","All","Accommodation",2.5821295173417,1.02525251495309
"2019-03-26","All","Entertainment and sports",1.25799174899766,0.792637623113573
"2019-03-26","All","Food and beverage services",4.12644841052743,12.1620473373344
"2019-03-26","All","Human health services",1.11708961271124,0.435320212548289
"2019-03-26","All","Motor vehicles",0.80208589779708,0.266399111957643
"2019-03-26","All","Other",0.655556250736383,0.201957581430507
"2019-03-26","All","Personal services",0.996069642008324,0.800522873684404
"2019-03-26","All","Professional services",2.31117453125233,1.41781563604402
"2019-03-26","All","Retail: Fuel stations",4.38779013964364,8.71948968833547
"2019-03-26","All","Transport services",1.90015707044504,6.2648315785252
"2019-03-26","E-comm","Retail: Food, beverage, tobacco",0.346031406170813,0.184453684689223
"2019-03-26","E-comm","Retail: Other goods",2.15773186497619,0.998333900935422
"2019-03-26","POS","Retail: Food, beverage, tobacco",15.9125432661139,40.9234308181423
"2019-03-26","POS","Retail: Other goods",18.8042488300015,16.4563480005792
"2019-03-27","All","Accommodation",2.81865899785401,1.11630676615678
"2019-03-27","All","Entertainment and sports",1.35715040471475,0.961320806661133
"2019-03-27","All","Food and beverage services",4.59496350614589,12.8045932944101
"2019-03-27","All","Human health services",1.18341763698596,0.443919214248376
"2019-03-27","All","Motor vehicles",0.91064571485027,0.299741486138613
"2019-03-27","All","Other",0.688050781806855,0.198082932443116
"2019-03-27","All","Personal services",1.02450094056373,0.839303351707327
"2019-03-27","All","Professional services",2.37928025303858,1.50788423092636
"2019-03-27","All","Retail: Fuel stations",4.64709031755594,9.14746846069712
"2019-03-27","All","Transport services",2.0661151493494,6.44265757415704
"2019-03-27","E-comm","Retail: Food, beverage, tobacco",0.354270730938755,0.190809468554504
"2019-03-27","E-comm","Retail: Other goods",2.0002218386984,0.938480770524933
"2019-03-27","POS","Retail: Food, beverage, tobacco",16.1014665786152,41.3135807806534
"2019-03-27","POS","Retail: Other goods",20.515525476212,18.1059288247374
"2019-03-28","All","Accommodation",3.08866171717845,1.21041995077156
"2019-03-28","All","Entertainment and sports",0.914434105316783,0.763373826814066
"2019-03-28","All","Food and beverage services",5.02489849897606,13.7100715722442
"2019-03-28","All","Human health services",1.20490528129023,0.440758316390241
"2019-03-28","All","Motor vehicles",0.975130354269889,0.318400979946312
"2019-03-28","All","Other",0.678036488994333,0.208279377146776
"2019-03-28","All","Personal services",1.15299269974892,0.916218532921941
"2019-03-28","All","Professional services",2.52086991346066,1.75202110528101
"2019-03-28","All","Retail: Fuel stations",4.70375783805886,9.39095956022054
"2019-03-28","All","Transport services",2.28673895300241,6.89820073536759
"2019-03-28","E-comm","Retail: Food, beverage, tobacco",0.444609527373924,0.21898564408562
"2019-03-28","E-comm","Retail: Other goods",1.99270650405774,1.11175235418914
"2019-03-28","POS","Retail: Food, beverage, tobacco",16.9814458865146,42.0885785544296
"2019-03-28","POS","Retail: Other goods",21.105671516282,17.9735449843349
"2019-03-29","All","Accommodation",3.71676072095161,1.43463976980506
"2019-03-29","All","Entertainment and sports",1.10402351348443,0.967778554973452
"2019-03-29","All","Food and beverage services",6.46216763213499,15.0704472364576
"2019-03-29","All","Human health services",1.25532133957523,0.449119401047243
"2019-03-29","All","Motor vehicles",1.251720972962,0.397797296038817
"2019-03-29","All","Other",0.737916599919713,0.224865593864731
"2019-03-29","All","Personal services",1.34562428483414,1.11226217642432
"2019-03-29","All","Professional services",2.53219746364226,1.53476885679501
"2019-03-29","All","Retail: Fuel stations",5.36581007913978,10.5449251954828
"2019-03-29","All","Transport services",2.34157019622913,7.531603880359
"2019-03-29","E-comm","Retail: Food, beverage, tobacco",0.423299039963457,0.205186455586666
"2019-03-29","E-comm","Retail: Other goods",1.59353302267509,0.748079159758575
"2019-03-29","POS","Retail: Food, beverage, tobacco",24.9294093707268,49.3222763086967
"2019-03-29","POS","Retail: Other goods",24.9027250289146,20.9345925262779
"2019-03-30","All","Accommodation",3.3512789023088,1.48324282289251
"2019-03-30","All","Entertainment and sports",1.11685885723203,1.21436257605698
"2019-03-30","All","Food and beverage services",6.68294340874793,11.9486017615378
"2019-03-30","All","Human health services",0.94233199084417,0.304805720341431
"2019-03-30","All","Motor vehicles",0.801017732461699,0.343552210215342
"2019-03-30","All","Other",0.35946183636805,0.200292162128909
"2019-03-30","All","Personal services",1.22810339284998,1.02049417409138
"2019-03-30","All","Professional services",1.31956580548408,1.10094412280326
"2019-03-30","All","Retail: Fuel stations",5.23027790472975,10.2484465716494
"2019-03-30","All","Transport services",3.20513466616193,7.42617264212314
"2019-03-30","E-comm","Retail: Food, beverage, tobacco",0.199682757620943,0.118584651903574
"2019-03-30","E-comm","Retail: Other goods",1.16412585862637,0.540241628548958
"2019-03-30","POS","Retail: Food, beverage, tobacco",30.1767747527613,49.6570935646159
"2019-03-30","POS","Retail: Other goods",37.3844258308026,28.6784863853672
"2019-03-31","All","Accommodation",3.62208239319285,1.33845330810053
"2019-03-31","All","Entertainment and sports",0.988630000146028,1.03024877285788
"2019-03-31","All","Food and beverage services",4.26397367929211,8.36030292957452
"2019-03-31","All","Human health services",0.0839708051673328,0.0765073234264677
"2019-03-31","All","Motor vehicles",0.100656201054994,0.0881652585376531
"2019-03-31","All","Other",0.113531887655438,0.050030555345962
"2019-03-31","All","Personal services",0.181393073483042,0.13534080936659
"2019-03-31","All","Professional services",0.786739068525038,0.718611434564996
"2019-03-31","All","Retail: Fuel stations",4.61992698758167,10.314213639988
"2019-03-31","All","Transport services",2.53079687507912,5.42719364611947
"2019-03-31","E-comm","Retail: Food, beverage, tobacco",0.131932344291733,0.0906463934155439
"2019-03-31","E-comm","Retail: Other goods",1.46944717137685,0.709332669884665
"2019-03-31","POS","Retail: Food, beverage, tobacco",1.9613816964226,8.3546948849875
"2019-03-31","POS","Retail: Other goods",2.91240491699254,2.14842488721033
"2019-04-01","All","Accommodation",2.08391008725495,0.848140270450499
"2019-04-01","All","Entertainment and sports",1.29587774481824,0.773536283368715
"2019-04-01","All","Food and beverage services",3.28353153172825,10.7150018931399
"2019-04-01","All","Human health services",0.972529877158284,0.401060158343989
"2019-04-01","All","Motor vehicles",0.761698586359729,0.286078250235708
"2019-04-01","All","Other",0.693828115645298,0.227346728742622
"2019-04-01","All","Personal services",0.554930735625371,0.498946027499132
"2019-04-01","All","Professional services",2.61811231499574,1.72459266902816
"2019-04-01","All","Retail: Fuel stations",4.17801681686064,8.54941299067841
"2019-04-01","All","Transport services",2.32872088403307,5.97525254894123
"2019-04-01","E-comm","Retail: Food, beverage, tobacco",0.415601175647593,0.225749285739049
"2019-04-01","E-comm","Retail: Other goods",2.62624340484718,1.32550382332688
"2019-04-01","POS","Retail: Food, beverage, tobacco",15.7943258627249,41.6515929225798
"2019-04-01","POS","Retail: Other goods",18.0824382780099,16.4777945226059
"2019-04-02","All","Accommodation",2.21884511147204,0.942763277300471
"2019-04-02","All","Entertainment and sports",1.28041479767854,0.810923247282138
"2019-04-02","All","Food and beverage services",3.97161207138201,11.8175094707977
"2019-04-02","All","Human health services",1.12931752670963,0.426823175295238
"2019-04-02","All","Motor vehicles",0.947603789811199,0.310889599014616
"2019-04-02","All","Other",0.57404656322577,0.197505133909908
"2019-04-02","All","Personal services",0.959465966987462,0.794642923905293
"2019-04-02","All","Professional services",2.34204086676169,1.47019137367183
"2019-04-02","All","Retail: Fuel stations",4.18221454121594,8.58883924353256
"2019-04-02","All","Transport services",2.07900328498199,6.16140564108107
"2019-04-02","E-comm","Retail: Food, beverage, tobacco",0.336388273870108,0.193664473071529
"2019-04-02","E-comm","Retail: Other goods",1.90555621059716,0.906871791943585
"2019-04-02","POS","Retail: Food, beverage, tobacco",15.3128637149313,40.788769771756
"2019-04-02","POS","Retail: Other goods",18.140720479884,16.1859382870381
"2019-04-03","All","Accommodation",2.53552569026173,1.01991637555817
"2019-04-03","All","Entertainment and sports",1.15513558583957,0.941947561724178
"2019-04-03","All","Food and beverage services",4.25353170603036,12.2896388487262
"2019-04-03","All","Human health services",1.14938428962766,0.439364802280741
"2019-04-03","All","Motor vehicles",0.965918885012206,0.292060164461855
"2019-04-03","All","Other",0.548154072276371,0.204234787414324
"2019-04-03","All","Personal services",0.997246136244722,0.83719608646857
"2019-04-03","All","Professional services",2.43057007360675,1.48045579467351
"2019-04-03","All","Retail: Fuel stations",4.29087067281638,8.56348408436946
"2019-04-03","All","Transport services",2.26779764681338,6.67112591181707
"2019-04-03","E-comm","Retail: Food, beverage, tobacco",0.349702002712495,0.189585895190065
"2019-04-03","E-comm","Retail: Other goods",3.48508010909112,1.38895969753266
"2019-04-03","POS","Retail: Food, beverage, tobacco",16.2412111585449,41.1757248482599
"2019-04-03","POS","Retail: Other goods",20.2531953119569,17.6970853802696
"2019-04-04","All","Accommodation",2.79569957954892,1.09537006636526
"2019-04-04","All","Entertainment and sports",0.982795840920511,0.854292125421708
"2019-04-04","All","Food and beverage services",4.6584524070466,12.9500965603313
"2019-04-04","All","Human health services",0.998297353039322,0.403065459135709
"2019-04-04","All","Motor vehicles",0.791968735017424,0.22591922648411
"2019-04-04","All","Other",0.578489019340787,0.209400986064179
"2019-04-04","All","Personal services",1.07832079293388,0.867275598344369
"2019-04-04","All","Professional services",2.22605383729825,1.39783060442485
"2019-04-04","All","Retail: Fuel stations",4.21720491330522,8.3176478025642
"2019-04-04","All","Transport services",2.61798269077015,7.54598086739116
"2019-04-04","E-comm","Retail: Food, beverage, tobacco",0.360166532257716,0.192542864154127
"2019-04-04","E-comm","Retail: Other goods",2.01683467462485,1.18003454555466
"2019-04-04","POS","Retail: Food, beverage, tobacco",16.0080717347145,39.713690630351
"2019-04-04","POS","Retail: Other goods",17.6596068423342,15.0780945699853
"2019-04-05","All","Accommodation",3.28481855958573,1.28900055128778
"2019-04-05","All","Entertainment and sports",1.06067133914074,1.01063761087784
"2019-04-05","All","Food and beverage services",6.16067253078607,14.7306337226336
"2019-04-05","All","Human health services",1.25660215662271,0.44028248230407
"2019-04-05","All","Motor vehicles",1.12260438514436,0.33440939813106
"2019-04-05","All","Other",0.696458495496597,0.209129080872082
"2019-04-05","All","Personal services",1.35316683582378,1.09394256410675
"2019-04-05","All","Professional services",2.40868223149171,1.57888547421285
"2019-04-05","All","Retail: Fuel stations",5.25018111501246,10.0838079778343
"2019-04-05","All","Transport services",2.57846274675297,7.84677598614915
"2019-04-05","E-comm","Retail: Food, beverage, tobacco",0.418262742693617,0.234892097823331
"2019-04-05","E-comm","Retail: Other goods",1.66652423574563,0.830466432964154
"2019-04-05","POS","Retail: Food, beverage, tobacco",24.2641285383598,48.6757877263356
"2019-04-05","POS","Retail: Other goods",23.6590311401907,19.9227653301847
"2019-04-06","All","Accommodation",2.85400049217341,1.32428024996244
"2019-04-06","All","Entertainment and sports",1.098635095399,1.33903110663374
"2019-04-06","All","Food and beverage services",6.23076607987814,11.4863629349718
"2019-04-06","All","Human health services",0.934910198207584,0.29290986818716
"2019-04-06","All","Motor vehicles",0.738419793010307,0.289341112540879
"2019-04-06","All","Other",0.286042073491528,0.16110382631784
"2019-04-06","All","Personal services",1.24592850761672,1.03640062782909
"2019-04-06","All","Professional services",1.32989553382337,1.24841870136721
"2019-04-06","All","Retail: Fuel stations",5.02201015904463,9.52470292658356
"2019-04-06","All","Transport services",2.69044515087818,7.33987673178116
"2019-04-06","E-comm","Retail: Food, beverage, tobacco",0.21673407829976,0.138399742777688
"2019-04-06","E-comm","Retail: Other goods",1.1896842620389,0.607810068785216
"2019-04-06","POS","Retail: Food, beverage, tobacco",29.5575002800836,49.0178784461434
"2019-04-06","POS","Retail: Other goods",37.4275921781811,28.441181128964
"2019-04-07","All","Accommodation",2.88031345417656,1.12956214427154
"2019-04-07","All","Entertainment and sports",1.1305434842128,1.49687207064641
"2019-04-07","All","Food and beverage services",4.0696226749264,7.80976289187486
"2019-04-07","All","Human health services",0.0981407603488982,0.0861259695969209
"2019-04-07","All","Motor vehicles",0.0653321447790562,0.0509482353692914
"2019-04-07","All","Other",0.193868707165505,0.119094474138757
"2019-04-07","All","Personal services",0.194597972173668,0.171640152511622
"2019-04-07","All","Professional services",0.799988073365111,0.742403138873538
"2019-04-07","All","Retail: Fuel stations",4.10226920245293,8.85024209758542
"2019-04-07","All","Transport services",3.61564115274404,5.09309014132952
"2019-04-07","E-comm","Retail: Food, beverage, tobacco",0.160957546658309,0.108252254603865
"2019-04-07","E-comm","Retail: Other goods",1.73076130820601,0.877370078600993
"2019-04-07","POS","Retail: Food, beverage, tobacco",1.98472125467666,8.01549315784572
"2019-04-07","POS","Retail: Other goods",3.18205098858062,2.29919631622846
"2019-04-08","All","Accommodation",2.20449783492377,0.862313328588588
"2019-04-08","All","Entertainment and sports",1.04390275520969,0.81466194367348
"2019-04-08","All","Food and beverage services",3.30820175015065,10.0447895827683
"2019-04-08","All","Human health services",0.824330959387619,0.363435277387481
"2019-04-08","All","Motor vehicles",0.819854202840833,0.287437776196196
"2019-04-08","All","Other",0.588188436617609,0.203351095540007
"2019-04-08","All","Personal services",0.551552540572361,0.489735239116825
"2019-04-08","All","Professional services",2.42972053583219,1.58377976767061
"2019-04-08","All","Retail: Fuel stations",4.19600061273204,8.39986513502472
"2019-04-08","All","Transport services",2.57927850492661,6.23590766371582
"2019-04-08","E-comm","Retail: Food, beverage, tobacco",0.381012978959918,0.214125338776875
"2019-04-08","E-comm","Retail: Other goods",2.14271075861923,1.14682812396973
"2019-04-08","POS","Retail: Food, beverage, tobacco",15.9266439272961,40.4173472793506
"2019-04-08","POS","Retail: Other goods",17.7125940741424,16.1789367283416
"2019-04-09","All","Accommodation",2.39200898701857,0.987321740655468
"2019-04-09","All","Entertainment and sports",1.08224047585112,0.812588666583736
"2019-04-09","All","Food and beverage services",4.07667000192907,11.8384801587383
"2019-04-09","All","Human health services",1.08902587584394,0.42746895012647
"2019-04-09","All","Motor vehicles",0.974264087251746,0.298246007582076
"2019-04-09","All","Other",0.578010395368691,0.200903948811129
"2019-04-09","All","Personal services",0.981971389179274,0.810515389493991
"2019-04-09","All","Professional services",2.32194084115757,1.47814460054068
"2019-04-09","All","Retail: Fuel stations",4.19849683360492,8.49047754029125
"2019-04-09","All","Transport services",1.60018713804924,6.33712437147415
"2019-04-09","E-comm","Retail: Food, beverage, tobacco",0.354458884020748,0.187478629951309
"2019-04-09","E-comm","Retail: Other goods",1.91534698865411,0.948677215228594
"2019-04-09","POS","Retail: Food, beverage, tobacco",15.8792096804583,40.351376282118
"2019-04-09","POS","Retail: Other goods",18.5758386834442,15.8531263319106
"2019-04-10","All","Accommodation",2.69469905056099,1.07824003926311
"2019-04-10","All","Entertainment and sports",1.42474821852059,1.02151381856174
"2019-04-10","All","Food and beverage services",4.43785610561215,12.3575131823036
"2019-04-10","All","Human health services",1.06687020135873,0.432635148776325
"2019-04-10","All","Motor vehicles",0.994292567144211,0.303412206231931
"2019-04-10","All","Other",0.609170502974224,0.198422813933238
"2019-04-10","All","Personal services",1.04543987586024,0.851607061649744
"2019-04-10","All","Professional services",2.30275485803312,1.59333043754304
"2019-04-10","All","Retail: Fuel stations",4.35297531496335,8.68658916009166
"2019-04-10","All","Transport services",1.60320273692931,6.66830489544906
"2019-04-10","E-comm","Retail: Food, beverage, tobacco",0.321116781018474,0.180511059403807
"2019-04-10","E-comm","Retail: Other goods",1.92913871882119,0.988137456231761
"2019-04-10","POS","Retail: Food, beverage, tobacco",15.991674076334,40.5042889645239
"2019-04-10","POS","Retail: Other goods",20.4989665404046,17.7585359536837
"2019-04-11","All","Accommodation",3.07841478528041,1.15852004722993
"2019-04-11","All","Entertainment and sports",1.00175401341387,0.895791655365607
"2019-04-11","All","Food and beverage services",4.79333560271997,12.9748739209612
"2019-04-11","All","Human health services",1.11220815884504,0.415301192780101
"2019-04-11","All","Motor vehicles",1.06682733267206,0.307388819666359
"2019-04-11","All","Other",0.452915663383606,0.224355771629548
"2019-04-11","All","Personal services",1.15574829438567,0.931615164424469
"2019-04-11","All","Professional services",2.349418584577,1.48361669253165
"2019-04-11","All","Retail: Fuel stations",4.45052985081912,8.88385637695848
"2019-04-11","All","Transport services",1.57643668341383,6.89038346109479
"2019-04-11","E-comm","Retail: Food, beverage, tobacco",0.403786260934056,0.221126897473389
"2019-04-11","E-comm","Retail: Other goods",1.90277583537676,1.16779881191026
"2019-04-11","POS","Retail: Food, beverage, tobacco",16.5797970958135,40.9967092674126
"2019-04-11","POS","Retail: Other goods",20.0866686306558,17.0087573864745
"2019-04-12","All","Accommodation",3.6241162415826,1.28944239722494
"2019-04-12","All","Entertainment and sports",1.06080000785711,1.02905918764245
"2019-04-12","All","Food and beverage services",6.11178010245777,14.4696387263689
"2019-04-12","All","Human health services",1.2565026152738,0.42376424188414
"2019-04-12","All","Motor vehicles",1.23110861035723,0.378288098505813
"2019-04-12","All","Other",0.391739944597773,0.192236970813017
"2019-04-12","All","Personal services",1.36059358614351,1.10838752743693
"2019-04-12","All","Professional services",2.41147742493724,1.49173986014556
"2019-04-12","All","Retail: Fuel stations",5.0816354192109,9.95913944725753
"2019-04-12","All","Transport services",1.69399471886132,7.303203518997
"2019-04-12","E-comm","Retail: Food, beverage, tobacco",0.413351812934068,0.239854367579113
"2019-04-12","E-comm","Retail: Other goods",1.54291787386023,0.836856204978448
"2019-04-12","POS","Retail: Food, beverage, tobacco",23.3877987157306,47.2976702483378
"2019-04-12","POS","Retail: Other goods",23.1185059475966,19.3495212089449
"2019-04-13","All","Accommodation",2.78779040280028,1.17891293663725
"2019-04-13","All","Entertainment and sports",1.15789118830836,1.412173603308
"2019-04-13","All","Food and beverage services",5.9827878561528,10.8664870732873
"2019-04-13","All","Human health services",0.912899553576297,0.282849376079549
"2019-04-13","All","Motor vehicles",0.777185143192672,0.292535998548026
"2019-04-13","All","Other",0.262654743691952,0.181428739427137
"2019-04-13","All","Personal services",1.33790736515796,1.07344771025239
"2019-04-13","All","Professional services",1.3540171137264,1.11528712168641
"2019-04-13","All","Retail: Fuel stations",4.94315024352347,9.26554329036551
"2019-04-13","All","Transport services",1.67607699801963,6.74063167654702
"2019-04-13","E-comm","Retail: Food, beverage, tobacco",0.229583308259374,0.197199240568798
"2019-04-13","E-comm","Retail: Other goods",1.08751668425828,0.618448359426035
"2019-04-13","POS","Retail: Food, beverage, tobacco",29.6825485053981,48.5495217527552
"2019-04-13","POS","Retail: Other goods",34.3002850428928,26.795203048601
"2019-04-14","All","Accommodation",2.78081650119955,1.03823598787575
"2019-04-14","All","Entertainment and sports",1.16087633620574,1.55128709721494
"2019-04-14","All","Food and beverage services",3.8756429759653,7.29191945352494
"2019-04-14","All","Human health services",0.0791917826738741,0.0827271546957007
"2019-04-14","All","Motor vehicles",0.0364494660126874,0.0264427799314935
"2019-04-14","All","Other",0.156683444220897,0.110869342077804
"2019-04-14","All","Personal services",0.198578087133725,0.176500457820367
"2019-04-14","All","Professional services",0.861999200920162,0.805213238248088
"2019-04-14","All","Retail: Fuel stations",3.98913394902876,8.42885702613213
"2019-04-14","All","Transport services",1.63057576985154,4.68152764494076
"2019-04-14","E-comm","Retail: Food, beverage, tobacco",0.175534905130093,0.125858115792186
"2019-04-14","E-comm","Retail: Other goods",1.59962724096823,0.870878342139663
"2019-04-14","POS","Retail: Food, beverage, tobacco",1.92235354204159,7.57680811854522
"2019-04-14","POS","Retail: Other goods",3.50329406129044,2.05132074548247
"2019-04-15","All","Accommodation",2.1689918285438,0.906701851198524
"2019-04-15","All","Entertainment and sports",0.997319882760427,0.828359167725398
"2019-04-15","All","Food and beverage services",3.40008949362111,10.640193977164
"2019-04-15","All","Human health services",0.80770960219852,0.359050806164906
"2019-04-15","All","Motor vehicles",0.898745908624018,0.326932005348375
"2019-04-15","All","Other",0.42859261984172,0.195601797565225
"2019-04-15","All","Personal services",0.612841267904828,0.548262831715837
"2019-04-15","All","Professional services",2.40122718791711,1.60012806734548
"2019-04-15","All","Retail: Fuel stations",4.27254795703766,8.47066244941714
"2019-04-15","All","Transport services",1.73705188364606,5.95951603594859
"2019-04-15","E-comm","Retail: Food, beverage, tobacco",0.412579589170739,0.236795434168014
"2019-04-15","E-comm","Retail: Other goods",2.18618257524987,1.18808973687055
"2019-04-15","POS","Retail: Food, beverage, tobacco",16.7428161066447,41.2894152067057
"2019-04-15","POS","Retail: Other goods",19.4251298269776,17.0609631833572
"2019-04-16","All","Accommodation",2.30020679295243,0.988035491784724
"2019-04-16","All","Entertainment and sports",0.989711609183003,0.953911390176473
"2019-04-16","All","Food and beverage services",4.03906667628389,11.4759285732251
"2019-04-16","All","Human health services",1.0766712315598,0.417000600230712
"2019-04-16","All","Motor vehicles",1.08476402663761,0.36605236486142
"2019-04-16","All","Other",0.357208138618794,0.178947604549246
"2019-04-16","All","Personal services",1.09740792001316,0.920263122654393
"2019-04-16","All","Professional services",2.25132679016015,1.41176574551985
"2019-04-16","All","Retail: Fuel stations",4.25954241125033,8.44449157467774
"2019-04-16","All","Transport services",1.53271007868043,6.04418051513798
"2019-04-16","E-comm","Retail: Food, beverage, tobacco",0.332097054502994,0.200666031768043
"2019-04-16","E-comm","Retail: Other goods",1.86030365762237,0.973692492901575
"2019-04-16","POS","Retail: Food, beverage, tobacco",16.9217630647492,40.2295287679092
"2019-04-16","POS","Retail: Other goods",20.9637378020485,17.2555453364521
"2019-04-17","All","Accommodation",2.48274154332527,1.06369311148589
"2019-04-17","All","Entertainment and sports",0.953045457956131,0.943239111386642
"2019-04-17","All","Food and beverage services",4.53209562358876,12.11643524136
"2019-04-17","All","Human health services",1.18333643436544,0.426585258252153
"2019-04-17","All","Motor vehicles",1.18364014532403,0.409591183746051
"2019-04-17","All","Other",0.360148686948026,0.192101018216968
"2019-04-17","All","Personal services",1.16604161938968,0.98997281627842
"2019-04-17","All","Professional services",2.21217088341179,1.45289140582462
"2019-04-17","All","Retail: Fuel stations",4.74034617402376,9.36111796538783
"2019-04-17","All","Transport services",1.62242029101858,6.34324223829635
"2019-04-17","E-comm","Retail: Food, beverage, tobacco",0.331403229488838,0.186221068437857
"2019-04-17","E-comm","Retail: Other goods",1.62319872167589,0.841580557691144
"2019-04-17","POS","Retail: Food, beverage, tobacco",21.2546604600494,44.0380708054715
"2019-04-17","POS","Retail: Other goods",21.8017366865854,19.0411807211062
"2019-04-18","All","Accommodation",2.84640320303611,1.16579351111854
"2019-04-18","All","Entertainment and sports",1.03184999310212,0.935761718603957
"2019-04-18","All","Food and beverage services",5.25813585467052,12.8471804451224
"2019-04-18","All","Human health services",1.14042802748704,0.405580582162612
"2019-04-18","All","Motor vehicles",1.29874982542866,0.457276556810171
"2019-04-18","All","Other",0.345348972863017,0.195295904224115
"2019-04-18","All","Personal services",1.22630631103234,1.05393851271938
"2019-04-18","All","Professional services",2.2290453369824,1.40527400905852
"2019-04-18","All","Retail: Fuel stations",5.55530238172385,10.8858263300752
"2019-04-18","All","Transport services",1.78370900386177,6.76557897792198
"2019-04-18","E-comm","Retail: Food, beverage, tobacco",0.413796900098577,0.214907066204156
