"Date","Cardholder origin","Merchant category","Scaled Value","Scaled Number of Transactions"
"2019-11-14","Foreign","Accommodation",1.80611376472254,0.455509173061537
"2019-11-14","Foreign","Entertainment and sports",0.403962203861207,0.221942613049682
"2019-11-14","Foreign","Food and beverage services",0.528763821641718,1.373189196391
"2019-11-14","Foreign","Human health services",0.0938765771937874,0.0232139057753343
"2019-11-14","Foreign","Other",0.0440988930593952,0.00924477653131906
"2019-11-14","Foreign","Other",0.0387719447624656,0.0135272833068566
"2019-11-14","Foreign","Personal services",0.040380924406387,0.0325606467536899
"2019-11-14","Foreign","Professional services",0.742994461841087,0.230541614749769
"2019-11-14","Foreign","Retail: Food, beverage, tobacco",0.511116341523388,1.73614863969231
"2019-11-14","Foreign","Retail: Fuel stations",0.236225146906314,0.512949144892159
"2019-11-14","Foreign","Retail: Other goods",3.16781932081722,0.930527543656078
"2019-11-14","Foreign","Transport services",0.308619965576057,0.834205129355496
"2019-11-15","Domestic","Accommodation",1.35173249507187,0.775303667117349
"2019-11-15","Domestic","Entertainment and sports",1.02709102847047,1.11715646988208
"2019-11-15","Domestic","Food and beverage services",5.53320767969241,13.1478396112843
"2019-11-15","Domestic","Human health services",1.07446961297964,0.408231657785563
"2019-11-15","Domestic","Other",1.44301908225946,0.453197978928707
"2019-11-15","Domestic","Other",0.442216701215048,0.294235405998636
"2019-11-15","Domestic","Personal services",1.21094962121832,1.01784309846843
"2019-11-15","Domestic","Professional services",1.56043657952962,1.26633045589664
"2019-11-15","Domestic","Retail: Food, beverage, tobacco",23.954796369881,49.0631506606277
"2019-11-15","Domestic","Retail: Fuel stations",4.59508164859662,9.43589189321467
"2019-11-15","Domestic","Retail: Other goods",21.7424794736939,20.3481610032214
"2019-11-15","Domestic","Transport services",1.636004566034,8.47134221239738
"2019-11-15","Foreign","Accommodation",1.84894426627047,0.431649492454971
"2019-11-15","Foreign","Entertainment and sports",0.0910677755737669,0.0944870542539227
"2019-11-15","Foreign","Food and beverage services",0.542287519721524,1.43188672973508
"2019-11-15","Foreign","Human health services",0.0819837023254788,0.0220583087089194
"2019-11-15","Foreign","Other",0.0406544075954964,0.0102984091506973
"2019-11-15","Foreign","Other",0.0485952610415387,0.0145129396282104
"2019-11-15","Foreign","Personal services",0.044969420708862,0.0386785135758864
"2019-11-15","Foreign","Professional services",0.501381319779659,0.226259107974232
"2019-11-15","Foreign","Retail: Food, beverage, tobacco",0.595194708051536,1.86085115841808
"2019-11-15","Foreign","Retail: Fuel stations",0.251765783995304,0.546801341308313
"2019-11-15","Foreign","Retail: Other goods",3.15492405802562,1.04822850368533
"2019-11-15","Foreign","Transport services",0.275978873487277,0.86635791832104
"2019-11-16","Domestic","Accommodation",1.42961158819979,0.795594592077634
"2019-11-16","Domestic","Entertainment and sports",1.16111294222098,1.57028647251276
"2019-11-16","Domestic","Food and beverage services",5.56878254147732,8.94704034597217
"2019-11-16","Domestic","Human health services",0.889863357754909,0.263408154844569
"2019-11-16","Domestic","Other",0.702553015323388,0.324043012682338
"2019-11-16","Domestic","Other",0.245087013350191,0.243966933609589
"2019-11-16","Domestic","Personal services",1.16774599331581,0.99598871865358
"2019-11-16","Domestic","Professional services",1.11795979575082,1.04221260131018
"2019-11-16","Domestic","Retail: Food, beverage, tobacco",30.7202234237472,50.9272986694999
"2019-11-16","Domestic","Retail: Fuel stations",4.51595332113412,8.77764341129535
"2019-11-16","Domestic","Retail: Other goods",34.109059575793,28.6164580134199
"2019-11-16","Domestic","Transport services",1.65094642778116,8.00203385083689
"2019-11-16","Foreign","Accommodation",0.982310215102084,0.318706873287422
"2019-11-16","Foreign","Entertainment and sports",0.103068662145356,0.131874018167345
"2019-11-16","Foreign","Food and beverage services",0.542975086933424,1.16052534802165
"2019-11-16","Foreign","Human health services",0.0286045903360493,0.0129154966246369
"2019-11-16","Foreign","Other",0.0141243726920365,0.00533613939491578
"2019-11-16","Foreign","Other",0.0148494749694117,0.00761334537873334
"2019-11-16","Foreign","Personal services",0.0435842534381405,0.0436407833316679
"2019-11-16","Foreign","Professional services",0.254363954570282,0.171164318425451
"2019-11-16","Foreign","Retail: Food, beverage, tobacco",0.686009203190788,1.86000145469278
"2019-11-16","Foreign","Retail: Fuel stations",0.217424633436016,0.43596598737952
"2019-11-16","Foreign","Retail: Other goods",3.33410889876829,1.28298464891262
"2019-11-16","Foreign","Transport services",0.239469014591985,0.796172390610842
"2019-11-17","Domestic","Accommodation",1.46020146434374,0.635068564293002
"2019-11-17","Domestic","Entertainment and sports",1.13504818940458,1.58469744769394
"2019-11-17","Domestic","Food and beverage services",3.09225423608472,4.84144188604317
"2019-11-17","Domestic","Human health services",0.0607071198286152,0.0844945384443352
"2019-11-17","Domestic","Other",0.0150045807464961,0.0205628301523825
"2019-11-17","Domestic","Other",0.173471627839242,0.166711870904853
"2019-11-17","Domestic","Personal services",0.161269293292881,0.140303079122372
"2019-11-17","Domestic","Professional services",0.608446892701017,0.677417797962206
"2019-11-17","Domestic","Retail: Food, beverage, tobacco",1.78315320293919,7.12174079142085
"2019-11-17","Domestic","Retail: Fuel stations",3.55548149271234,7.87495216168027
"2019-11-17","Domestic","Retail: Other goods",2.94784702565073,2.4397033242449
"2019-11-17","Domestic","Transport services",1.23600856350869,5.34766137743092
"2019-11-17","Foreign","Accommodation",0.951573488154233,0.313030852402384
"2019-11-17","Foreign","Entertainment and sports",0.100395738637164,0.138671647969786
"2019-11-17","Foreign","Food and beverage services",0.411640178704192,0.980286193809942
"2019-11-17","Foreign","Human health services",0.010650904753481,0.00890489504119703
"2019-11-17","Foreign","Other",0.000897689174155213,0.000645774831231846
"2019-11-17","Foreign","Other",0.0229026477423155,0.0102304328526729
"2019-11-17","Foreign","Personal services",0.0254616228587288,0.0347019001414587
"2019-11-17","Foreign","Professional services",0.204740679161159,0.136938252370164
"2019-11-17","Foreign","Retail: Food, beverage, tobacco",0.150605062318449,0.677825655750353
"2019-11-17","Foreign","Retail: Fuel stations",0.204431282139449,0.44089426898629
"2019-11-17","Foreign","Retail: Other goods",1.4617853148781,0.516789805730538
"2019-11-17","Foreign","Transport services",0.220573756899036,0.619637944641462
"2019-11-18","Domestic","Accommodation",0.8044111608381,0.481883976695006
"2019-11-18","Domestic","Entertainment and sports",0.990977874294827,0.795458639481585
"2019-11-18","Domestic","Food and beverage services",2.65563988520622,9.63128976188582
"2019-11-18","Domestic","Human health services",0.740863723248938,0.364556886304883
"2019-11-18","Domestic","Other",1.03008354632019,0.356161813498869
"2019-11-18","Domestic","Other",0.37891052579061,0.259499517708165
"2019-11-18","Domestic","Personal services",0.466709492538172,0.430935741325715
"2019-11-18","Domestic","Professional services",1.60876132964232,1.38698838488996
"2019-11-18","Domestic","Retail: Food, beverage, tobacco",16.7097270921919,44.0431690278234
"2019-11-18","Domestic","Retail: Fuel stations",3.8407677936466,7.94428798566516
"2019-11-18","Domestic","Retail: Other goods",16.0437676133099,15.6458326110852
"2019-11-18","Domestic","Transport services",1.45574631640325,6.53401771870184
"2019-11-18","Foreign","Accommodation",1.20713988451896,0.327135934242448
"2019-11-18","Foreign","Entertainment and sports",0.0725330307303478,0.0614845615630742
"2019-11-18","Foreign","Food and beverage services",0.413130796600174,1.21116769004983
"2019-11-18","Foreign","Human health services",0.129314570113441,0.0228740242852122
"2019-11-18","Foreign","Other",0.0277987396966392,0.00893888319020924
"2019-11-18","Foreign","Other",0.0698582823561653,0.0264087917824813
"2019-11-18","Foreign","Personal services",0.0381996730537198,0.0360274379529346
"2019-11-18","Foreign","Professional services",0.630659631450613,0.238052995681466
"2019-11-18","Foreign","Retail: Food, beverage, tobacco",0.524494402765945,1.78539746761099
"2019-11-18","Foreign","Retail: Fuel stations",0.223883824927103,0.490686907289166
"2019-11-18","Foreign","Retail: Other goods",2.66525715218533,0.819522248982225
"2019-11-18","Foreign","Transport services",0.265200200702364,0.765820973542945
"2019-11-19","Domestic","Accommodation",0.761101005404435,0.474202655018248
"2019-11-19","Domestic","Entertainment and sports",0.854224492515635,0.787335471867669
"2019-11-19","Domestic","Food and beverage services",3.0035742937425,7.91533008270676
"2019-11-19","Domestic","Human health services",0.659538586080595,0.268642329792448
"2019-11-19","Domestic","Other",0.72846720494757,0.244374791397735
"2019-11-19","Domestic","Other",0.274645064837704,0.280232288605609
"2019-11-19","Domestic","Personal services",0.634019996858019,0.532220425382078
"2019-11-19","Domestic","Professional services",1.09279595107819,0.954285259815607
"2019-11-19","Domestic","Retail: Food, beverage, tobacco",12.9586841137274,35.2917304794164
"2019-11-19","Domestic","Retail: Fuel stations",3.10762297549671,6.51039595513836
"2019-11-19","Domestic","Retail: Other goods",12.8485918478373,11.8345375334528
"2019-11-19","Domestic","Transport services",1.10399092043801,5.42906299431514
"2019-11-19","Foreign","Accommodation",1.18881822215,0.344333937642623
"2019-11-19","Foreign","Entertainment and sports",0.0754948743841552,0.0647814120172578
"2019-11-19","Foreign","Food and beverage services",0.424129181683842,0.993303654881616
"2019-11-19","Foreign","Human health services",0.0801691902964262,0.0148868092673447
"2019-11-19","Foreign","Other",0.0314327605980982,0.00489429345775715
"2019-11-19","Foreign","Other",0.0781930209864249,0.0581877111088906
"2019-11-19","Foreign","Personal services",0.0280489578023902,0.0271565310607497
"2019-11-19","Foreign","Professional services",0.545894179381202,0.180681000148868
"2019-11-19","Foreign","Retail: Food, beverage, tobacco",0.404180831422024,1.40680347576407
"2019-11-19","Foreign","Retail: Fuel stations",0.156356237133691,0.349806029633587
"2019-11-19","Foreign","Retail: Other goods",2.09437757731238,0.592991235815896
"2019-11-19","Foreign","Transport services",0.200376038308119,0.554550639283095
"2019-11-20","Domestic","Accommodation",1.02404580880424,0.620997470601951
"2019-11-20","Domestic","Entertainment and sports",0.935468344827006,0.9322609392557
"2019-11-20","Domestic","Food and beverage services",3.84880752271791,11.0191618386501
"2019-11-20","Domestic","Human health services",1.01085631182593,0.40942124300099
"2019-11-20","Domestic","Other",1.12193866541606,0.366494210798579
"2019-11-20","Domestic","Other",0.348773756823065,0.2712934054154
"2019-11-20","Domestic","Personal services",0.885866940397609,0.748249100503636
"2019-11-20","Domestic","Professional services",1.63330816989332,1.2818290518462
"2019-11-20","Domestic","Retail: Food, beverage, tobacco",16.5511485951291,42.8050147474579
"2019-11-20","Domestic","Retail: Fuel stations",4.04637946646377,8.37216479357977
"2019-11-20","Domestic","Retail: Other goods",18.1011644379812,16.7379738032943
"2019-11-20","Domestic","Transport services",1.5236212670462,7.26503482765629
"2019-11-20","Foreign","Accommodation",1.48608731372078,0.418190185446139
"2019-11-20","Foreign","Entertainment and sports",0.0673378526387584,0.070355468455259
"2019-11-20","Foreign","Food and beverage services",0.522714383053712,1.34188611115076
"2019-11-20","Foreign","Human health services",0.125739313029668,0.0236557517124929
"2019-11-20","Foreign","Other",0.0367356292792104,0.00900685948823364
"2019-11-20","Foreign","Other",0.0907035660000007,0.019305268638931
"2019-11-20","Foreign","Personal services",0.0325138057279857,0.0315070141343117
"2019-11-20","Foreign","Professional services",0.568707146316584,0.210454618683557
"2019-11-20","Foreign","Retail: Food, beverage, tobacco",0.493215017063456,1.69624655275199
"2019-11-20","Foreign","Retail: Fuel stations",0.226090886777063,0.49629495187618
"2019-11-20","Foreign","Retail: Other goods",2.77872867045429,0.859390347773538
"2019-11-20","Foreign","Transport services",0.263427464790004,0.773842176709825
"2019-11-21","Domestic","Accommodation",1.13282747630389,0.663448668718191
"2019-11-21","Domestic","Entertainment and sports",0.921735719171482,0.869654768775223
"2019-11-21","Domestic","Food and beverage services",4.26992468868129,11.7016778589641
"2019-11-21","Domestic","Human health services",1.00248970461321,0.401264087238062
"2019-11-21","Domestic","Other",1.06593251394161,0.341784826466708
"2019-11-21","Domestic","Other",0.302971970093642,0.272313049885766
"2019-11-21","Domestic","Personal services",1.02345135675007,0.817177066700383
"2019-11-21","Domestic","Professional services",1.44452534466109,1.11209223567926
"2019-11-21","Domestic","Retail: Food, beverage, tobacco",17.3759778878247,43.2847234826161
"2019-11-21","Domestic","Retail: Fuel stations",4.08114857942583,8.49639147821937
"2019-11-21","Domestic","Retail: Other goods",18.0065494910294,16.5410464679176
"2019-11-21","Domestic","Transport services",1.51964051769067,7.50743830641132
"2019-11-21","Foreign","Accommodation",1.52412774567878,0.431411575411885
"2019-11-21","Foreign","Entertainment and sports",0.0905233820216325,0.0766772641715287
"2019-11-21","Foreign","Food and beverage services",0.50740049927002,1.37577229571593
"2019-11-21","Foreign","Human health services",0.143680036581279,0.0238596806065661
"2019-11-21","Foreign","Other",0.0332376666265653,0.00744340463367233
"2019-11-21","Foreign","Other",0.0812189190028805,0.0170620508041256
"2019-11-21","Foreign","Personal services",0.0469406714959382,0.0373529757644105
"2019-11-21","Foreign","Professional services",0.618330539206351,0.213479563945643
"2019-11-21","Foreign","Retail: Food, beverage, tobacco",0.531972856316705,1.75779909061308
"2019-11-21","Foreign","Retail: Fuel stations",0.232439701287921,0.514410635299684
"2019-11-21","Foreign","Retail: Other goods",3.1515642212811,0.907347626029756
"2019-11-21","Foreign","Transport services",0.294512490516522,0.831350124838471
"2019-11-22","Domestic","Accommodation",1.40441264814304,0.78271308360201
"2019-11-22","Domestic","Entertainment and sports",0.918123169815564,1.04836445628138
"2019-11-22","Domestic","Food and beverage services",5.60611193750694,12.9286500383046
"2019-11-22","Domestic","Human health services",1.07928650731642,0.403813198413977
"2019-11-22","Domestic","Other",1.19392367635842,0.381890842301106
"2019-11-22","Domestic","Other",0.407879165143546,0.294983145276905
"2019-11-22","Domestic","Personal services",1.24071961953408,1.01410440207708
"2019-11-22","Domestic","Professional services",1.54162950280739,1.23376980914295
"2019-11-22","Domestic","Retail: Food, beverage, tobacco",24.1967737606764,49.8255048429714
"2019-11-22","Domestic","Retail: Fuel stations",4.56225147532877,9.2967104230097
"2019-11-22","Domestic","Retail: Other goods",21.0267303628961,18.7894644895218
"2019-11-22","Domestic","Transport services",1.63434951048185,8.5234800329821
"2019-11-22","Foreign","Accommodation",1.78967973433491,0.431513539858922
"2019-11-22","Foreign","Entertainment and sports",0.104353775068357,0.0887430570708605
"2019-11-22","Foreign","Food and beverage services",0.534739400149397,1.40724532170123
"2019-11-22","Foreign","Human health services",0.145297882097735,0.0231459294773099
"2019-11-22","Foreign","Other",0.0432043680305612,0.0083610846570018
"2019-11-22","Foreign","Other",0.0567736916761326,0.0159744300357351
"2019-11-22","Foreign","Personal services",0.0509699560211604,0.0396641698972402
"2019-11-22","Foreign","Professional services",0.552402160583375,0.231051436984952
"2019-11-22","Foreign","Retail: Food, beverage, tobacco",0.621211340796516,1.9032343802363
"2019-11-22","Foreign","Retail: Fuel stations",0.250641165294885,0.544218241983385
"2019-11-22","Foreign","Retail: Other goods",3.48548722259575,1.0450676058272
"2019-11-22","Foreign","Transport services",0.280792580182605,0.88488145953269
"2019-11-23","Domestic","Accommodation",1.44156809058441,0.763645732006164
"2019-11-23","Domestic","Entertainment and sports",1.16293775338641,1.6037987874388
"2019-11-23","Domestic","Food and beverage services",5.48534164449882,8.75677468780186
"2019-11-23","Domestic","Human health services",0.881184678877842,0.257630169512494
"2019-11-23","Domestic","Other",0.554081209598872,0.248079499640065
"2019-11-23","Domestic","Other",0.250837800479311,0.243287170629345
"2019-11-23","Domestic","Personal services",1.19641155610564,0.992521927454335
"2019-11-23","Domestic","Professional services",1.06926511475703,0.983888937605236
"2019-11-23","Domestic","Retail: Food, beverage, tobacco",31.2799335617201,51.4336201253347
"2019-11-23","Domestic","Retail: Fuel stations",4.42787203665308,8.56817444893315
"2019-11-23","Domestic","Retail: Other goods",32.466173303051,26.6347110089654
"2019-11-23","Domestic","Transport services",1.55171045805284,8.04655832604288
"2019-11-23","Foreign","Accommodation",0.899187252072032,0.316225738409531
"2019-11-23","Foreign","Entertainment and sports",0.0890144763055386,0.132587769296602
"2019-11-23","Foreign","Food and beverage services",0.539188235463336,1.11919575882281
"2019-11-23","Foreign","Human health services",0.0318250167173976,0.0140710936910518
"2019-11-23","Foreign","Other",0.013573126102387,0.00441845937158632
"2019-11-23","Foreign","Other",0.0218257457631086,0.00761334537873334
"2019-11-23","Foreign","Personal services",0.0482183400621873,0.0446264396530218
"2019-11-23","Foreign","Professional services",0.228645244904202,0.147780471905056
"2019-11-23","Foreign","Retail: Food, beverage, tobacco",0.726669715863705,1.84623625434284
"2019-11-23","Foreign","Retail: Fuel stations",0.210639585885119,0.427536926424494
"2019-11-23","Foreign","Retail: Other goods",3.88095070051299,1.30174610716735
"2019-11-23","Foreign","Transport services",0.245386044663156,0.758717450399395
"2019-11-24","Domestic","Accommodation",1.52693574059839,0.700495751141492
"2019-11-24","Domestic","Entertainment and sports",1.09215943703777,1.49724594028554
"2019-11-24","Domestic","Food and beverage services",3.27549155986361,5.26765327465619
"2019-11-24","Domestic","Human health services",0.0591541510393099,0.07824071902609
"2019-11-24","Domestic","Other",0.0200659366375122,0.0601250356025861
"2019-11-24","Domestic","Other",0.19121953824335,0.180613023850844
"2019-11-24","Domestic","Personal services",0.158219527125766,0.139215458353981
"2019-11-24","Domestic","Professional services",0.556213240478095,0.607436199146082
"2019-11-24","Domestic","Retail: Food, beverage, tobacco",2.00907882577956,7.67737905147233
"2019-11-24","Domestic","Retail: Fuel stations",3.7539408852363,8.28892781664889
"2019-11-24","Domestic","Retail: Other goods",3.29918502072302,2.62412302078511
"2019-11-24","Domestic","Transport services",1.45776326324447,5.69134954024231
"2019-11-24","Foreign","Accommodation",0.942479718836866,0.32268348672185
"2019-11-24","Foreign","Entertainment and sports",0.119589267934919,0.157976916608717
"2019-11-24","Foreign","Food and beverage services",0.423110886881464,1.02409691788667
"2019-11-24","Foreign","Human health services",0.0124487541113183,0.00764733352774555
"2019-11-24","Foreign","Other",0.00043846908827976,0.0014614904075247
"2019-11-24","Foreign","Other",0.0322062453203299,0.00893888319020924
"2019-11-24","Foreign","Personal services",0.0250028061230614,0.0335463030750438
"2019-11-24","Foreign","Professional services",0.209371159129462,0.128203298074028
"2019-11-24","Foreign","Retail: Food, beverage, tobacco",0.161724726586027,0.728977820013718
"2019-11-24","Foreign","Retail: Fuel stations",0.213088736180326,0.460573407264355
"2019-11-24","Foreign","Retail: Other goods",1.66952758922668,0.545475803496837
"2019-11-24","Foreign","Transport services",0.269499306936652,0.660287770860057
"2019-11-25","Domestic","Accommodation",0.847224149938164,0.506967230666011
"2019-11-25","Domestic","Entertainment and sports",0.995645145284532,0.811229140623248
"2019-11-25","Domestic","Food and beverage services",2.88158696001202,10.0053633299141
"2019-11-25","Domestic","Human health services",0.819270147823583,0.379545660019264
"2019-11-25","Domestic","Other",0.903983728273037,0.306811021133151
"2019-11-25","Domestic","Other",1.27808357836891,0.331418441017986
"2019-11-25","Domestic","Personal services",0.544788392827874,0.480014628499335
"2019-11-25","Domestic","Professional services",1.9590539702041,1.49925124107726
"2019-11-25","Domestic","Retail: Food, beverage, tobacco",18.1582935007707,45.7966516235119
"2019-11-25","Domestic","Retail: Fuel stations",4.25066181447592,8.559405506488
"2019-11-25","Domestic","Retail: Other goods",19.1866807949932,17.4137261819549
"2019-11-25","Domestic","Transport services",1.55505815904692,6.96308411183189
"2019-11-25","Foreign","Accommodation",1.05740205255992,0.327951649818741
"2019-11-25","Foreign","Entertainment and sports",0.0874381719444891,0.0710012432864909
"2019-11-25","Foreign","Food and beverage services",0.414501509835771,1.2152462679313
"2019-11-25","Foreign","Human health services",0.218023185564627,0.0216504509207729
"2019-11-25","Foreign","Other",0.0320866735217666,0.00788525057083096
"2019-11-25","Foreign","Other",0.0879018367146958,0.014614904075247
"2019-11-25","Foreign","Personal services",0.0286513241358808,0.0324586823066533
"2019-11-25","Foreign","Professional services",0.648406574597426,0.264631728209008
"2019-11-25","Foreign","Retail: Food, beverage, tobacco",0.534936379943709,1.7706466109397
"2019-11-25","Foreign","Retail: Fuel stations",0.21885321372039,0.48395725378475
"2019-11-25","Foreign","Retail: Other goods",2.98041201769492,0.876180493385566
"2019-11-25","Foreign","Transport services",0.30128500679882,0.776357299736728
"2019-11-26","Domestic","Accommodation",0.962735053851188,0.582828779261247
"2019-11-26","Domestic","Entertainment and sports",1.07838450660266,0.905920123771243
"2019-11-26","Domestic","Food and beverage services",3.66404125885725,11.0810882461503
"2019-11-26","Domestic","Human health services",1.05026586711482,0.437733371128155
"2019-11-26","Domestic","Other",0.9608070398568,0.311433409398811
"2019-11-26","Domestic","Other",0.807879205086965,0.316463655452617
"2019-11-26","Domestic","Personal services",0.982967143362259,0.814288074034346
"2019-11-26","Domestic","Professional services",1.69987776961448,1.30456712353537
"2019-11-26","Domestic","Retail: Food, beverage, tobacco",17.9349442715101,45.5103014680841
"2019-11-26","Domestic","Retail: Fuel stations",4.25742134131511,8.74617038531005
"2019-11-26","Domestic","Retail: Other goods",20.6582046403703,17.7964667279813
"2019-11-26","Domestic","Transport services",1.5577383154467,7.22642429037843
"2019-11-26","Foreign","Accommodation",1.26334085022786,0.3841000719869
"2019-11-26","Foreign","Entertainment and sports",0.0803258703141284,0.0764053589794311
"2019-11-26","Foreign","Food and beverage services",0.509444082889063,1.28254280297546
"2019-11-26","Foreign","Human health services",0.0975278560017201,0.0202569368112726
"2019-11-26","Foreign","Other",0.032296928628751,0.00791923871984316
"2019-11-26","Foreign","Other",0.0633859173689637,0.0145809159262348
"2019-11-26","Foreign","Personal services",0.0402744047072739,0.0471415626799248
"2019-11-26","Foreign","Professional services",0.732916541512253,0.234620192631233
"2019-11-26","Foreign","Retail: Food, beverage, tobacco",0.50786670553814,1.69828584169272
"2019-11-26","Foreign","Retail: Fuel stations",0.210920858040867,0.470090088987772
"2019-11-26","Foreign","Retail: Other goods",3.50360569827641,0.871388164374846
"2019-11-26","Foreign","Transport services",0.322703815278261,0.765005257966652
"2019-11-27","Domestic","Accommodation",1.03630977369598,0.645944771976907
"2019-11-27","Domestic","Entertainment and sports",1.05364262498796,0.979776371574759
"2019-11-27","Domestic","Food and beverage services",4.04367184308963,11.6341434068769
"2019-11-27","Domestic","Human health services",1.11066356250957,0.441064209731351
"2019-11-27","Domestic","Other",0.9934928176662,0.294677251935795
"2019-11-27","Domestic","Other",0.792351330311838,0.311467397547823
"2019-11-27","Domestic","Personal services",1.02941312345014,0.842362285118425
"2019-11-27","Domestic","Professional services",1.66963285971495,1.33784152141831
"2019-11-27","Domestic","Retail: Food, beverage, tobacco",18.6042964073123,46.0741988483456
"2019-11-27","Domestic","Retail: Fuel stations",4.41401425495243,8.98979743742952
"2019-11-27","Domestic","Retail: Other goods",22.9611922667176,19.9413568476943
"2019-11-27","Domestic","Transport services",1.68058417030492,7.87094156009683
"2019-11-27","Foreign","Accommodation",1.50475688326626,0.434436520673971
"2019-11-27","Foreign","Entertainment and sports",0.0989643114052045,0.078580600516212
"2019-11-27","Foreign","Food and beverage services",0.520957589264622,1.36775109254905
"2019-11-27","Foreign","Human health services",0.137398158624847,0.0227720598381756
"2019-11-27","Foreign","Other",0.0319987118482444,0.00740941648466013
"2019-11-27","Foreign","Other",0.0822377777123454,0.0162463352278328
"2019-11-27","Foreign","Personal services",0.0397053558841709,0.0279042703390182
"2019-11-27","Foreign","Professional services",0.602486073678134,0.219767371512901
"2019-11-27","Foreign","Retail: Food, beverage, tobacco",0.497295926499285,1.69108035410213
"2019-11-27","Foreign","Retail: Fuel stations",0.215602872851283,0.476072003213919
"2019-11-27","Foreign","Retail: Other goods",3.24635982996588,0.960844972574962
"2019-11-27","Foreign","Transport services",0.298823611104579,0.817516948190505
"2019-11-28","Domestic","Accommodation",1.21274850440582,0.695159611746576
"2019-11-28","Domestic","Entertainment and sports",1.15574976289371,0.903031131105206
"2019-11-28","Domestic","Food and beverage services",4.5693647403004,12.556479806621
"2019-11-28","Domestic","Human health services",1.16239976644535,0.432329255435215
"2019-11-28","Domestic","Other",0.969193258504873,0.277207343343523
"2019-11-28","Domestic","Other",0.829643277428459,0.341173039784488
"2019-11-28","Domestic","Personal services",1.14817851138296,0.905376313387048
"2019-11-28","Domestic","Professional services",1.84921750275023,1.54394565702831
"2019-11-28","Domestic","Retail: Food, beverage, tobacco",19.8737292554492,46.6996827546171
"2019-11-28","Domestic","Retail: Fuel stations",4.42728404211827,9.05665212653652
"2019-11-28","Domestic","Retail: Other goods",27.9798392721476,21.4711634347336
"2019-11-28","Domestic","Transport services",1.72635133940484,8.39959322983262
"2019-11-28","Foreign","Accommodation",1.66420582182611,0.447657910639718
"2019-11-28","Foreign","Entertainment and sports",0.385839796495017,0.208653246785911
"2019-11-28","Foreign","Food and beverage services",0.557195175021429,1.41594628784835
"2019-11-28","Foreign","Human health services",0.0752296931604927,0.0207327708974435
"2019-11-28","Foreign","Other",0.0342658258869435,0.00737542833564793
"2019-11-28","Foreign","Other",0.0559799924512421,0.0130514492206857
"2019-11-28","Foreign","Personal services",0.0624306705117246,0.0360614261019468
"2019-11-28","Foreign","Professional services",0.708169690466348,0.258139991747677
"2019-11-28","Foreign","Retail: Food, beverage, tobacco",0.558069426807282,1.75331265494347
"2019-11-28","Foreign","Retail: Fuel stations",0.236621467855865,0.515362303472025
"2019-11-28","Foreign","Retail: Other goods",3.06696170311563,1.05431238235852
"2019-11-28","Foreign","Transport services",0.321691993659319,0.860987790777112
"2019-11-29","Domestic","Accommodation",1.47609548320722,0.83318548488513
"2019-11-29","Domestic","Entertainment and sports",1.37058554980179,1.15294599079193
"2019-11-29","Domestic","Food and beverage services",5.88564838332518,13.7529986044466
"2019-11-29","Domestic","Human health services",1.30966282558091,0.479606770711188
"2019-11-29","Domestic","Other",1.1766338738901,0.30895227452092
"2019-11-29","Domestic","Other",0.966873305588922,0.386071384629607
"2019-11-29","Domestic","Personal services",1.41182989427874,1.12171088184972
"2019-11-29","Domestic","Professional services",1.91539600941047,1.4007535852399
"2019-11-29","Domestic","Retail: Food, beverage, tobacco",30.1569988484195,55.5565865294089
"2019-11-29","Domestic","Retail: Fuel stations",5.0581247621482,10.0770443361809
"2019-11-29","Domestic","Retail: Other goods",60.1727107722861,38.9871259689172
"2019-11-29","Domestic","Transport services",1.95154588803514,9.54111920255645
"2019-11-29","Foreign","Accommodation",1.70920787865763,0.434912354760142
"2019-11-29","Foreign","Entertainment and sports",0.143610480208512,0.104955404149681
"2019-11-29","Foreign","Food and beverage services",0.594461108007642,1.46991946847973
"2019-11-29","Foreign","Human health services",0.220284962066107,0.0272245073587741
"2019-11-29","Foreign","Other",0.116296301172468,0.00754536908070894
"2019-11-29","Foreign","Other",0.0819359542760951,0.0126775795815515
"2019-11-29","Foreign","Personal services",0.0516455167113336,0.0428590559043873
"2019-11-29","Foreign","Professional services",0.623398434853167,0.241145917241576
"2019-11-29","Foreign","Retail: Food, beverage, tobacco",0.703991714607156,1.93929580633825
"2019-11-29","Foreign","Retail: Fuel stations",0.265518925687138,0.561280292787511
"2019-11-29","Foreign","Retail: Other goods",4.25675495977919,1.66395781119039
"2019-11-29","Foreign","Transport services",0.344403277182063,0.946230068499715
"2019-11-30","Domestic","Accommodation",1.57067659964982,0.859322371475514
"2019-11-30","Domestic","Entertainment and sports",1.21481880703913,1.46210219420692
"2019-11-30","Domestic","Food and beverage services",5.81840316417352,9.33379149358202
"2019-11-30","Domestic","Human health services",0.98766268411072,0.282883364228561
"2019-11-30","Domestic","Other",0.48167105578918,0.212901765412436
"2019-11-30","Domestic","Other",0.42294815269462,0.289171171795818
"2019-11-30","Domestic","Personal services",1.3135852575452,1.06783966566538
"2019-11-30","Domestic","Professional services",1.21021922447996,1.11243211716939
"2019-11-30","Domestic","Retail: Food, beverage, tobacco",35.6029963430195,55.9051010093801
"2019-11-30","Domestic","Retail: Fuel stations",4.99828447324482,9.44928322392548
"2019-11-30","Domestic","Retail: Other goods",43.9982953754485,33.3398250697947
