"Date","Cardholder origin","Cardholder origin detail","Scaled Value","Scaled Number of Transactions"
"2021-07-09","Foreign","FRA",0.935780964734359,1.74750068146239
"2021-07-09","Foreign","GBR",1.91330435271226,0.607266258401021
"2021-07-09","Foreign","ITA",0.374765338778911,0.513934801213513
"2021-07-09","Foreign","LIE",0.191251305009249,0.227040835401512
"2021-07-09","Foreign","NLD",0.17261236658345,0.269627986113802
"2021-07-09","Foreign","RUS",0.132179488320656,0.0763713708304189
"2021-07-09","Foreign","RoW",1.92920571411594,1.807693693363
"2021-07-09","Foreign","USA",0.537564723463861,0.398103189379927
"2021-07-10","Domestic","CHE",88.7701355723097,137.412455025182
"2021-07-10","Foreign","AUT",0.107743565460843,0.165216392348316
"2021-07-10","Foreign","CHN",0.181587210245791,0.0524097257768161
"2021-07-10","Foreign","DEU",1.21751128324236,1.58282809949827
"2021-07-10","Foreign","FRA",0.884773324838909,1.44796312421785
"2021-07-10","Foreign","GBR",0.979474201049097,0.485622673086348
"2021-07-10","Foreign","ITA",0.412387355594409,0.589524444616651
"2021-07-10","Foreign","LIE",0.227158155343534,0.256542548744104
"2021-07-10","Foreign","NLD",0.224304311644943,0.358914853568858
"2021-07-10","Foreign","RUS",0.119685053819273,0.0725646981410522
"2021-07-10","Foreign","RoW",1.60186304249952,1.85000893888319
"2021-07-10","Foreign","USA",0.469634380697677,0.414723394246894
"2021-07-11","Domestic","CHE",25.1773518646725,52.3727126825419
"2021-07-11","Foreign","AUT",0.0911898418779857,0.119230426734806
"2021-07-11","Foreign","CHN",0.095093700152596,0.0326286230517143
"2021-07-11","Foreign","DEU",0.872825672662736,1.13214524359646
"2021-07-11","Foreign","FRA",0.521049827233554,0.969511950573074
"2021-07-11","Foreign","GBR",0.436167156894463,0.30585935296081
"2021-07-11","Foreign","ITA",0.267947180091956,0.400278430916708
"2021-07-11","Foreign","LIE",0.0402521852016393,0.0731424966742596
"2021-07-11","Foreign","NLD",0.159458728613437,0.264835657103081
"2021-07-11","Foreign","RUS",0.0488432000228132,0.0416014943909358
"2021-07-11","Foreign","RoW",0.97475322182538,1.25083185994707
"2021-07-11","Foreign","USA",0.29926216634533,0.302902383996748
"2021-07-12","Domestic","CHE",60.4942214345728,113.844528689736
"2021-07-12","Foreign","AUT",0.10255905852767,0.152368872021703
"2021-07-12","Foreign","CHN",0.31712975428058,0.0456800722724001
"2021-07-12","Foreign","DEU",0.950811156261054,1.24875858285733
"2021-07-12","Foreign","FRA",0.848094834228488,1.6363934223415
"2021-07-12","Foreign","GBR",0.438020676413051,0.39891890495622
"2021-07-12","Foreign","ITA",0.293619727697335,0.454829410081293
"2021-07-12","Foreign","LIE",0.124796049198027,0.167663539077195
"2021-07-12","Foreign","NLD",0.194591581226683,0.310039895289311
"2021-07-12","Foreign","RUS",0.178696226999889,0.0664808194678679
"2021-07-12","Foreign","RoW",1.64621567808396,1.73621661599034
"2021-07-12","Foreign","USA",0.590060114727602,0.378729944442972
"2021-07-13","Domestic","CHE",61.8035963620897,109.507504923183
"2021-07-13","Foreign","AUT",0.115481498508053,0.149411903057642
"2021-07-13","Foreign","CHN",0.27868757376732,0.0378288098505813
"2021-07-13","Foreign","DEU",0.928755634024097,1.16620136890669
"2021-07-13","Foreign","FRA",0.83806161528436,1.57256367849658
"2021-07-13","Foreign","GBR",1.22819266639068,0.844707467400267
"2021-07-13","Foreign","ITA",0.301646381173066,0.425225732291665
"2021-07-13","Foreign","LIE",0.137706486572705,0.175990635585184
"2021-07-13","Foreign","NLD",0.19260532816148,0.300319284671821
"2021-07-13","Foreign","RUS",0.129222183335694,0.056590268105317
"2021-07-13","Foreign","RoW",1.85749454663666,1.62857614806869
"2021-07-13","Foreign","USA",0.558960059310808,0.349670077037539
"2021-07-14","Domestic","CHE",65.122662780856,115.432624952332
"2021-07-14","Foreign","AUT",0.126881898436441,0.154000303174289
"2021-07-14","Foreign","CHN",0.312422751337373,0.0423832218182164
"2021-07-14","Foreign","DEU",0.894705686650922,1.18972116802313
"2021-07-14","Foreign","FRA",1.05775089174955,1.88923126284327
"2021-07-14","Foreign","GBR",0.467937036030025,0.445006835016766
"2021-07-14","Foreign","ITA",0.325254269132027,0.458602094621647
"2021-07-14","Foreign","LIE",0.146052824458461,0.183739933559966
"2021-07-14","Foreign","NLD",0.202262722612259,0.306980961878212
"2021-07-14","Foreign","RUS",0.0871182055809203,0.0625381941824525
"2021-07-14","Foreign","RoW",1.84048964647596,1.67867467971268
"2021-07-14","Foreign","USA",0.529582031244784,0.365304625583152
"2021-07-15","Domestic","CHE",64.9359110823787,114.174145758857
"2021-07-15","Foreign","AUT",0.114265902797605,0.160152158145498
"2021-07-15","Foreign","CHN",0.375220313897549,0.0418394114340212
"2021-07-15","Foreign","DEU",0.96888764044385,1.19757243044495
"2021-07-15","Foreign","FRA",0.930146804555682,1.68139373163365
"2021-07-15","Foreign","GBR",0.416244797266924,0.45061487960378
"2021-07-15","Foreign","ITA",0.318191003922103,0.461796980628794
"2021-07-15","Foreign","LIE",0.150993014730189,0.185405352861564
"2021-07-15","Foreign","NLD",0.204171736070634,0.31897877847952
"2021-07-15","Foreign","RUS",0.148005493723818,0.0626401586294891
"2021-07-15","Foreign","RoW",1.97465321838594,1.76602422267404
"2021-07-15","Foreign","USA",0.530432469704278,0.376962560694337
"2021-07-16","Domestic","CHE",76.6404921112198,126.562078334526
"2021-07-16","Foreign","AUT",0.118257801066166,0.157738999565631
"2021-07-16","Foreign","CHN",0.37064951801197,0.0499285908989254
"2021-07-16","Foreign","DEU",1.05052760223961,1.34946546838049
"2021-07-16","Foreign","FRA",0.981372750898191,1.74685490663116
"2021-07-16","Foreign","GBR",0.312908224430964,0.414689406097882
"2021-07-16","Foreign","ITA",0.327863952810031,0.473284974994919
"2021-07-16","Foreign","LIE",0.168362089220463,0.20586621856691
"2021-07-16","Foreign","NLD",0.267109715411483,0.402827542092623
"2021-07-16","Foreign","RUS",0.100736264113278,0.0667527246599656
"2021-07-16","Foreign","RoW",2.35817635142301,1.93905788929516
"2021-07-16","Foreign","USA",0.510140899743597,0.403439328774843
"2021-07-17","Domestic","CHE",84.4500742804652,127.203434706387
"2021-07-17","Foreign","AUT",0.125629660513405,0.174325216283586
"2021-07-17","Foreign","CHN",0.407761320310437,0.0502344842400352
"2021-07-17","Foreign","DEU",1.19139797567616,1.62453155833624
"2021-07-17","Foreign","FRA",0.872657213252551,1.45217765469536
"2021-07-17","Foreign","GBR",0.280755875313674,0.425429661185738
"2021-07-17","Foreign","ITA",0.389981090981408,0.557439631949132
"2021-07-17","Foreign","LIE",0.215911615897413,0.247977535193029
"2021-07-17","Foreign","NLD",0.302049582572282,0.513866824915489
"2021-07-17","Foreign","RUS",0.147202341223178,0.06481540016627
"2021-07-17","Foreign","RoW",1.96677395220904,2.11440275004911
"2021-07-17","Foreign","USA",0.487027523055703,0.462748648801136
"2021-07-18","Domestic","CHE",23.3904190509869,47.9205370671354
"2021-07-18","Foreign","AUT",0.0825424911724164,0.120318047503197
"2021-07-18","Foreign","CHN",0.103302707082572,0.0281761755311158
"2021-07-18","Foreign","DEU",0.915064001280978,1.18136008336613
"2021-07-18","Foreign","FRA",0.516487995121044,0.949051084867728
"2021-07-18","Foreign","GBR",0.165413603115778,0.269322092772692
"2021-07-18","Foreign","ITA",0.278833147948226,0.421656976645383
"2021-07-18","Foreign","LIE",0.0402551927061031,0.0699815988161248
"2021-07-18","Foreign","NLD",0.231998201199049,0.396369793780305
"2021-07-18","Foreign","RUS",0.0956068790978545,0.0428250677553751
"2021-07-18","Foreign","RoW",1.44721276528064,1.479028292415
"2021-07-18","Foreign","USA",0.35179801794256,0.332540049935388
"2021-07-19","Domestic","CHE",59.781581629132,110.708238251486
"2021-07-19","Foreign","AUT",0.10531336479337,0.157976916608717
"2021-07-19","Foreign","CHN",0.348422149006284,0.047005610083876
"2021-07-19","Foreign","DEU",0.9948225027452,1.38328367664763
"2021-07-19","Foreign","FRA",0.839834985592193,1.60206539183917
"2021-07-19","Foreign","GBR",0.364799913997904,0.473250986845907
"2021-07-19","Foreign","ITA",0.299372637310074,0.463666328824465
"2021-07-19","Foreign","LIE",0.141707775460672,0.173407536260257
"2021-07-19","Foreign","NLD",0.320609264640214,0.512779204147098
"2021-07-19","Foreign","RUS",0.193262409146492,0.067500463938234
"2021-07-19","Foreign","RoW",2.31600137228356,2.13836439510272
"2021-07-19","Foreign","USA",0.591514364532497,0.443783261652327
"2021-07-20","Domestic","CHE",59.1424473317732,108.920053755656
"2021-07-20","Foreign","AUT",0.12224760817928,0.159302454420193
"2021-07-20","Foreign","CHN",0.310230331491567,0.0487050175344861
"2021-07-20","Foreign","DEU",1.00052694376061,1.31880815797148
"2021-07-20","Foreign","FRA",0.793924772061217,1.58619292625048
"2021-07-20","Foreign","GBR",0.348034423723787,0.438956944492594
"2021-07-20","Foreign","ITA",0.304946385026039,0.464380079953722
"2021-07-20","Foreign","LIE",0.129121944934966,0.165386333093377
"2021-07-20","Foreign","NLD",0.270286944160358,0.46081132430744
"2021-07-20","Foreign","RUS",0.0990377720513448,0.0630480164176355
"2021-07-20","Foreign","RoW",2.08837946993337,2.05777849379478
"2021-07-20","Foreign","USA",0.555896124978133,0.425055791546604
"2021-07-21","Domestic","CHE",59.6159902621391,109.075753466281
"2021-07-21","Foreign","AUT",0.101421701009515,0.156073580264034
"2021-07-21","Foreign","CHN",0.304693135919696,0.0448643566961072
"2021-07-21","Foreign","DEU",0.996749146132085,1.35381595145405
