"CubeId";"plkoprex"
"PublishingDate";"2023-07-21 09:00"

"Date";"D0";"Value"
"2014-01";"IAP";"102.4952"
"2014-01";"K1";"99.3964"
"2014-01";"FP";"105.8314"
"2014-01";"ET";"114.2127"
"2014-01";"K2";"98.2664"
"2014-01";"T7";"100.5172"
"2014-02";"T0";"100.0848"
"2014-02";"IG";"103.6245"
"2014-02";"T1";"101.7904"
"2014-02";"IW";"95.5536"
"2014-02";"T2";"99.7498"
"2014-02";"IE";"129.6973"
"2014-02";"T3";"100.6917"
"2014-02";"IT";"93.7809"
"2014-02";"T4";"100.6818"
"2014-02";"IAG";"97.7948"
"2014-02";"T5";"101.2448"
"2014-02";"IBS";"85.9223"
"2014-02";"T6";"100.069"
"2014-02";"IAP";"102.4917"
"2014-02";"K1";"99.6188"
"2014-02";"FP";"103.9154"
"2014-02";"ET";"114.0483"
"2014-02";"K2";"98.5517"
"2014-02";"T7";"100.6171"
"2014-03";"T0";"100.5123"
"2014-03";"IG";"103.6154"
"2014-03";"T1";"102.2396"
"2014-03";"IW";"95.5536"
"2014-03";"T2";"100.1493"
"2014-03";"IE";"128.9502"
"2014-03";"T3";"101.0562"
"2014-03";"IT";"94.0722"
"2014-03";"T4";"101.0582"
"2014-03";"IAG";"97.6402"
"2014-03";"T5";"101.3842"
"2014-03";"IBS";"91.5468"
"2014-03";"T6";"100.5373"
"2014-03";"IAP";"102.4857"
"2014-03";"K1";"100.0383"
"2014-03";"FP";"104.1756"
"2014-03";"ET";"113.6389"
"2014-03";"K2";"99.0902"
"2014-03";"T7";"100.9811"
"2014-04";"T0";"100.573"
"2014-04";"IG";"103.7369"
"2014-04";"T1";"102.3254"
"2014-04";"IW";"95.5536"
"2014-04";"T2";"100.2079"
"2014-04";"IE";"129.3667"
"2014-04";"T3";"101.1243"
"2014-04";"IT";"94.3833"
"2014-04";"T4";"101.1248"
"2014-04";"IAG";"97.8325"
"2014-04";"T5";"101.3622"
"2014-04";"IBS";"93.76"
"2014-04";"T6";"100.5884"
"2014-04";"IAP";"102.6206"
"2014-04";"K1";"100.1704"
"2014-04";"FP";"102.6646"
"2014-04";"ET";"114.0444"
"2014-04";"K2";"99.2361"
"2014-04";"T7";"101.0506"
"2014-05";"T0";"100.9159"
"2014-05";"IG";"103.7578"
"2014-05";"T1";"102.6798"
"2014-05";"IW";"95.6003"
"2014-05";"T2";"100.4765"
"2014-05";"IE";"130.5261"
"2014-05";"T3";"101.4194"
"2014-05";"IT";"94.8369"
"2014-05";"T4";"101.4263"
"2014-05";"IAG";"97.8994"
"2014-05";"T5";"101.5935"
"2014-05";"IBS";"95.5721"
"2014-05";"T6";"100.9479"
"2014-05";"IAP";"102.691"
"2014-05";"K1";"100.3582"
"2014-05";"FP";"104.6477"
"2014-05";"ET";"114.6264"
"2014-05";"K2";"99.4568"
"2014-05";"T7";"101.3465"
"2014-06";"T0";"100.8332"
"2014-06";"IG";"103.7374"
"2014-06";"T1";"102.5889"
"2014-06";"IW";"95.6003"
"2014-06";"T2";"100.3885"
"2014-06";"IE";"130.9025"
"2014-06";"T3";"101.3442"
"2014-06";"IT";"95.0001"
"2014-06";"T4";"101.3461"
"2014-06";"IAG";"98.098"
"2014-06";"T5";"101.6046"
"2014-06";"IBS";"93.5112"
"2014-06";"T6";"100.8532"
"2014-06";"IAP";"102.6921"
"2014-06";"K1";"100.2144"
"2014-06";"FP";"105.5523"
"2014-06";"ET";"114.8324"
"2014-06";"K2";"99.2727"
"2014-06";"T7";"101.2729"
"2014-07";"T0";"100.3881"
"2014-07";"IG";"103.7454"
"2014-07";"T1";"102.121"
"2014-07";"IW";"95.6003"
"2014-07";"T2";"99.9935"
"2014-07";"IE";"131.0197"
"2014-07";"T3";"100.9629"
"2014-07";"IT";"94.9535"
"2014-07";"T4";"100.9593"
"2014-07";"IAG";"98.037"
"2014-07";"T5";"101.5167"
"2014-07";"IBS";"86.3129"
"2014-07";"T6";"100.3664"
"2014-07";"IAP";"102.6951"
"2014-07";"K1";"99.8364"
"2014-07";"FP";"104.6015"
"2014-07";"ET";"114.906"
"2014-07";"K2";"98.7895"
"2014-07";"T7";"100.8938"
"2014-08";"T0";"100.4279"
"2014-08";"IG";"103.2895"
"2014-08";"T1";"101.9444"
"2014-08";"IW";"96.1824"
"2014-08";"T2";"99.9919"
"2014-08";"IE";"130.0157"
"2014-08";"T3";"100.9282"
"2014-08";"IT";"95.2841"
"2014-08";"T4";"100.9381"
"2014-08";"IAG";"97.541"
"2014-08";"T5";"101.4772"
"2014-08";"IBS";"86.4458"
"2014-08";"T6";"100.4082"
"2014-08";"IAP";"102.3995"
"2014-08";"K1";"99.8319"
"2014-08";"FP";"104.6317"
"2014-08";"ET";"114.3874"
"2014-08";"K2";"98.8767"
"2014-08";"T7";"100.8613"
"2014-09";"T0";"100.5959"
"2014-09";"IG";"103.2814"
"2014-09";"T1";"102.1201"
"2014-09";"IW";"96.1824"
"2014-09";"T2";"100.1768"
"2014-09";"IE";"128.8211"
"2014-09";"T3";"101.0724"
"2014-09";"IT";"95.124"
"2014-09";"T4";"101.0715"
"2014-09";"IAG";"98.0521"
"2014-09";"T5";"101.4428"
"2014-09";"IBS";"90.7284"
"2014-09";"T6";"100.5833"
"2014-09";"IAP";"102.4255"
"2014-09";"K1";"99.9658"
"2014-09";"FP";"105.8328"
"2014-09";"ET";"113.7881"
"2014-09";"K2";"99.0414"
"2014-09";"T7";"101.0037"
"2014-10";"T0";"100.5897"
"2014-10";"IG";"103.3051"
"2014-10";"T1";"102.1179"
"2014-10";"IW";"96.1824"
"2014-10";"T2";"100.2526"
"2014-10";"IE";"126.3795"
"2014-10";"T3";"101.0689"
"2014-10";"IT";"95.402"
"2014-10";"T4";"101.0715"
"2014-10";"IAG";"97.9767"
"2014-10";"T5";"101.24"
"2014-10";"IBS";"95.434"
"2014-10";"T6";"100.583"
"2014-10";"IAP";"102.4186"
"2014-10";"K1";"100.2448"
"2014-10";"FP";"102.1794"
"2014-10";"ET";"112.4493"
"2014-10";"K2";"99.3949"
"2014-10";"T7";"101.0019"
"2014-11";"T0";"100.4798"
"2014-11";"IG";"103.6789"
"2014-11";"T1";"102.0231"
"2014-11";"IW";"96.3794"
"2014-11";"T2";"100.3408"
"2014-11";"IE";"122.33"
"2014-11";"T3";"101.0304"
"2014-11";"IT";"95.2234"
"2014-11";"T4";"101.022"
"2014-11";"IAG";"98.3538"
"2014-11";"T5";"101.198"
"2014-11";"IBS";"95.4562"
"2014-11";"T6";"100.463"
"2014-11";"IAP";"102.665"
"2014-11";"K1";"100.3887"
"2014-11";"FP";"101.2594"
"2014-11";"ET";"110.297"
"2014-11";"K2";"99.501"
"2014-11";"T7";"100.9625"
"2014-12";"T0";"99.9508"
"2014-12";"IG";"103.3464"
"2014-12";"T1";"101.4053"
"2014-12";"IW";"96.3794"
"2014-12";"T2";"100.1062"
"2014-12";"IE";"113.4593"
"2014-12";"T3";"100.5244"
"2014-12";"IT";"95.5691"
"2014-12";"T4";"100.5276"
"2014-12";"IAG";"97.5996"
"2014-12";"T5";"100.7513"
"2014-12";"IBS";"93.6931"
"2014-12";"T6";"99.8112"
"2014-12";"IAP";"102.7006"
"2014-12";"K1";"100.181"
"2014-12";"FP";"100.3641"
"2014-12";"ET";"105.5812"
"2014-12";"K2";"99.2245"
"2014-12";"T7";"100.4619"
"2015-01";"T0";"99.444"
"2015-01";"IG";"103.3542"
"2015-01";"T1";"100.8709"
"2015-01";"IW";"96.3794"
"2015-01";"T2";"99.9203"
"2015-01";"IE";"105.1359"
"2015-01";"T3";"100.0881"
"2015-01";"IT";"95.6971"
"2015-01";"T4";"100.0668"
"2015-01";"IAG";"98.4028"
"2015-01";"T5";"100.6242"
"2015-01";"IBS";"86.1068"
"2015-01";"T6";"99.2105"
"2015-01";"IAP";"102.8662"
"2015-01";"K1";"99.7666"
"2015-01";"FP";"103.1244"
"2015-01";"ET";"102.2201"
"2015-01";"K2";"98.7217"
"2015-01";"T7";"100.0294"
"2015-02";"T0";"99.1459"
"2015-02";"IG";"103.3393"
"2015-02";"T1";"100.5172"
"2015-02";"IW";"96.5333"
"2015-02";"T2";"99.7649"
"2015-02";"IE";"101.6286"
"2015-02";"T3";"99.829"
"2015-02";"IT";"95.7395"
"2015-02";"T4";"99.8191"
"2015-02";"IAG";"97.7322"
"2015-02";"T5";"100.3326"
"2015-02";"IBS";"86.6589"
"2015-02";"T6";"98.9043"
"2015-02";"IAP";"102.784"
"2015-02";"K1";"99.644"
"2015-02";"FP";"102.6147"
"2015-02";"ET";"100.1431"
"2015-02";"K2";"98.5683"
"2015-02";"T7";"99.7723"
"2015-03";"T0";"99.5272"
"2015-03";"IG";"103.3342"
"2015-03";"T1";"100.9192"
"2015-03";"IW";"96.5333"
"2015-03";"T2";"99.9403"
"2015-03";"IE";"106.7542"
"2015-03";"T3";"100.1559"
"2015-03";"IT";"95.8442"
"2015-03";"T4";"100.1346"
"2015-03";"IAG";"98.4932"
"2015-03";"T5";"100.4477"
"2015-03";"IBS";"91.9102"
"2015-03";"T6";"99.3232"
"2015-03";"IAP";"102.7765"
"2015-03";"K1";"99.86"
"2015-03";"FP";"102.2557"
"2015-03";"ET";"102.6892"
"2015-03";"K2";"98.8444"
"2015-03";"T7";"100.0978"
"2015-04";"T0";"99.3231"
"2015-04";"IG";"103.2861"
"2015-04";"T1";"100.6949"
"2015-04";"IW";"96.5333"
"2015-04";"T2";"99.776"
"2015-04";"IE";"106.0172"
"2015-04";"T3";"99.9714"
"2015-04";"IT";"96.1232"
"2015-04";"T4";"99.9731"
"2015-04";"IAG";"97.4318"
"2015-04";"T5";"100.1633"
"2015-04";"IBS";"94.1351"
"2015-04";"T6";"99.1082"
"2015-04";"IAP";"102.7138"
"2015-04";"K1";"99.7341"
"2015-04";"FP";"101.646"
"2015-04";"ET";"102.0217"
"2015-04";"K2";"98.6826"
"2015-04";"T7";"99.9161"
"2015-05";"T0";"99.5936"
"2015-05";"IG";"103.294"
"2015-05";"T1";"100.924"
"2015-05";"IW";"96.7808"
"2015-05";"T2";"99.8946"
"2015-05";"IE";"109.8935"
"2015-05";"T3";"100.2042"
"2015-05";"IT";"96.3388"
"2015-05";"T4";"100.2038"
"2015-05";"IAG";"97.7491"
"2015-05";"T5";"100.3705"
"2015-05";"IBS";"94.9648"
"2015-05";"T6";"99.4293"
"2015-05";"IAP";"102.6211"
"2015-05";"K1";"99.7931"
"2015-05";"FP";"103.0048"
"2015-05";"ET";"103.9009"
"2015-05";"K2";"98.7862"
"2015-05";"T7";"100.1488"
"2015-06";"T0";"99.681"
"2015-06";"IG";"103.2857"
"2015-06";"T1";"101.0149"
"2015-06";"IW";"96.7808"
"2015-06";"T2";"99.9723"
"2015-06";"IE";"109.8362"
"2015-06";"T3";"100.278"
"2015-06";"IT";"96.3737"
"2015-06";"T4";"100.2872"
"2015-06";"IAG";"97.3944"
"2015-06";"T5";"100.487"
"2015-06";"IBS";"94.0347"
"2015-06";"T6";"99.5179"
"2015-06";"IAP";"102.6412"
"2015-06";"K1";"99.8522"
"2015-06";"FP";"103.5754"
"2015-06";"ET";"103.7798"
"2015-06";"K2";"98.8499"
"2015-06";"T7";"100.2224"
"2015-07";"T0";"98.9675"
"2015-07";"IG";"103.249"
"2015-07";"T1";"100.2541"
"2015-07";"IW";"96.7808"
"2015-07";"T2";"99.3633"
"2015-07";"IE";"108.9909"
"2015-07";"T3";"99.6573"
"2015-07";"IT";"96.5062"
"2015-07";"T4";"99.6454"
"2015-07";"IAG";"97.9123"
"2015-07";"T5";"100.177"
"2015-07";"IBS";"86.2533"
"2015-07";"T6";"98.7265"
"2015-07";"IAP";"102.6505"
"2015-07";"K1";"99.2342"
"2015-07";"FP";"102.7952"
"2015-07";"ET";"103.3271"
"2015-07";"K2";"98.0587"
"2015-07";"T7";"99.6065"
"2015-08";"T0";"98.8336"
"2015-08";"IG";"102.9372"
"2015-08";"T1";"100.0367"
"2015-08";"IW";"96.8665"
"2015-08";"T2";"99.3096"
"2015-08";"IE";"105.4433"
"2015-08";"T3";"99.4969"
"2015-08";"IT";"96.4475"
"2015-08";"T4";"99.4865"
"2015-08";"IAG";"97.7167"
"2015-08";"T5";"100.0162"
"2015-08";"IBS";"86.12"
"2015-08";"T6";"98.5759"
"2015-08";"IAP";"102.4588"
"2015-08";"K1";"99.1459"
"2015-08";"FP";"103.3334"
"2015-08";"ET";"101.5121"
"2015-08";"K2";"98.0059"
"2015-08";"T7";"99.4468"
"2015-09";"T0";"98.9507"
"2015-09";"IG";"102.927"
"2015-09";"T1";"100.1587"
"2015-09";"IW";"96.8665"
"2015-09";"T2";"99.4845"
"2015-09";"IE";"103.1116"
"2015-09";"T3";"99.5964"
"2015-09";"IT";"96.4405"
"2015-09";"T4";"99.5876"
"2015-09";"IAG";"97.7114"
"2015-09";"T5";"99.9254"
"2015-09";"IBS";"90.6572"
"2015-09";"T6";"98.7034"
"2015-09";"IAP";"102.4551"
"2015-09";"K1";"99.307"
"2015-09";"FP";"103.9378"
"2015-09";"ET";"100.2538"
"2015-09";"K2";"98.2047"
"2015-09";"T7";"99.5455"
"2015-10";"T0";"99.0453"
"2015-10";"IG";"102.94"
"2015-10";"T1";"100.2611"
"2015-10";"IW";"96.8665"
"2015-10";"T2";"99.5491"
"2015-10";"IE";"103.7797"
"2015-10";"T3";"99.6782"
"2015-10";"IT";"96.6869"
"2015-10";"T4";"99.6758"
"2015-10";"IAG";"97.5635"
"2015-10";"T5";"99.7984"
"2015-10";"IBS";"95.6556"
"2015-10";"T6";"98.8456"
"2015-10";"IAP";"102.3266"
"2015-10";"K1";"99.4886"
"2015-10";"FP";"102.4645"
"2015-10";"ET";"100.1397"
"2015-10";"K2";"98.4363"
"2015-10";"T7";"99.6284"
"2015-11";"T0";"98.9609"
"2015-11";"IG";"102.9429"
"2015-11";"T1";"100.2703"
"2015-11";"IW";"96.4506"
"2015-11";"T2";"99.4131"
"2015-11";"IE";"105.7556"
"2015-11";"T3";"99.6066"
"2015-11";"IT";"96.5751"
"2015-11";"T4";"99.599"
"2015-11";"IAG";"97.7112"
"2015-11";"T5";"99.7524"
"2015-11";"IBS";"94.9806"
"2015-11";"T6";"98.7548"
"2015-11";"IAP";"102.3226"
"2015-11";"K1";"99.4281"
"2015-11";"FP";"100.8722"
"2015-11";"ET";"101.1572"
"2015-11";"K2";"98.3599"
"2015-11";"T7";"99.5566"
"2015-12";"T0";"98.4841"
"2015-12";"IG";"102.9355"
"2015-12";"T1";"99.765"
"2015-12";"IW";"96.4506"
"2015-12";"T2";"99.2144"
"2015-12";"IE";"98.6192"
"2015-12";"T3";"99.1961"
"2015-12";"IT";"96.3771"
"2015-12";"T4";"99.1958"
"2015-12";"IAG";"97.0427"
"2015-12";"T5";"99.3579"
"2015-12";"IBS";"94.23"
"2015-12";"T6";"98.2328"
"2015-12";"IAP";"102.316"
"2015-12";"K1";"99.2988"
"2015-12";"FP";"99.2802"
"2015-12";"ET";"97.5109"
"2015-12";"K2";"98.1972"
"2015-12";"T7";"99.1475"
"2016-01";"T0";"98.0226"
"2016-01";"IG";"102.9825"
"2016-01";"T1";"99.2917"
"2016-01";"IW";"96.4506"
"2016-01";"T2";"98.9597"
"2016-01";"IE";"93.7804"
"2016-01";"T3";"98.8007"
"2016-01";"IT";"96.5238"
"2016-01";"T4";"98.7898"
"2016-01";"IAG";"97.5994"
"2016-01";"T5";"99.2595"
"2016-01";"IBS";"86.9144"
"2016-01";"T6";"97.7571"
"2016-01";"IAP";"102.2459"
"2016-01";"K1";"98.8813"
"2016-01";"FP";"101.3888"
"2016-01";"ET";"95.5003"
"2016-01";"K2";"97.724"
"2016-01";"T7";"98.7623"
"2016-02";"T0";"98.2388"
"2016-02";"IG";"102.9798"
"2016-02";"T1";"99.4583"
"2016-02";"IW";"96.7062"
"2016-02";"T2";"99.2239"
"2016-02";"IE";"91.2057"
"2016-02";"T3";"98.987"
"2016-02";"IT";"96.5509"
"2016-02";"T4";"98.9653"
"2016-02";"IAG";"98.1349"
"2016-02";"T5";"99.3794"
"2016-02";"IBS";"88.6298"
"2016-02";"T6";"97.9899"
"2016-02";"IAP";"102.257"
"2016-02";"K1";"99.1692"
"2016-02";"FP";"101.4001"
"2016-02";"ET";"94.131"
"2016-02";"K2";"98.091"
"2016-02";"T7";"98.9457"
"2016-03";"T0";"98.5845"
"2016-03";"IG";"102.9577"
"2016-03";"T1";"99.8153"
"2016-03";"IW";"96.7062"
"2016-03";"T2";"99.4691"
"2016-03";"IE";"93.0491"
"2016-03";"T3";"99.2831"
"2016-03";"IT";"96.5531"
"2016-03";"T4";"99.2628"
"2016-03";"IAG";"98.1148"
"2016-03";"T5";"99.5062"
"2016-03";"IBS";"92.8767"
"2016-03";"T6";"98.3671"
"2016-03";"IAP";"102.2459"
"2016-03";"K1";"99.3783"
"2016-03";"FP";"102.4265"
"2016-03";"ET";"95.1168"
"2016-03";"K2";"98.3628"
"2016-03";"T7";"99.2362"
"2016-04";"T0";"98.9659"
"2016-04";"IG";"102.9859"
"2016-04";"T1";"100.2189"
"2016-04";"IW";"96.7062"
"2016-04";"T2";"99.7231"
"2016-04";"IE";"95.9172"
"2016-04";"T3";"99.6181"
"2016-04";"IT";"96.5342"
"2016-04";"T4";"99.5953"
"2016-04";"IAG";"98.2528"
"2016-04";"T5";"99.6777"
"2016-04";"IBS";"96.995"
"2016-04";"T6";"98.795"
"2016-04";"IAP";"102.2278"
"2016-04";"K1";"99.6997"
"2016-04";"FP";"101.7218"
"2016-04";"ET";"96.4501"
"2016-04";"K2";"98.7706"
"2016-04";"T7";"99.5645"
"2016-05";"T0";"99.1333"
"2016-05";"IG";"102.9949"
"2016-05";"T1";"100.3419"
"2016-05";"IW";"96.9404"
"2016-05";"T2";"99.7577"
"2016-05";"IE";"99.7812"
"2016-05";"T3";"99.7685"
"2016-05";"IT";"96.3287"
"2016-05";"T4";"99.7493"
"2016-05";"IAG";"97.9262"
"2016-05";"T5";"99.8197"
"2016-05";"IBS";"97.1795"
"2016-05";"T6";"98.9793"
"2016-05";"IAP";"102.2301"
"2016-05";"K1";"99.7151"
"2016-05";"FP";"102.1834"
"2016-05";"ET";"98.4085"
"2016-05";"K2";"98.7897"
"2016-05";"T7";"99.7082"
"2016-06";"T0";"99.3002"
"2016-06";"IG";"102.9779"
"2016-06";"T1";"100.513"
"2016-06";"IW";"96.9404"
"2016-06";"T2";"99.8247"
"2016-06";"IE";"102.3902"
"2016-06";"T3";"99.9198"
"2016-06";"IT";"95.8502"
"2016-06";"T4";"99.8898"
"2016-06";"IAG";"98.0123"
"2016-06";"T5";"100.0434"
"2016-06";"IBS";"95.2783"
"2016-06";"T6";"99.1609"
"2016-06";"IAP";"102.2222"
"2016-06";"K1";"99.622"
"2016-06";"FP";"105.344"
"2016-06";"ET";"99.7323"
"2016-06";"K2";"98.671"
"2016-06";"T7";"99.8475"
"2016-07";"T0";"98.7763"
"2016-07";"IG";"102.9921"
"2016-07";"T1";"99.9685"
"2016-07";"IW";"96.9404"
"2016-07";"T2";"99.4225"
"2016-07";"IE";"100.5429"
"2016-07";"T3";"99.4627"
"2016-07";"IT";"96.131"
"2016-07";"T4";"99.4434"
"2016-07";"IAG";"97.7183"
"2016-07";"T5";"99.9311"
"2016-07";"IBS";"86.8403"
"2016-07";"T6";"98.5903"
"2016-07";"IAP";"102.2229"
"2016-07";"K1";"99.2003"
"2016-07";"FP";"105.0834"
"2016-07";"ET";"98.7774"
"2016-07";"K2";"98.1297"
"2016-07";"T7";"99.4044"
"2016-08";"T0";"98.7659"
"2016-08";"IG";"102.3853"
"2016-08";"T1";"99.8205"
"2016-08";"IW";"97.0502"
"2016-08";"T2";"99.3921"
"2016-08";"IE";"98.0719"
"2016-08";"T3";"99.3544"
"2016-08";"IT";"96.4618"
"2016-08";"T4";"99.323"
"2016-08";"IAG";"98.5466"
"2016-08";"T5";"99.7378"
"2016-08";"IBS";"88.9983"
"2016-08";"T6";"98.5736"
"2016-08";"IAP";"101.8334"
"2016-08";"K1";"99.1425"
"2016-08";"FP";"105.5468"
"2016-08";"ET";"97.5088"
"2016-08";"K2";"98.1802"
"2016-08";"T7";"99.3045"
"2016-09";"T0";"98.8403"
"2016-09";"IG";"102.3671"
"2016-09";"T1";"99.8947"
"2016-09";"IW";"97.0502"
"2016-09";"T2";"99.3699"
"2016-09";"IE";"100.9504"
"2016-09";"T3";"99.4163"
"2016-09";"IT";"96.4464"
"2016-09";"T4";"99.4095"
"2016-09";"IAG";"97.4257"
"2016-09";"T5";"99.6478"
"2016-09";"IBS";"92.6936"
"2016-09";"T6";"98.6538"
"2016-09";"IAP";"101.825"
"2016-09";"K1";"99.1709"
"2016-09";"FP";"104.5476"
"2016-09";"ET";"99.0025"
"2016-09";"K2";"98.2194"
"2016-09";"T7";"99.3649"
"2016-10";"T0";"98.9015"
"2016-10";"IG";"102.3636"
"2016-10";"T1";"99.9581"
"2016-10";"IW";"97.0502"
"2016-10";"T2";"99.3331"
"2016-10";"IE";"104.0152"
"2016-10";"T3";"99.4715"
"2016-10";"IT";"96.3117"
"2016-10";"T4";"99.4469"
"2016-10";"IAG";"98.1204"
"2016-10";"T5";"99.5764"
"2016-10";"IBS";"95.7155"
"2016-10";"T6";"98.744"
"2016-10";"IAP";"101.7418"
"2016-10";"K1";"99.2256"
"2016-10";"FP";"103.1164"
"2016-10";"ET";"100.2801"
"2016-10";"K2";"98.2917"
"2016-10";"T7";"99.4164"
"2016-11";"T0";"98.6734"
"2016-11";"IG";"102.3453"
"2016-11";"T1";"99.5978"
"2016-11";"IW";"97.5688"
"2016-11";"T2";"99.1537"
"2016-11";"IE";"103.2281"
"2016-11";"T3";"99.2716"
"2016-11";"IT";"96.2868"
"2016-11";"T4";"99.2377"
"2016-11";"IAG";"98.4927"
"2016-11";"T5";"99.3971"
"2016-11";"IBS";"95.1012"
"2016-11";"T6";"98.4944"
"2016-11";"IAP";"101.7298"
"2016-11";"K1";"99.1208"
"2016-11";"FP";"101.4039"
"2016-11";"ET";"99.8918"
"2016-11";"K2";"98.1616"
"2016-11";"T7";"99.2198"
"2016-12";"T0";"98.5816"
"2016-12";"IG";"102.3389"
"2016-12";"T1";"99.5008"
"2016-12";"IW";"97.5688"
"2016-12";"T2";"99.0107"
"2016-12";"IE";"105.332"
"2016-12";"T3";"99.1896"
"2016-12";"IT";"96.3648"
"2016-12";"T4";"99.1812"
"2016-12";"IAG";"97.3954"
"2016-12";"T5";"99.3952"
"2016-12";"IBS";"93.1611"
"2016-12";"T6";"98.3173"
"2016-12";"IAP";"101.9924"
"2016-12";"K1";"98.9771"
"2016-12";"FP";"101.192"
"2016-12";"ET";"100.981"
"2016-12";"K2";"97.8934"
"2016-12";"T7";"99.1409"
"2017-01";"T0";"98.5458"
"2017-01";"IG";"102.3166"
"2017-01";"T1";"99.459"
"2017-01";"IW";"97.5688"
"2017-01";"T2";"98.8479"
"2017-01";"IE";"109.7421"
"2017-01";"T3";"99.148"
"2017-01";"IT";"96.7508"
"2017-01";"T4";"99.1446"
"2017-01";"IAG";"97.4761"
"2017-01";"T5";"99.6538"
"2017-01";"IBS";"86.2773"
"2017-01";"T6";"98.2983"
"2017-01";"IAP";"101.9065"
"2017-01";"K1";"98.6646"
"2017-01";"FP";"103.7761"
"2017-01";"ET";"103.2458"
"2017-01";"K2";"97.5208"
"2017-01";"T7";"99.107"
"2017-02";"T0";"99.1083"
"2017-02";"IG";"102.3043"
"2017-02";"T1";"100.0046"
"2017-02";"IW";"97.7561"
"2017-02";"T2";"99.3515"
"2017-02";"IE";"109.34"
"2017-02";"T3";"99.6345"
"2017-02";"IT";"96.7602"
"2017-02";"T4";"99.6029"
"2017-02";"IAG";"98.787"
"2017-02";"T5";"100.0098"
"2017-02";"IBS";"89.6071"
"2017-02";"T6";"98.9297"
"2017-02";"IAP";"101.8501"
"2017-02";"K1";"99.0765"
"2017-02";"FP";"106.326"
"2017-02";"ET";"103.061"
"2017-02";"K2";"98.0663"
"2017-02";"T7";"99.5849"
"2017-03";"T0";"99.3554"
"2017-03";"IG";"102.332"
"2017-03";"T1";"100.2696"
"2017-03";"IW";"97.7561"
"2017-03";"T2";"99.6374"
"2017-03";"IE";"107.1102"
"2017-03";"T3";"99.8527"
"2017-03";"IT";"96.7866"
"2017-03";"T4";"99.8522"
"2017-03";"IAG";"97.5383"
"2017-03";"T5";"99.9746"
"2017-03";"IBS";"95.6791"
"2017-03";"T6";"99.2009"
"2017-03";"IAP";"101.8682"
"2017-03";"K1";"99.4959"
"2017-03";"FP";"104.2131"
"2017-03";"ET";"101.9283"
"2017-03";"K2";"98.5974"
"2017-03";"T7";"99.7997"
"2017-04";"T0";"99.6022"
"2017-04";"IG";"102.2661"
"2017-04";"T1";"100.5171"
"2017-04";"IW";"97.7561"
"2017-04";"T2";"99.8457"
"2017-04";"IE";"107.0511"
"2017-04";"T3";"100.0517"
"2017-04";"IT";"97.0835"
"2017-04";"T4";"100.0425"
"2017-04";"IAG";"98.1839"
"2017-04";"T5";"100.0458"
"2017-04";"IBS";"98.912"
"2017-04";"T6";"99.4516"
"2017-04";"IAP";"101.895"
"2017-04";"K1";"99.8233"
"2017-04";"FP";"102.1862"
"2017-04";"ET";"101.949"
"2017-04";"K2";"99.0137"
"2017-04";"T7";"100.0004"
"2017-05";"T0";"99.8197"
"2017-05";"IG";"102.2689"
"2017-05";"T1";"100.6779"
"2017-05";"IW";"98.0491"
"2017-05";"T2";"100.0839"
"2017-05";"IE";"105.4315"
"2017-05";"T3";"100.2428"
"2017-05";"IT";"96.9714"
"2017-05";"T4";"100.2251"
"2017-05";"IAG";"98.5016"
"2017-05";"T5";"100.2266"
"2017-05";"IBS";"99.2132"
"2017-05";"T6";"99.6816"
"2017-05";"IAP";"101.9266"
"2017-05";"K1";"99.9511"
"2017-05";"FP";"104.5819"
"2017-05";"ET";"101.2261"
"2017-05";"K2";"99.1783"
"2017-05";"T7";"100.1862"
"2017-06";"T0";"99.6537"
"2017-06";"IG";"102.2669"
"2017-06";"T1";"100.503"
"2017-06";"IW";"98.0491"
"2017-06";"T2";"99.9831"
"2017-06";"IE";"103.8703"
"2017-06";"T3";"100.1012"
"2017-06";"IT";"96.8212"
"2017-06";"T4";"100.084"
"2017-06";"IAG";"98.3288"
"2017-06";"T5";"100.1724"
"2017-06";"IBS";"97.0224"
"2017-06";"T6";"99.4904"
"2017-06";"IAP";"101.9572"
"2017-06";"K1";"99.8334"
"2017-06";"FP";"104.7528"
"2017-06";"ET";"100.4356"
"2017-06";"K2";"99.0177"
"2017-06";"T7";"100.0444"
"2017-07";"T0";"99.2693"
"2017-07";"IG";"102.3693"
"2017-07";"T1";"100.1173"
"2017-07";"IW";"98.0491"
"2017-07";"T2";"99.6906"
"2017-07";"IE";"102.858"
"2017-07";"T3";"99.7786"
"2017-07";"IT";"97.0551"
"2017-07";"T4";"99.7718"
"2017-07";"IAG";"98.0013"
"2017-07";"T5";"100.1831"
"2017-07";"IBS";"89.1358"
"2017-07";"T6";"99.0912"
"2017-07";"IAP";"101.9456"
"2017-07";"K1";"99.5394"
"2017-07";"FP";"104.3314"
"2017-07";"ET";"99.9102"
"2017-07";"K2";"98.6443"
"2017-07";"T7";"99.7317"
"2017-08";"T0";"99.3473"
"2017-08";"IG";"102.1367"
"2017-08";"T1";"100.0784"
"2017-08";"IW";"98.3865"
"2017-08";"T2";"99.6544"
"2017-08";"IE";"105.2532"
"2017-08";"T3";"99.8026"
"2017-08";"IT";"97.5419"
"2017-08";"T4";"99.8039"
"2017-08";"IAG";"98.0376"
"2017-08";"T5";"100.1577"
"2017-08";"IBS";"90.5207"
"2017-08";"T6";"99.1543"
