"CubeId";"plkoprgru"
"PublishingDate";"2023-07-21 09:00"

"Date";"D0";"Value"
"1993-11";"EU";"65.2461"
"1993-11";"RH";"71.2428"
"1993-11";"SWD";"85.0938"
"1993-11";"T";"87.8444"
"1993-12";"NG";"91.6501"
"1993-12";"AGT";"65.0608"
"1993-12";"BS";"99.1326"
"1993-12";"WE";"72.2817"
"1993-12";"HH";"104.934"
"1993-12";"G";"95.4857"
"1993-12";"V";"90.9635"
"1993-12";"N";"216.477"
"1993-12";"FK";"113.916"
"1993-12";"EU";"65.2337"
"1993-12";"RH";"71.2428"
"1993-12";"SWD";"85.0938"
"1993-12";"T";"87.9542"
"1994-01";"NG";"91.7347"
"1994-01";"AGT";"65.0608"
"1994-01";"BS";"99.1326"
"1994-01";"WE";"72.1362"
"1994-01";"HH";"104.934"
"1994-01";"G";"96.7246"
"1994-01";"V";"91.2063"
"1994-01";"N";"216.477"
"1994-01";"FK";"113.916"
"1994-01";"EU";"65.2337"
"1994-01";"RH";"71.2428"
"1994-01";"SWD";"85.0938"
"1994-01";"T";"88.0571"
"1994-02";"NG";"92.0104"
"1994-02";"AGT";"65.0608"
"1994-02";"BS";"99.1883"
"1994-02";"WE";"72.6618"
"1994-02";"HH";"104.934"
"1994-02";"G";"96.7246"
"1994-02";"V";"91.1747"
"1994-02";"N";"218.9934"
"1994-02";"FK";"114.4868"
"1994-02";"EU";"65.2337"
"1994-02";"RH";"71.8092"
"1994-02";"SWD";"85.659"
"1994-02";"T";"88.4145"
"1994-03";"NG";"91.8369"
"1994-03";"AGT";"65.3751"
"1994-03";"BS";"99.1986"
"1994-03";"WE";"72.6268"
"1994-03";"HH";"104.9753"
"1994-03";"G";"96.7246"
"1994-03";"V";"91.1595"
"1994-03";"N";"218.9934"
"1994-03";"FK";"114.7992"
"1994-03";"EU";"65.2354"
"1994-03";"RH";"71.8092"
"1994-03";"SWD";"85.659"
"1994-03";"T";"88.416"
"1994-04";"NG";"91.7262"
"1994-04";"AGT";"65.3751"
"1994-04";"BS";"99.1986"
"1994-04";"WE";"72.6384"
"1994-04";"HH";"104.9753"
"1994-04";"G";"97.0626"
"1994-04";"V";"91.4455"
"1994-04";"N";"218.9934"
"1994-04";"FK";"114.7992"
"1994-04";"EU";"65.2354"
"1994-04";"RH";"71.8092"
"1994-04";"SWD";"85.659"
"1994-04";"T";"88.4621"
"1994-05";"NG";"91.6696"
"1994-05";"AGT";"65.3751"
"1994-05";"BS";"99.1385"
"1994-05";"WE";"71.8805"
"1994-05";"HH";"104.9753"
"1994-05";"G";"97.0626"
"1994-05";"V";"91.9818"
"1994-05";"N";"218.9934"
"1994-05";"FK";"110.3787"
"1994-05";"EU";"65.2354"
"1994-05";"RH";"72.0544"
"1994-05";"SWD";"85.8868"
"1994-05";"T";"87.913"
"1994-06";"NG";"92.5029"
"1994-06";"AGT";"65.9938"
"1994-06";"BS";"99.1756"
"1994-06";"WE";"71.8893"
"1994-06";"HH";"104.973"
"1994-06";"G";"97.0626"
"1994-06";"V";"92.125"
"1994-06";"N";"218.9934"
"1994-06";"FK";"110.2616"
"1994-06";"EU";"65.3933"
"1994-06";"RH";"72.0544"
"1994-06";"SWD";"85.8868"
"1994-06";"T";"88.0514"
"1994-07";"NG";"92.401"
"1994-07";"AGT";"65.9938"
"1994-07";"BS";"99.1756"
"1994-07";"WE";"71.8507"
"1994-07";"HH";"104.973"
"1994-07";"G";"97.1325"
"1994-07";"V";"92.1289"
"1994-07";"N";"219.5933"
"1994-07";"FK";"110.2616"
"1994-07";"EU";"65.3933"
"1994-07";"RH";"72.0544"
"1994-07";"SWD";"85.8868"
"1994-07";"T";"88.0362"
"1994-08";"NG";"91.9113"
"1994-08";"AGT";"65.9938"
"1994-08";"BS";"99.1937"
"1994-08";"WE";"72.0591"
"1994-08";"HH";"104.973"
"1994-08";"G";"97.1325"
"1994-08";"V";"92.2229"
"1994-08";"N";"219.5933"
"1994-08";"FK";"114.008"
"1994-08";"EU";"65.3933"
"1994-08";"RH";"72.1449"
"1994-08";"SWD";"86.0226"
"1994-08";"T";"88.3818"
"1994-09";"NG";"92.3335"
"1994-09";"AGT";"66.0068"
"1994-09";"BS";"99.1941"
"1994-09";"WE";"71.9999"
"1994-09";"HH";"105.0296"
"1994-09";"G";"97.1325"
"1994-09";"V";"92.1406"
"1994-09";"N";"219.5933"
"1994-09";"FK";"113.9735"
"1994-09";"EU";"66.5798"
"1994-09";"RH";"72.1449"
"1994-09";"SWD";"86.0226"
"1994-09";"T";"88.4176"
"1994-10";"NG";"92.088"
"1994-10";"AGT";"66.0068"
"1994-10";"BS";"99.1941"
"1994-10";"WE";"72.0219"
"1994-10";"HH";"105.0296"
"1994-10";"G";"97.1547"
"1994-10";"V";"91.6028"
"1994-10";"N";"219.5933"
"1994-10";"FK";"113.9735"
"1994-10";"EU";"66.5798"
"1994-10";"RH";"72.1449"
"1994-10";"SWD";"86.0226"
"1994-10";"T";"88.3448"
"1994-11";"NG";"91.1897"
"1994-11";"AGT";"66.0068"
"1994-11";"BS";"99.3671"
"1994-11";"WE";"72.1823"
"1994-11";"HH";"105.0296"
"1994-11";"G";"97.1547"
"1994-11";"V";"91.8596"
"1994-11";"N";"219.5933"
"1994-11";"FK";"113.1641"
"1994-11";"EU";"66.5798"
"1994-11";"RH";"72.9814"
"1994-11";"SWD";"86.1209"
"1994-11";"T";"88.3386"
"1994-12";"NG";"91.1651"
"1994-12";"AGT";"65.8725"
"1994-12";"BS";"99.3548"
"1994-12";"WE";"72.1622"
"1994-12";"HH";"105.0815"
"1994-12";"G";"97.1547"
"1994-12";"V";"91.8687"
"1994-12";"N";"219.5933"
"1994-12";"FK";"113.1015"
"1994-12";"EU";"66.9587"
"1994-12";"RH";"72.9814"
"1994-12";"SWD";"86.1209"
"1994-12";"T";"88.3237"
"1995-01";"NG";"92.5269"
"1995-01";"AGT";"65.8725"
"1995-01";"BS";"99.3548"
"1995-01";"WE";"72.7455"
"1995-01";"HH";"105.0815"
"1995-01";"G";"98.0603"
"1995-01";"V";"93.0456"
"1995-01";"N";"226.2313"
"1995-01";"FK";"113.3024"
"1995-01";"EU";"66.9587"
"1995-01";"RH";"72.9814"
"1995-01";"SWD";"86.1209"
"1995-01";"T";"88.9507"
"1995-02";"NG";"93.4916"
"1995-02";"AGT";"65.8725"
"1995-02";"BS";"99.5171"
"1995-02";"WE";"72.7733"
"1995-02";"HH";"105.0815"
"1995-02";"G";"98.3431"
"1995-02";"V";"93.1742"
"1995-02";"N";"226.2313"
"1995-02";"FK";"113.8393"
"1995-02";"EU";"66.9587"
"1995-02";"RH";"77.3096"
"1995-02";"SWD";"87.8919"
"1995-02";"T";"89.7438"
"1995-03";"NG";"92.9061"
"1995-03";"AGT";"67.032"
"1995-03";"BS";"99.6131"
"1995-03";"WE";"72.7686"
"1995-03";"HH";"105.6727"
"1995-03";"G";"98.3431"
"1995-03";"V";"93.1064"
"1995-03";"N";"226.2313"
"1995-03";"FK";"114.7562"
"1995-03";"EU";"66.9805"
"1995-03";"RH";"77.3096"
"1995-03";"SWD";"87.8919"
"1995-03";"T";"89.7988"
"1995-04";"NG";"92.9004"
"1995-04";"AGT";"67.032"
"1995-04";"BS";"99.6131"
"1995-04";"WE";"72.7848"
"1995-04";"HH";"105.6727"
"1995-04";"G";"98.7715"
"1995-04";"V";"93.4494"
"1995-04";"N";"226.2313"
"1995-04";"FK";"114.7562"
"1995-04";"EU";"66.9805"
"1995-04";"RH";"77.3096"
"1995-04";"SWD";"87.8919"
"1995-04";"T";"89.8744"
"1995-05";"NG";"92.5001"
"1995-05";"AGT";"67.032"
"1995-05";"BS";"99.7625"
"1995-05";"WE";"73.3651"
"1995-05";"HH";"105.6727"
"1995-05";"G";"98.7715"
"1995-05";"V";"93.5174"
"1995-05";"N";"226.2313"
"1995-05";"FK";"110.6696"
"1995-05";"EU";"66.9805"
"1995-05";"RH";"77.5036"
"1995-05";"SWD";"88.2202"
"1995-05";"T";"89.7051"
"1995-06";"NG";"93.5017"
"1995-06";"AGT";"67.1599"
"1995-06";"BS";"99.825"
"1995-06";"WE";"73.3902"
"1995-06";"HH";"105.9646"
"1995-06";"G";"98.7715"
"1995-06";"V";"93.8265"
"1995-06";"N";"226.2313"
"1995-06";"FK";"110.4875"
"1995-06";"EU";"67.2158"
"1995-06";"RH";"77.5036"
"1995-06";"SWD";"88.2202"
"1995-06";"T";"89.8831"
"1995-07";"NG";"93.3302"
"1995-07";"AGT";"67.1599"
"1995-07";"BS";"99.825"
"1995-07";"WE";"73.3233"
"1995-07";"HH";"105.9646"
"1995-07";"G";"98.9741"
"1995-07";"V";"93.5953"
"1995-07";"N";"224.2268"
"1995-07";"FK";"110.4875"
"1995-07";"EU";"67.2158"
"1995-07";"RH";"77.5036"
"1995-07";"SWD";"88.2202"
"1995-07";"T";"89.8225"
"1995-08";"NG";"92.3877"
"1995-08";"AGT";"67.1599"
"1995-08";"BS";"99.8259"
"1995-08";"WE";"73.7146"
"1995-08";"HH";"105.9646"
"1995-08";"G";"98.9851"
"1995-08";"V";"93.2836"
"1995-08";"N";"224.2268"
"1995-08";"FK";"114.1281"
"1995-08";"EU";"67.2158"
"1995-08";"RH";"77.5475"
"1995-08";"SWD";"88.1385"
"1995-08";"T";"90.1071"
"1995-09";"NG";"92.4304"
"1995-09";"AGT";"67.3604"
"1995-09";"BS";"99.8337"
"1995-09";"WE";"73.8246"
"1995-09";"HH";"106.1524"
"1995-09";"G";"98.9851"
"1995-09";"V";"93.4555"
"1995-09";"N";"224.2268"
"1995-09";"FK";"114.1163"
"1995-09";"EU";"68.9756"
"1995-09";"RH";"77.5475"
"1995-09";"SWD";"88.1385"
"1995-09";"T";"90.1842"
"1995-10";"NG";"91.8667"
"1995-10";"AGT";"67.3604"
"1995-10";"BS";"99.8337"
"1995-10";"WE";"73.8449"
"1995-10";"HH";"106.1524"
"1995-10";"G";"99.1075"
"1995-10";"V";"93.021"
"1995-10";"N";"224.2268"
"1995-10";"FK";"114.1163"
"1995-10";"EU";"68.9756"
"1995-10";"RH";"77.5475"
"1995-10";"SWD";"88.1385"
"1995-10";"T";"90.0863"
"1995-11";"NG";"91.0877"
"1995-11";"AGT";"67.3604"
"1995-11";"BS";"99.795"
"1995-11";"WE";"74.069"
"1995-11";"HH";"106.1524"
"1995-11";"G";"99.1075"
"1995-11";"V";"92.8359"
"1995-11";"N";"224.2268"
"1995-11";"FK";"113.0309"
"1995-11";"EU";"68.9756"
"1995-11";"RH";"78.2268"
"1995-11";"SWD";"88.1489"
"1995-11";"T";"90.0192"
"1995-12";"NG";"91.0292"
"1995-12";"AGT";"67.3544"
"1995-12";"BS";"99.8036"
"1995-12";"WE";"74.1221"
"1995-12";"HH";"106.243"
"1995-12";"G";"99.1075"
"1995-12";"V";"93.0044"
"1995-12";"N";"224.2268"
"1995-12";"FK";"112.9798"
"1995-12";"EU";"69.1287"
"1995-12";"RH";"78.2268"
"1995-12";"SWD";"88.1489"
"1995-12";"T";"90.0443"
"1996-01";"NG";"92.0693"
"1996-01";"AGT";"67.3544"
"1996-01";"BS";"99.8036"
"1996-01";"WE";"74.2849"
"1996-01";"HH";"106.243"
"1996-01";"G";"100.2525"
"1996-01";"V";"92.9857"
"1996-01";"N";"218.1139"
"1996-01";"FK";"112.9798"
"1996-01";"EU";"69.1287"
"1996-01";"RH";"78.2268"
"1996-01";"SWD";"88.1489"
"1996-01";"T";"90.3014"
"1996-02";"NG";"92.1374"
"1996-02";"AGT";"67.3544"
"1996-02";"BS";"99.828"
"1996-02";"WE";"74.3374"
"1996-02";"HH";"106.243"
"1996-02";"G";"100.4428"
"1996-02";"V";"92.8572"
"1996-02";"N";"218.1139"
"1996-02";"FK";"113.5777"
"1996-02";"EU";"69.1287"
"1996-02";"RH";"78.6628"
"1996-02";"SWD";"88.4247"
"1996-02";"T";"90.446"
"1996-03";"NG";"92.6914"
"1996-03";"AGT";"68.0329"
"1996-03";"BS";"99.8336"
"1996-03";"WE";"74.4808"
"1996-03";"HH";"106.3999"
"1996-03";"G";"100.4428"
"1996-03";"V";"93.0109"
"1996-03";"N";"218.1139"
"1996-03";"FK";"113.5601"
"1996-03";"EU";"69.2116"
"1996-03";"RH";"78.6628"
"1996-03";"SWD";"88.4247"
"1996-03";"T";"90.6057"
"1996-04";"NG";"92.7866"
"1996-04";"AGT";"68.0329"
"1996-04";"BS";"99.8336"
"1996-04";"WE";"74.5722"
"1996-04";"HH";"106.3999"
"1996-04";"G";"100.6221"
"1996-04";"V";"93.292"
"1996-04";"N";"218.5796"
"1996-04";"FK";"113.5601"
"1996-04";"EU";"69.2116"
"1996-04";"RH";"78.6628"
"1996-04";"SWD";"88.4247"
"1996-04";"T";"90.6935"
"1996-05";"NG";"92.204"
"1996-05";"AGT";"68.0329"
"1996-05";"BS";"99.7159"
"1996-05";"WE";"74.5249"
"1996-05";"HH";"106.3999"
"1996-05";"G";"100.6221"
"1996-05";"V";"93.5835"
"1996-05";"N";"218.5796"
"1996-05";"FK";"110.4248"
"1996-05";"EU";"69.2116"
"1996-05";"RH";"78.7647"
"1996-05";"SWD";"88.4466"
"1996-05";"T";"90.3623"
"1996-06";"NG";"93.432"
"1996-06";"AGT";"69.0121"
"1996-06";"BS";"99.7199"
"1996-06";"WE";"74.4741"
"1996-06";"HH";"106.3429"
"1996-06";"G";"100.6221"
"1996-06";"V";"93.6506"
"1996-06";"N";"218.5796"
"1996-06";"FK";"110.3348"
"1996-06";"EU";"70.075"
"1996-06";"RH";"78.7647"
"1996-06";"SWD";"88.4466"
"1996-06";"T";"90.5385"
"1996-07";"NG";"92.6693"
"1996-07";"AGT";"69.0121"
"1996-07";"BS";"99.7199"
"1996-07";"WE";"74.5083"
"1996-07";"HH";"106.3429"
"1996-07";"G";"100.7351"
"1996-07";"V";"93.1582"
"1996-07";"N";"218.5796"
"1996-07";"FK";"110.3348"
"1996-07";"EU";"70.075"
"1996-07";"RH";"78.7647"
"1996-07";"SWD";"88.4466"
"1996-07";"T";"90.412"
"1996-08";"NG";"91.7119"
"1996-08";"AGT";"69.0121"
"1996-08";"BS";"99.7255"
"1996-08";"WE";"74.7323"
"1996-08";"HH";"106.3429"
"1996-08";"G";"100.7351"
"1996-08";"V";"93.257"
"1996-08";"N";"218.5796"
"1996-08";"FK";"113.8078"
"1996-08";"EU";"70.075"
"1996-08";"RH";"78.6387"
"1996-08";"SWD";"88.4463"
"1996-08";"T";"90.6458"
"1996-09";"NG";"91.5452"
"1996-09";"AGT";"69.2155"
"1996-09";"BS";"99.7316"
"1996-09";"WE";"74.8973"
"1996-09";"HH";"106.114"
"1996-09";"G";"100.7351"
"1996-09";"V";"93.4372"
"1996-09";"N";"218.5796"
"1996-09";"FK";"113.8284"
"1996-09";"EU";"72.3185"
"1996-09";"RH";"78.6387"
"1996-09";"SWD";"88.4463"
"1996-09";"T";"90.6986"
"1996-10";"NG";"91.4051"
"1996-10";"AGT";"69.2155"
"1996-10";"BS";"99.7316"
"1996-10";"WE";"75.421"
"1996-10";"HH";"106.114"
"1996-10";"G";"100.8157"
"1996-10";"V";"93.3009"
"1996-10";"N";"218.5796"
"1996-10";"FK";"113.8284"
"1996-10";"EU";"72.3185"
"1996-10";"RH";"78.6387"
"1996-10";"SWD";"88.4463"
"1996-10";"T";"90.8431"
"1996-11";"NG";"90.7159"
"1996-11";"AGT";"69.2155"
"1996-11";"BS";"99.6827"
"1996-11";"WE";"75.3211"
"1996-11";"HH";"106.114"
"1996-11";"G";"100.8157"
"1996-11";"V";"93.7703"
"1996-11";"N";"218.2848"
"1996-11";"FK";"112.7759"
"1996-11";"EU";"72.3185"
"1996-11";"RH";"78.7068"
"1996-11";"SWD";"88.5589"
"1996-11";"T";"90.6761"
"1996-12";"NG";"91.1403"
"1996-12";"AGT";"69.2041"
"1996-12";"BS";"99.6831"
"1996-12";"WE";"75.4344"
"1996-12";"HH";"106.242"
"1996-12";"G";"100.8157"
"1996-12";"V";"93.6141"
"1996-12";"N";"218.2848"
"1996-12";"FK";"112.6081"
"1996-12";"EU";"72.4634"
"1996-12";"RH";"78.7068"
"1996-12";"SWD";"88.5589"
"1996-12";"T";"90.7478"
"1997-01";"NG";"92.2716"
"1997-01";"AGT";"69.2041"
"1997-01";"BS";"99.6831"
"1997-01";"WE";"75.6889"
"1997-01";"HH";"106.242"
"1997-01";"G";"101.1916"
"1997-01";"V";"93.9704"
"1997-01";"N";"218.2848"
"1997-01";"FK";"112.6081"
"1997-01";"EU";"72.4634"
"1997-01";"RH";"78.7068"
"1997-01";"SWD";"88.5589"
"1997-01";"T";"91.0509"
"1997-02";"NG";"92.4509"
"1997-02";"AGT";"69.2041"
"1997-02";"BS";"99.7101"
"1997-02";"WE";"75.7119"
"1997-02";"HH";"106.242"
"1997-02";"G";"101.1916"
"1997-02";"V";"94.277"
"1997-02";"N";"218.2848"
"1997-02";"FK";"113.4821"
"1997-02";"EU";"72.4634"
"1997-02";"RH";"78.8681"
"1997-02";"SWD";"88.7114"
"1997-02";"T";"91.2106"
"1997-03";"NG";"92.2008"
"1997-03";"AGT";"70.6329"
"1997-03";"BS";"99.7108"
"1997-03";"WE";"75.3177"
"1997-03";"HH";"106.0563"
"1997-03";"G";"101.1916"
"1997-03";"V";"94.0421"
"1997-03";"N";"218.2848"
"1997-03";"FK";"113.7224"
"1997-03";"EU";"72.5467"
"1997-03";"RH";"78.8681"
"1997-03";"SWD";"88.7114"
"1997-03";"T";"91.0794"
"1997-04";"NG";"92.4652"
"1997-04";"AGT";"70.6329"
"1997-04";"BS";"99.7108"
"1997-04";"WE";"75.33"
"1997-04";"HH";"106.0563"
"1997-04";"G";"101.5472"
"1997-04";"V";"94.2017"
"1997-04";"N";"218.2848"
"1997-04";"FK";"113.7224"
"1997-04";"EU";"72.5467"
"1997-04";"RH";"78.8681"
"1997-04";"SWD";"88.7114"
"1997-04";"T";"91.167"
"1997-05";"NG";"92.6507"
"1997-05";"AGT";"70.6329"
"1997-05";"BS";"100.0374"
"1997-05";"WE";"75.1851"
"1997-05";"HH";"106.0563"
"1997-05";"G";"101.5472"
"1997-05";"V";"93.6885"
"1997-05";"N";"218.2848"
"1997-05";"FK";"110.9176"
"1997-05";"EU";"72.5467"
"1997-05";"RH";"78.8923"
"1997-05";"SWD";"88.7573"
"1997-05";"T";"90.8834"
"1997-06";"NG";"93.2945"
"1997-06";"AGT";"70.7253"
"1997-06";"BS";"100.036"
"1997-06";"WE";"75.1287"
"1997-06";"HH";"106.2825"
"1997-06";"G";"101.5472"
"1997-06";"V";"93.9438"
"1997-06";"N";"218.2848"
"1997-06";"FK";"110.7556"
"1997-06";"EU";"72.5509"
"1997-06";"RH";"78.8923"
"1997-06";"SWD";"88.7573"
"1997-06";"T";"90.9747"
"1997-07";"NG";"92.766"
"1997-07";"AGT";"70.7253"
"1997-07";"BS";"100.036"
"1997-07";"WE";"75.1118"
"1997-07";"HH";"106.2825"
"1997-07";"G";"101.4839"
"1997-07";"V";"93.7702"
"1997-07";"N";"218.2848"
"1997-07";"FK";"110.7556"
"1997-07";"EU";"72.5509"
"1997-07";"RH";"78.8923"
"1997-07";"SWD";"88.7573"
"1997-07";"T";"90.8758"
"1997-08";"NG";"92.4449"
"1997-08";"AGT";"70.7253"
"1997-08";"BS";"100.0364"
"1997-08";"WE";"75.3655"
"1997-08";"HH";"106.2825"
"1997-08";"G";"101.4839"
"1997-08";"V";"94.4379"
"1997-08";"N";"197.7679"
"1997-08";"FK";"113.7283"
"1997-08";"EU";"72.5509"
"1997-08";"RH";"78.7563"
"1997-08";"SWD";"88.9247"
"1997-08";"T";"91.0759"
"1997-09";"NG";"92.6908"
"1997-09";"AGT";"70.7661"
"1997-09";"BS";"99.976"
"1997-09";"WE";"75.2328"
"1997-09";"HH";"106.2843"
"1997-09";"G";"101.4839"
"1997-09";"V";"94.5138"
"1997-09";"N";"197.7679"
"1997-09";"FK";"113.7"
"1997-09";"EU";"73.9285"
"1997-09";"RH";"78.7563"
"1997-09";"SWD";"88.9247"
"1997-09";"T";"91.0742"
"1997-10";"NG";"92.6652"
"1997-10";"AGT";"70.7661"
"1997-10";"BS";"99.976"
"1997-10";"WE";"75.3864"
"1997-10";"HH";"106.2843"
"1997-10";"G";"101.3926"
"1997-10";"V";"94.1757"
"1997-10";"N";"197.7679"
"1997-10";"FK";"113.7"
"1997-10";"EU";"73.9285"
"1997-10";"RH";"78.7563"
"1997-10";"SWD";"88.9247"
"1997-10";"T";"91.081"
"1997-11";"NG";"92.6858"
"1997-11";"AGT";"70.7661"
"1997-11";"BS";"100.4653"
"1997-11";"WE";"75.3234"
"1997-11";"HH";"106.2843"
"1997-11";"G";"101.3926"
"1997-11";"V";"94.1904"
"1997-11";"N";"197.7679"
"1997-11";"FK";"113.2551"
"1997-11";"EU";"73.9285"
"1997-11";"RH";"78.6946"
"1997-11";"SWD";"89.0683"
"1997-11";"T";"91.0541"
"1997-12";"NG";"93.3003"
"1997-12";"AGT";"70.6741"
"1997-12";"BS";"100.4578"
"1997-12";"WE";"75.2424"
"1997-12";"HH";"106.5327"
"1997-12";"G";"101.3926"
"1997-12";"V";"93.804"
"1997-12";"N";"197.7679"
"1997-12";"FK";"113.3948"
"1997-12";"EU";"74.2511"
"1997-12";"RH";"78.6946"
"1997-12";"SWD";"89.0683"
"1997-12";"T";"91.0984"
"1998-01";"NG";"93.5912"
"1998-01";"AGT";"70.6741"
"1998-01";"BS";"100.4578"
"1998-01";"WE";"74.9713"
"1998-01";"HH";"106.5327"
"1998-01";"G";"101.7671"
"1998-01";"V";"93.5712"
"1998-01";"N";"197.7679"
"1998-01";"FK";"113.3948"
"1998-01";"EU";"74.2511"
"1998-01";"RH";"78.6946"
"1998-01";"SWD";"89.0683"
"1998-01";"T";"91.065"
"1998-02";"NG";"93.6089"
"1998-02";"AGT";"70.6741"
"1998-02";"BS";"100.5025"
"1998-02";"WE";"75.0718"
"1998-02";"HH";"106.5327"
"1998-02";"G";"101.7671"
"1998-02";"V";"93.5471"
"1998-02";"N";"197.7679"
"1998-02";"FK";"113.7611"
"1998-02";"EU";"74.2511"
"1998-02";"RH";"78.9819"
"1998-02";"SWD";"89.4275"
"1998-02";"T";"91.1768"
"1998-03";"NG";"93.428"
"1998-03";"AGT";"71.2409"
"1998-03";"BS";"100.4972"
"1998-03";"WE";"74.954"
"1998-03";"HH";"106.5182"
"1998-03";"G";"101.7671"
"1998-03";"V";"93.1629"
"1998-03";"N";"197.7679"
"1998-03";"FK";"113.9437"
"1998-03";"EU";"74.2511"
"1998-03";"RH";"78.9819"
"1998-03";"SWD";"89.4275"
"1998-03";"T";"91.1094"
"1998-04";"NG";"93.3496"
"1998-04";"AGT";"71.2409"
"1998-04";"BS";"100.4972"
"1998-04";"WE";"75.0224"
"1998-04";"HH";"106.5182"
"1998-04";"G";"101.8478"
"1998-04";"V";"93.3647"
"1998-04";"N";"197.7679"
"1998-04";"FK";"113.9437"
"1998-04";"EU";"74.2511"
"1998-04";"RH";"78.9819"
"1998-04";"SWD";"89.4275"
"1998-04";"T";"91.1465"
"1998-05";"NG";"93.5247"
"1998-05";"AGT";"71.2409"
"1998-05";"BS";"100.8502"
"1998-05";"WE";"74.8537"
"1998-05";"HH";"106.5182"
"1998-05";"G";"101.8478"
"1998-05";"V";"93.2545"
"1998-05";"N";"197.7679"
"1998-05";"FK";"111.8067"
"1998-05";"EU";"74.2511"
"1998-05";"RH";"79.0745"
"1998-05";"SWD";"89.5157"
"1998-05";"T";"90.9582"
"1998-06";"NG";"94.6819"
"1998-06";"AGT";"71.6213"
"1998-06";"BS";"100.8512"
"1998-06";"WE";"74.6725"
"1998-06";"HH";"106.6177"
"1998-06";"G";"101.8478"
"1998-06";"V";"93.2401"
"1998-06";"N";"197.7679"
"1998-06";"FK";"111.7548"
"1998-06";"EU";"74.2617"
"1998-06";"RH";"79.0745"
"1998-06";"SWD";"89.5157"
"1998-06";"T";"91.0665"
"1998-07";"NG";"93.7532"
"1998-07";"AGT";"71.6213"
"1998-07";"BS";"100.8512"
"1998-07";"WE";"74.6794"
"1998-07";"HH";"106.6177"
"1998-07";"G";"102.1094"
"1998-07";"V";"93.3405"
"1998-07";"N";"193.1694"
"1998-07";"FK";"111.7548"
"1998-07";"EU";"74.2617"
"1998-07";"RH";"79.0745"
"1998-07";"SWD";"89.5157"
"1998-07";"T";"90.9441"
"1998-08";"NG";"93.2937"
"1998-08";"AGT";"71.6213"
"1998-08";"BS";"100.8491"
"1998-08";"WE";"74.7125"
"1998-08";"HH";"106.6177"
"1998-08";"G";"102.1094"
"1998-08";"V";"93.2721"
"1998-08";"N";"193.1694"
"1998-08";"FK";"115.4204"
"1998-08";"EU";"74.2617"
"1998-08";"RH";"79.1032"
"1998-08";"SWD";"89.518"
"1998-08";"T";"91.2031"
"1998-09";"NG";"93.2039"
"1998-09";"AGT";"71.8817"
"1998-09";"BS";"100.851"
"1998-09";"WE";"74.6175"
"1998-09";"HH";"106.4643"
"1998-09";"G";"102.1094"
"1998-09";"V";"93.0669"
"1998-09";"N";"193.1694"
"1998-09";"FK";"115.2474"
"1998-09";"EU";"75.0661"
"1998-09";"RH";"79.1032"
"1998-09";"SWD";"89.518"
"1998-09";"T";"91.1304"
"1998-10";"NG";"93.0315"
"1998-10";"AGT";"71.8817"
"1998-10";"BS";"100.851"
"1998-10";"WE";"74.7164"
"1998-10";"HH";"106.4643"
"1998-10";"G";"101.8524"
"1998-10";"V";"93.041"
"1998-10";"N";"193.1497"
"1998-10";"FK";"115.2474"
"1998-10";"EU";"75.0661"
"1998-10";"RH";"79.1032"
"1998-10";"SWD";"89.518"
"1998-10";"T";"91.1122"
"1998-11";"NG";"92.6821"
"1998-11";"AGT";"71.8817"
"1998-11";"BS";"101.1247"
"1998-11";"WE";"74.5795"
"1998-11";"HH";"106.4643"
"1998-11";"G";"101.8524"
"1998-11";"V";"93.0303"
"1998-11";"N";"193.1497"
"1998-11";"FK";"114.1573"
"1998-11";"EU";"75.0661"
"1998-11";"RH";"79.3096"
"1998-11";"SWD";"89.4459"
"1998-11";"T";"90.9644"
"1998-12";"NG";"92.9053"
"1998-12";"AGT";"71.8532"
"1998-12";"BS";"101.1303"
"1998-12";"WE";"74.4858"
"1998-12";"HH";"106.377"
"1998-12";"G";"101.8524"
"1998-12";"V";"92.8812"
"1998-12";"N";"193.1497"
"1998-12";"FK";"114.1357"
"1998-12";"EU";"75.0678"
"1998-12";"RH";"79.3096"
"1998-12";"SWD";"89.4459"
"1998-12";"T";"90.945"
"1999-01";"NG";"93.551"
"1999-01";"AGT";"71.8532"
"1999-01";"BS";"101.1303"
"1999-01";"WE";"74.5203"
"1999-01";"HH";"106.377"
"1999-01";"G";"102.2385"
"1999-01";"V";"93.4299"
"1999-01";"N";"193.4117"
"1999-01";"FK";"114.1357"
"1999-01";"EU";"75.0678"
"1999-01";"RH";"79.3096"
"1999-01";"SWD";"89.4459"
"1999-01";"T";"91.1315"
"1999-02";"NG";"93.5206"
"1999-02";"AGT";"71.8532"
"1999-02";"BS";"101.2332"
"1999-02";"WE";"74.7584"
"1999-02";"HH";"106.377"
"1999-02";"G";"102.2385"
"1999-02";"V";"93.4577"
"1999-02";"N";"193.4117"
"1999-02";"FK";"114.504"
"1999-02";"EU";"75.0678"
"1999-02";"RH";"80.7226"
"1999-02";"SWD";"90.4094"
"1999-02";"T";"91.4394"
"1999-03";"NG";"93.2205"
"1999-03";"AGT";"74.0917"
"1999-03";"BS";"101.3109"
"1999-03";"WE";"74.8375"
"1999-03";"HH";"106.7653"
"1999-03";"G";"102.2385"
"1999-03";"V";"93.462"
"1999-03";"N";"193.9029"
"1999-03";"FK";"114.7972"
