"Date","Region","Canton","Scaled Value","Scaled Number of Transactions"
"2019-03-12","Northwestern","AG",2.88634778866988,4.76473063372263
"2019-03-12","Northwestern","BL",0.877925566120716,1.53235569821515
"2019-03-12","Northwestern","BS",1.03020638016461,2.39993718990063
"2019-03-12","Ticino","TI",1.69432649202952,2.21935815419879
"2019-03-12","Zurich","ZH",9.87523123763935,20.6327097867516
"2019-03-13","9999","9999",0.0127856337714744,0.0399360750893379
"2019-03-13","Central","LU",2.62647973282489,3.75915725704761
"2019-03-13","Central","NW",0.228810849534759,0.307490784113395
"2019-03-13","Central","OW",0.182374714324768,0.226089167229171
"2019-03-13","Central","SZ",0.808333467489701,1.09394256410675
"2019-03-13","Central","UR",0.154049684843098,0.212018073538119
"2019-03-13","Central","ZG",0.887622109037803,1.48769527041311
"2019-03-13","Eastern","AI",0.0488664807702573,0.0513560931574379
"2019-03-13","Eastern","AR",0.1190777219706,0.178437782314063
"2019-03-13","Eastern","GL",0.147611017220364,0.235130014866416
"2019-03-13","Eastern","GR",1.7058104441913,1.98405819858732
"2019-03-13","Eastern","SG",2.3545783070105,3.78838706519811
"2019-03-13","Eastern","SH",0.312667463516983,0.582318957026064
"2019-03-13","Eastern","TG",0.977464663320429,1.58677072478368
"2019-03-13","Espace Mittelland","BE",5.14258289268726,8.83120873413858
"2019-03-13","Espace Mittelland","FR",1.31326322352231,2.12103043910649
"2019-03-13","Espace Mittelland","JU",0.263979240042547,0.421283107006249
"2019-03-13","Espace Mittelland","NE",0.825743100214,1.47579941825884
"2019-03-13","Espace Mittelland","SO",0.907982663632121,1.62228834050143
"2019-03-13","Lake Geneva","GE",4.77157721252558,7.65752997244921
"2019-03-13","Lake Geneva","VD",4.92542409836651,8.36968365870188
"2019-03-13","Lake Geneva","VS",2.48521843471634,3.17292966288515
"2019-03-13","Northwestern","AG",2.89096103422784,4.8323330621079
"2019-03-13","Northwestern","BL",0.874585152842532,1.47889233981895
"2019-03-13","Northwestern","BS",0.837306293069554,2.03918697628511
"2019-03-13","Ticino","TI",1.58792324364588,2.31537467515827
"2019-03-13","Zurich","ZH",10.1394342626429,21.0329202413702
"2019-03-14","9999","9999",0.0138423290800654,0.0418394114340212
"2019-03-14","Central","LU",2.76978667046375,3.76112856969032
"2019-03-14","Central","NW",0.23567775759778,0.296342671237393
"2019-03-14","Central","OW",0.176762879384304,0.23101744883594
"2019-03-14","Central","SZ",0.798858904247782,1.07388955618955
"2019-03-14","Central","UR",0.153795793509239,0.191999053769932
"2019-03-14","Central","ZG",0.925526420090643,1.52185336017038
"2019-03-14","Eastern","AI",0.0500661578535632,0.0517979390945965
"2019-03-14","Eastern","AR",0.130005493355712,0.185065471371442
"2019-03-14","Eastern","GL",0.151331918973428,0.235401920058514
"2019-03-14","Eastern","GR",1.83380303987195,1.98460200897151
"2019-03-14","Eastern","SG",2.53715858504857,3.84103470801801
"2019-03-14","Eastern","SH",0.31173225885746,0.563523510622316
"2019-03-14","Eastern","TG",1.00948618207752,1.57861356902075
"2019-03-14","Espace Mittelland","BE",5.55858036187226,8.93470264788074
"2019-03-14","Espace Mittelland","FR",1.29250069715951,2.06994625114115
"2019-03-14","Espace Mittelland","JU",0.270954715883892,0.420807272920078
"2019-03-14","Espace Mittelland","NE",0.841018849780936,1.45584837478868
"2019-03-14","Espace Mittelland","SO",0.968229157523164,1.64638593815109
"2019-03-14","Lake Geneva","GE",4.81017187899758,7.75014767850746
"2019-03-14","Lake Geneva","VD",4.80631956731315,7.95815515046214
"2019-03-14","Lake Geneva","VS",2.45615063386857,3.07463593594186
"2019-03-14","Northwestern","AG",2.94598179331202,4.81445529572749
"2019-03-14","Northwestern","BL",1.07124904562152,1.68285522204118
"2019-03-14","Northwestern","BS",1.28067697922978,2.43399331521085
"2019-03-14","Ticino","TI",1.79808510624383,2.5051644992424
"2019-03-14","Zurich","ZH",10.1665046850086,20.9325872254862
"2019-03-15","9999","9999",0.0152279427772307,0.0449663211431438
"2019-03-15","Central","LU",3.53120327195183,4.56250114710003
"2019-03-15","Central","NW",0.328112906040857,0.375535058435825
"2019-03-15","Central","OW",0.270568314216642,0.301984703973419
"2019-03-15","Central","SZ",1.09022942978847,1.33532639839141
"2019-03-15","Central","UR",0.226061074105862,0.264937621550118
"2019-03-15","Central","ZG",1.19779458131264,1.74423781915722
"2019-03-15","Eastern","AI",0.0668341974576351,0.064645459421209
"2019-03-15","Eastern","AR",0.171491025592974,0.212086049836143
"2019-03-15","Eastern","GL",0.219636280947079,0.298823806115284
"2019-03-15","Eastern","GR",2.75540405573803,2.46995277686576
"2019-03-15","Eastern","SG",3.21641638322862,4.38005276320253
"2019-03-15","Eastern","SH",0.393549502859708,0.680782624714415
"2019-03-15","Eastern","TG",1.32149913743558,1.87876291294751
"2019-03-15","Espace Mittelland","BE",7.4758761781747,10.6998771668295
"2019-03-15","Espace Mittelland","FR",1.8389833605782,2.6472009739644
"2019-03-15","Espace Mittelland","JU",0.349091557626779,0.506661337324901
"2019-03-15","Espace Mittelland","NE",1.10642943090297,1.73808596418601
"2019-03-15","Espace Mittelland","SO",1.26367012497438,1.94439402869008
"2019-03-15","Lake Geneva","GE",5.41780657318844,8.58550840492937
"2019-03-15","Lake Geneva","VD",6.60583333607781,9.91594050986302
"2019-03-15","Lake Geneva","VS",3.58000403405032,3.99700632383501
"2019-03-15","Northwestern","AG",3.87494632358366,5.70205580718115
"2019-03-15","Northwestern","BL",1.42621828905209,2.03262726352575
"2019-03-15","Northwestern","BS",1.40399907711906,2.66157796099656
"2019-03-15","Ticino","TI",2.06556830045183,2.69264312919371
"2019-03-15","Zurich","ZH",12.6790052422095,23.0901209366318
"2019-03-16","9999","9999",0.01468004438591,0.0346339238434343
"2019-03-16","Central","LU",4.32556283595719,4.71517591246284
"2019-03-16","Central","NW",0.379202238059509,0.43688366740285
"2019-03-16","Central","OW",0.401011332899467,0.466623297788527
"2019-03-16","Central","SZ",1.44082194752385,1.68227742350797
"2019-03-16","Central","UR",0.260099426139561,0.309156203414993
"2019-03-16","Central","ZG",1.32329257343726,1.64390480327319
"2019-03-16","Eastern","AI",0.0885367921785868,0.0855481710637135
"2019-03-16","Eastern","AR",0.174392985446964,0.22438975977856
"2019-03-16","Eastern","GL",0.264846811095829,0.362075751426992
"2019-03-16","Eastern","GR",4.0324702595696,3.57817036355763
"2019-03-16","Eastern","SG",4.1077186948087,4.97946775918173
"2019-03-16","Eastern","SH",0.511415137875067,0.776527240481789
"2019-03-16","Eastern","TG",1.70373274027747,2.20939962653822
"2019-03-16","Espace Mittelland","BE",8.34784788012661,10.9628774638859
"2019-03-16","Espace Mittelland","FR",1.9020905237932,2.55821999985045
"2019-03-16","Espace Mittelland","JU",0.398246660925022,0.530758934974553
"2019-03-16","Espace Mittelland","NE",1.35627914085325,1.91428052866526
"2019-03-16","Espace Mittelland","SO",1.64485200977093,2.24933570162756
"2019-03-16","Lake Geneva","GE",6.24450221037285,8.17268834702716
"2019-03-16","Lake Geneva","VD",7.86055632324152,10.5862207965327
"2019-03-16","Lake Geneva","VS",4.38630101766785,4.79569383747275
"2019-03-16","Northwestern","AG",5.39254445595785,6.77224065512837
"2019-03-16","Northwestern","BL",1.74041051425597,2.23448288050922
"2019-03-16","Northwestern","BS",1.71298047189366,2.71803227650583
"2019-03-16","Ticino","TI",2.45832408842256,2.8728143071074
"2019-03-16","Zurich","ZH",16.8010669137749,23.4456369752995
"2019-03-17","9999","9999",0.0124088459368519,0.0268166495706277
"2019-03-17","Central","LU",0.908673970644493,1.34436724602865
"2019-03-17","Central","NW",0.101229228555877,0.102304328526729
"2019-03-17","Central","OW",0.221858200182372,0.191013397448578
"2019-03-17","Central","SZ",0.286555608794737,0.436611762210752
"2019-03-17","Central","UR",0.13442552633198,0.121881502357758
"2019-03-17","Central","ZG",0.185362262743289,0.385221680904302
"2019-03-17","Eastern","AI",0.013079210066578,0.0154985959495643
"2019-03-17","Eastern","AR",0.0499830598786659,0.0610767037749278
"2019-03-17","Eastern","GL",0.0647728703454605,0.121473644569611
"2019-03-17","Eastern","GR",2.37671944130811,1.71725122884153
"2019-03-17","Eastern","SG",0.645712481077344,1.20892447221503
"2019-03-17","Eastern","SH",0.0990432035730782,0.216810402548839
"2019-03-17","Eastern","TG",0.250280018049883,0.439942600813948
"2019-03-17","Espace Mittelland","BE",1.90603840598081,3.19362844563358
"2019-03-17","Espace Mittelland","FR",0.409213854897942,0.794574947607268
"2019-03-17","Espace Mittelland","JU",0.0784488781630454,0.129290918842418
"2019-03-17","Espace Mittelland","NE",0.231354489511224,0.398273130124988
"2019-03-17","Espace Mittelland","SO",0.238519073943793,0.514682540491781
"2019-03-17","Lake Geneva","GE",1.78322852369551,3.29569485711722
"2019-03-17","Lake Geneva","VD",1.51973275174358,2.84436622638418
"2019-03-17","Lake Geneva","VS",2.07910896665252,2.1090666106542
"2019-03-17","Northwestern","AG",0.799711245893694,1.58371179137258
"2019-03-17","Northwestern","BL",0.262032362572896,0.586295570460492
"2019-03-17","Northwestern","BS",0.396344214634597,1.07089859907647
"2019-03-17","Ticino","TI",0.83518017146668,1.01039969383475
"2019-03-17","Zurich","ZH",3.2885974967765,7.45047416866687
"2019-03-18","9999","9999",0.0133732836964041,0.0405478617715575
"2019-03-18","Central","LU",2.58951170333747,3.53116475347376
"2019-03-18","Central","NW",0.224567029691122,0.304907684788468
"2019-03-18","Central","OW",0.184781724313289,0.214431232117985
"2019-03-18","Central","SZ",0.824885820465055,1.12266255002206
"2019-03-18","Central","UR",0.166333288582346,0.196111619800408
"2019-03-18","Central","ZG",0.79290928504621,1.44473425006169
"2019-03-18","Eastern","AI",0.0339957457204631,0.0460879300605465
"2019-03-18","Eastern","AR",0.107762616905135,0.172727773280013
"2019-03-18","Eastern","GL",0.121510307495128,0.214635161012058
"2019-03-18","Eastern","GR",1.81418179488078,1.91210528712848
"2019-03-18","Eastern","SG",2.22709976746391,3.61382393187144
"2019-03-18","Eastern","SH",0.290620924633203,0.548568725056947
"2019-03-18","Eastern","TG",0.909184279146038,1.52049383420989
"2019-03-18","Espace Mittelland","BE",4.81549533420339,8.57816696474273
"2019-03-18","Espace Mittelland","FR",1.21991730639348,2.02929642492256
"2019-03-18","Espace Mittelland","JU",0.224644942853636,0.38087119783074
"2019-03-18","Espace Mittelland","NE",0.731876555867135,1.36982436963879
"2019-03-18","Espace Mittelland","SO",0.826747798589948,1.54924780827421
"2019-03-18","Lake Geneva","GE",4.28021606742264,7.16402204879203
"2019-03-18","Lake Geneva","VD",4.59671852597726,7.95550407483919
"2019-03-18","Lake Geneva","VS",2.52894926483688,3.16310708782062
"2019-03-18","Northwestern","AG",2.65838155055472,4.634827928198
"2019-03-18","Northwestern","BL",1.03824786361353,1.80579035701831
"2019-03-18","Northwestern","BS",1.22729478533148,2.66616636111321
"2019-03-18","Ticino","TI",1.98427553311668,2.62245760148351
"2019-03-18","Zurich","ZH",9.54848411847912,20.4604238594087
"2019-03-19","9999","9999",0.0120623367799817,0.0402079802814355
"2019-03-19","Central","LU",2.83782654043351,3.71721588116656
"2019-03-19","Central","NW",0.0823404244662572,0.103833795232278
"2019-03-19","Central","OW",0.196524419759481,0.247875570745992
"2019-03-19","Central","SZ",0.259300561682395,0.428930440533995
"2019-03-19","Central","UR",0.101902427885124,0.130174610716735
"2019-03-19","Central","ZG",0.9330420288528,1.49724594028554
"2019-03-19","Eastern","AI",0.0486692346864873,0.0497246620048521
"2019-03-19","Eastern","AR",0.123334237555737,0.176534445969379
"2019-03-19","Eastern","GL",0.14736425304552,0.23101744883594
"2019-03-19","Eastern","GR",1.70186936804895,1.877335410689
"2019-03-19","Eastern","SG",2.51764366787146,3.84473941626034
"2019-03-19","Eastern","SH",0.298863852140868,0.568995602613281
"2019-03-19","Eastern","TG",0.971758930017944,1.53623034720254
"2019-03-19","Espace Mittelland","BE",4.9451211379526,8.75901790563666
"2019-03-19","Espace Mittelland","FR",1.24150948497398,2.027732970068
"2019-03-19","Espace Mittelland","JU",0.237527294522566,0.390795737342303
"2019-03-19","Espace Mittelland","NE",0.786485784174501,1.40129739562409
"2019-03-19","Espace Mittelland","SO",0.898172293719919,1.59836068359684
"2019-03-19","Lake Geneva","GE",4.26580683549922,7.08357210008014
"2019-03-19","Lake Geneva","VD",4.97878323473059,8.15834534814401
"2019-03-19","Lake Geneva","VS",1.17098237748452,1.55723502329208
"2019-03-19","Northwestern","AG",2.76410968467463,4.68863116808431
"2019-03-19","Northwestern","BL",1.04491523863626,1.78363008386236
"2019-03-19","Northwestern","BS",1.30329568800575,2.67677066360501
"2019-03-19","Ticino","TI",0.713443929114733,0.936067611945067
"2019-03-19","Zurich","ZH",9.98019833215316,20.9118544545888
"2019-03-20","9999","9999",0.0130975487949683,0.0417374469869846
"2019-03-20","Central","LU",2.86461795410381,3.73665710240153
"2019-03-20","Central","NW",0.267615939502669,0.335870888538584
"2019-03-20","Central","OW",0.18905688799251,0.23411037039605
"2019-03-20","Central","SZ",0.892801129624942,1.20219481871061
"2019-03-20","Central","UR",0.172363746214446,0.233498583713831
"2019-03-20","Central","ZG",0.995434925421741,1.51101114063548
"2019-03-20","Eastern","AI",0.0509732376471248,0.0542110976744629
"2019-03-20","Eastern","AR",0.129116869771184,0.183909874305027
"2019-03-20","Eastern","GL",0.141131078647702,0.224457736076585
"2019-03-20","Eastern","GR",1.60839898409475,1.89959764829199
"2019-03-20","Eastern","SG",2.40071758429942,3.75857945851441
"2019-03-20","Eastern","SH",0.324314823421287,0.592889271368859
"2019-03-20","Eastern","TG",0.983499800598146,1.57402516890411
"2019-03-20","Espace Mittelland","BE",5.37893835695496,8.95105094755561
"2019-03-20","Espace Mittelland","FR",1.30079429406855,2.10988232623049
"2019-03-20","Espace Mittelland","JU",0.272857628180868,0.420603344026005
"2019-03-20","Espace Mittelland","NE",0.81003151312519,1.4620342179089
"2019-03-20","Espace Mittelland","SO",0.956446984664864,1.65624250136462
"2019-03-20","Lake Geneva","GE",4.37708667405043,7.27407567529354
"2019-03-20","Lake Geneva","VD",5.02056188900447,8.32913579693033
"2019-03-20","Lake Geneva","VS",2.53283776447541,3.26119688586983
"2019-03-20","Northwestern","AG",2.98376133208983,4.89687655708208
"2019-03-20","Northwestern","BL",1.07314595465763,1.85595686496033
"2019-03-20","Northwestern","BS",1.41937400384491,2.78845572125911
"2019-03-20","Ticino","TI",1.88699713551255,2.42947289139223
"2019-03-20","Zurich","ZH",10.3763393287713,21.3751469137741
"2019-03-21","9999","9999",0.0138092974392427,0.0423492336692042
"2019-03-21","Central","LU",2.96448843678561,3.74671759450915
"2019-03-21","Central","NW",0.250861977995664,0.305655424066736
"2019-03-21","Central","OW",0.216278179000063,0.263748036334691
"2019-03-21","Central","SZ",0.837542393918024,1.13204327914943
"2019-03-21","Central","UR",0.167045973155744,0.212323966879229
"2019-03-21","Central","ZG",0.946729279567931,1.53459891604995
"2019-03-21","Eastern","AI",0.0525035326723087,0.056250386615195
"2019-03-21","Eastern","AR",0.120745896194566,0.1813267749801
"2019-03-21","Eastern","GL",0.152384424139081,0.231119413282976
"2019-03-21","Eastern","GR",1.74086290480046,1.98409218673633
"2019-03-21","Eastern","SG",2.58283040685853,3.85945628478262
"2019-03-21","Eastern","SH",0.319666870165331,0.588980634232456
"2019-03-21","Eastern","TG",1.06742063341592,1.62538126206154
"2019-03-21","Espace Mittelland","BE",5.79389754396416,9.19457603522804
"2019-03-21","Espace Mittelland","FR",1.32216717936459,2.10658547577631
"2019-03-21","Espace Mittelland","JU",0.27103059271526,0.423968170778213
"2019-03-21","Espace Mittelland","NE",0.867421218469522,1.49469682910963
"2019-03-21","Espace Mittelland","SO",1.05578816222512,1.75429831126483
"2019-03-21","Lake Geneva","GE",4.87321351542588,7.62031294928084
"2019-03-21","Lake Geneva","VD",4.96464535568062,8.17445573077579
"2019-03-21","Lake Geneva","VS",2.48928539528381,3.07851058492925
"2019-03-21","Northwestern","AG",3.11356500936475,4.96471690251043
"2019-03-21","Northwestern","BL",1.10474305109534,1.88630828202822
"2019-03-21","Northwestern","BS",1.49354915550861,2.8965040469689
"2019-03-21","Ticino","TI",1.85037137413079,2.48191660531806
"2019-03-21","Zurich","ZH",10.7553020355476,21.7038802910201
"2019-03-22","9999","9999",0.0150685842008656,0.0421792929241432
"2019-03-22","Central","LU",3.81144032924937,4.53687408274483
"2019-03-22","Central","NW",0.339417007086084,0.384779834967144
"2019-03-22","Central","OW",0.302844534924033,0.351131567445063
"2019-03-22","Central","SZ",1.11397325068356,1.37808348984876
"2019-03-22","Central","UR",0.24474554411291,0.282747411632512
"2019-03-22","Central","ZG",1.2395943507741,1.763135230008
"2019-03-22","Eastern","AI",0.0774667164904685,0.0728366033331498
"2019-03-22","Eastern","AR",0.170314347303569,0.215994686972546
"2019-03-22","Eastern","GL",0.20444164001615,0.29491516897888
"2019-03-22","Eastern","GR",2.74945505526785,2.62915326683892
"2019-03-22","Eastern","SG",3.25174202940927,4.51937018600354
"2019-03-22","Eastern","SH",0.410848985733021,0.680850601012439
"2019-03-22","Eastern","TG",1.35002464371871,1.90122907944458
"2019-03-22","Espace Mittelland","BE",7.45711027450186,10.7060969980987
"2019-03-22","Espace Mittelland","FR",1.8279727849198,2.57878283000283
"2019-03-22","Espace Mittelland","JU",0.36243417887533,0.519304928757441
"2019-03-22","Espace Mittelland","NE",1.12193165573768,1.75110342525768
"2019-03-22","Espace Mittelland","SO",1.30136219941339,1.97811027251018
"2019-03-22","Lake Geneva","GE",5.20190171242801,8.05298208620618
"2019-03-22","Lake Geneva","VD",6.46172037549461,9.75330721683963
"2019-03-22","Lake Geneva","VS",3.61218026306634,4.04900819182367
"2019-03-22","Northwestern","AG",4.03510829132679,5.84677734567511
"2019-03-22","Northwestern","BL",1.52507470623466,2.24311587035832
"2019-03-22","Northwestern","BS",1.77573448829546,3.1950899360411
"2019-03-22","Ticino","TI",2.15455224745424,2.67789227252242
"2019-03-22","Zurich","ZH",13.5444503344453,24.1242783466261
"2019-03-23","9999","9999",0.0151366681495726,0.0341580897572634
"2019-03-23","Central","LU",4.53426968121005,4.76775557898472
"2019-03-23","Central","NW",0.406445635008076,0.446842195063425
"2019-03-23","Central","OW",0.377893738656485,0.457038639767086
"2019-03-23","Central","SZ",1.46541354398385,1.66847823500902
"2019-03-23","Central","UR",0.273632604907267,0.319488600714703
"2019-03-23","Central","ZG",1.4475446950897,1.69797994835161
"2019-03-23","Eastern","AI",0.0974455333990674,0.0916320497368977
"2019-03-23","Eastern","AR",0.193540497576811,0.238256924575539
"2019-03-23","Eastern","GL",0.256880378197759,0.349975970378648
"2019-03-23","Eastern","GR",3.5440013273433,3.33083860319584
"2019-03-23","Eastern","SG",4.24606961753319,5.02168104025488
"2019-03-23","Eastern","SH",0.523013539679363,0.776289323438703
"2019-03-23","Eastern","TG",1.76287083171287,2.25450190027741
"2019-03-23","Espace Mittelland","BE",8.69176560589465,11.0421718155314
"2019-03-23","Espace Mittelland","FR",1.98546223250495,2.62514266525548
"2019-03-23","Espace Mittelland","JU",0.409637560585404,0.545849673135971
"2019-03-23","Espace Mittelland","NE",1.39400441140598,1.92138405180882
"2019-03-23","Espace Mittelland","SO",1.6922854694885,2.30269709557671
"2019-03-23","Lake Geneva","GE",5.79118679560491,7.34031857771832
"2019-03-23","Lake Geneva","VD",8.13975035606131,10.5291546943412
"2019-03-23","Lake Geneva","VS",4.24336583577607,4.64420865732536
"2019-03-23","Northwestern","AG",5.53563943110437,6.79134199487323
"2019-03-23","Northwestern","BL",1.94837421220467,2.44252434061291
"2019-03-23","Northwestern","BS",2.18261134383613,3.20583019112896
"2019-03-23","Ticino","TI",2.64101954448314,3.00349874005932
"2019-03-23","Zurich","ZH",16.9886930520072,23.4911810949758
"2019-03-24","9999","9999",0.0127676239888847,0.0300455237267869
"2019-03-24","Central","LU",1.10315642801781,1.48596187481349
"2019-03-24","Central","NW",0.125661760141126,0.128917049203284
"2019-03-24","Central","OW",0.225452160184528,0.215824746227485
"2019-03-24","Central","SZ",0.344158373117403,0.516008078303257
"2019-03-24","Central","UR",0.150449878220936,0.148528211183325
"2019-03-24","Central","ZG",0.213295200578559,0.434232591779898
"2019-03-24","Eastern","AI",0.0335317911646701,0.0272245073587741
"2019-03-24","Eastern","AR",0.0537060762833066,0.0677723691303316
"2019-03-24","Eastern","GL",0.0685805237214232,0.136904264221151
"2019-03-24","Eastern","GR",2.16761204971858,1.68615207249536
"2019-03-24","Eastern","SG",0.734131213041642,1.34528492605198
"2019-03-24","Eastern","SH",0.110303276789286,0.244272826950699
"2019-03-24","Eastern","TG",0.304343999112442,0.544626099771532
"2019-03-24","Espace Mittelland","BE",2.42945627487356,3.53198046905005
"2019-03-24","Espace Mittelland","FR",0.455215613262056,0.884643542489605
"2019-03-24","Espace Mittelland","JU",0.0804325623181848,0.143565941427543
"2019-03-24","Espace Mittelland","NE",0.241263245546014,0.471041757160113
"2019-03-24","Espace Mittelland","SO",0.286392573074242,0.577900497654478
"2019-03-24","Lake Geneva","GE",1.374395075036,2.7229605581126
"2019-03-24","Lake Geneva","VD",1.70420785157834,3.08146755389331
"2019-03-24","Lake Geneva","VS",1.97673180732061,2.15199364285661
"2019-03-24","Northwestern","AG",0.836953024859683,1.71874670739806
"2019-03-24","Northwestern","BL",0.621772044577936,0.774827833031179
"2019-03-24","Northwestern","BS",0.532049723901496,1.23594505067973
"2019-03-24","Ticino","TI",0.913211155318076,1.16004951393548
"2019-03-24","Zurich","ZH",3.50418456456526,8.0067921916986
"2019-03-25","9999","9999",0.0133116063587683,0.041805423285009
"2019-03-25","Central","LU",3.04069973554363,3.78063776722332
"2019-03-25","Central","NW",0.2376594289179,0.314152461319787
"2019-03-25","Central","OW",0.194969128769464,0.220787015983267
"2019-03-25","Central","SZ",0.84906226774444,1.14815366178121
"2019-03-25","Central","UR",0.144401050532274,0.197369181313859
"2019-03-25","Central","ZG",0.912904949853838,1.49758582177566
"2019-03-25","Eastern","AI",0.0446253003250685,0.0501665079420108
"2019-03-25","Eastern","AR",0.118500116640657,0.183773921708978
"2019-03-25","Eastern","GL",0.145591959643582,0.23132334217705
"2019-03-25","Eastern","GR",1.66800169189357,1.81591882542395
"2019-03-25","Eastern","SG",2.46892548291701,3.91145815277129
"2019-03-25","Eastern","SH",0.323222864339654,0.603663514605727
"2019-03-25","Eastern","TG",1.07395184445726,1.70290822995838
"2019-03-25","Espace Mittelland","BE",5.59828934007626,9.22326203299433
"2019-03-25","Espace Mittelland","FR",1.36644020223322,2.20484521457058
"2019-03-25","Espace Mittelland","JU",0.275185052865722,0.431853421349044
"2019-03-25","Espace Mittelland","NE",0.849023667521133,1.51226870214893
"2019-03-25","Espace Mittelland","SO",0.970464308994893,1.71589170288104
"2019-03-25","Lake Geneva","GE",4.43292244726418,7.32747105739171
"2019-03-25","Lake Geneva","VD",5.15548611675045,8.46903101826455
"2019-03-25","Lake Geneva","VS",2.36144577506458,2.99122901826591
"2019-03-25","Northwestern","AG",3.12555917212754,5.15188963912063
"2019-03-25","Northwestern","BL",1.20098602130331,1.98759296608459
"2019-03-25","Northwestern","BS",1.45121268747713,2.93083207747123
"2019-03-25","Ticino","TI",2.42922450906083,2.43735814196306
"2019-03-25","Zurich","ZH",10.7226418567703,21.8841874215299
"2019-03-26","9999","9999",0.0130412873149802,0.042145304775131
"2019-03-26","Central","LU",2.91213266343417,3.83094022776138
"2019-03-26","Central","NW",0.248145253787696,0.319964434800874
"2019-03-26","Central","OW",0.178041934222141,0.219937312257962
"2019-03-26","Central","SZ",0.879958999412194,1.13513620070954
"2019-03-26","Central","UR",0.158058410255775,0.198218885039165
"2019-03-26","Central","ZG",0.969468680124594,1.57514677782151
"2019-03-26","Eastern","AI",0.0540665068963859,0.0556385999329754
"2019-03-26","Eastern","AR",0.135495727998508,0.194276259753749
"2019-03-26","Eastern","GL",0.147830506305897,0.236251623783819
"2019-03-26","Eastern","GR",1.42752281369336,1.69335756008595
"2019-03-26","Eastern","SG",2.58405163772383,3.98307118274
"2019-03-26","Eastern","SH",0.366591294088327,0.6253139655265
"2019-03-26","Eastern","TG",1.14221522135055,1.71946045852732
"2019-03-26","Espace Mittelland","BE",5.54016325039679,9.20942885634637
"2019-03-26","Espace Mittelland","FR",1.41633056596844,2.19087608532657
"2019-03-26","Espace Mittelland","JU",0.286299469664573,0.431581516156946
"2019-03-26","Espace Mittelland","NE",0.919655646064688,1.53782779020611
"2019-03-26","Espace Mittelland","SO",1.0347817812914,1.76191165664356
"2019-03-26","Lake Geneva","GE",4.43100020940141,7.20140901270545
"2019-03-26","Lake Geneva","VD",5.11464496584068,8.43500888110334
"2019-03-26","Lake Geneva","VS",2.28492144130093,2.91220657181254
"2019-03-26","Northwestern","AG",3.26732672565545,5.2270034484376
"2019-03-26","Northwestern","BL",1.19367585877381,1.97909592883154
"2019-03-26","Northwestern","BS",1.50176284991624,2.96036777896283
"2019-03-26","Ticino","TI",1.96207292119852,2.38127769609293
"2019-03-26","Zurich","ZH",10.9196082347931,22.026665742189
"2019-03-27","9999","9999",0.0137957323409843,0.044490487056973
"2019-03-27","Central","LU",3.21134776703386,4.12782670938297
"2019-03-27","Central","NW",0.260254931350832,0.330058915057498
"2019-03-27","Central","OW",0.189506842771665,0.244374791397735
"2019-03-27","Central","SZ",0.901781549701809,1.20175297277345
"2019-03-27","Central","UR",0.183281766706179,0.226497025017317
"2019-03-27","Central","ZG",1.01526586552883,1.6347280030399
"2019-03-27","Eastern","AI",0.050562078892348,0.0546189554626093
"2019-03-27","Eastern","AR",0.139769893092262,0.200190197681872
"2019-03-27","Eastern","GL",0.15577880019267,0.24243746690404
"2019-03-27","Eastern","GR",1.50772570135425,1.78556740835605
"2019-03-27","Eastern","SG",2.78507166184127,4.19638080594058
"2019-03-27","Eastern","SH",0.365171438699715,0.642681909671736
"2019-03-27","Eastern","TG",1.17593614851859,1.79239902630751
"2019-03-27","Espace Mittelland","BE",5.90751749510968,9.54492587524582
"2019-03-27","Espace Mittelland","FR",1.52676562471113,2.32682868137538
"2019-03-27","Espace Mittelland","JU",0.300160184465286,0.46852663413321
"2019-03-27","Espace Mittelland","NE",0.95240840350475,1.60532825414435
"2019-03-27","Espace Mittelland","SO",1.10414861862128,1.83199521990672
"2019-03-27","Lake Geneva","GE",4.69720063638325,7.54601485554017
"2019-03-27","Lake Geneva","VD",5.65976133329596,8.95981989000076
"2019-03-27","Lake Geneva","VS",2.45705579481163,3.12408869275461
"2019-03-27","Northwestern","AG",3.44157632989351,5.39823574316107
"2019-03-27","Northwestern","BL",1.2410909993431,2.03667185325821
"2019-03-27","Northwestern","BS",1.4544242949782,2.87940800801577
"2019-03-27","Ticino","TI",2.16855069656094,2.47331760361797
"2019-03-27","Zurich","ZH",11.5125096541187,22.6928674509772
"2019-03-28","9999","9999",0.0143706708603288,0.045000309292156
"2019-03-28","Central","LU",3.21802842911733,4.18829162647568
"2019-03-28","Central","NW",0.262672224811648,0.329277187630217
"2019-03-28","Central","OW",0.207119810993069,0.257732133959531
"2019-03-28","Central","SZ",0.939496748247405,1.20712310031738
"2019-03-28","Central","UR",0.167572822931839,0.213785457286753
"2019-03-28","Central","ZG",1.04941617661542,1.6286101362177
"2019-03-28","Eastern","AI",0.0557445690744809,0.0569981258934635
"2019-03-28","Eastern","AR",0.136907520298981,0.20046210287397
"2019-03-28","Eastern","GL",0.172314647137666,0.253755520525103
"2019-03-28","Eastern","GR",1.54211560246441,1.84997495073418
"2019-03-28","Eastern","SG",2.97448552259993,4.27550521684099
"2019-03-28","Eastern","SH",0.382395675221112,0.660015865667959
"2019-03-28","Eastern","TG",1.265643118391,1.85415549306268
"2019-03-28","Espace Mittelland","BE",6.21844349214548,9.93470196811776
